Avg Threads Running,1,1,1.7000000000000002,2.1999999999999997,3.1999999999999997,3.7,4.1,4.7,5.8999999999999995,6.7,7.1,8,7.9,7.8,7.3,7.1000000000000005,7.333333333333333,8.222222222222223,7.625,7.428571428571428,7.833333333333334,7.4,7.5,8.333333333333332,9.5,15,15,84,84,84,84,84,84,64.5,64.5,64.5,64.5,45,45,39.5,39.5,39.5,39.5,42,42,42,42,42,42,50,50,50,50,34,33,33,33,33,33,33,33,33,33,32
Peak Threads Connected,1,1,8,8,11,11,11,11,13,13,13,13,13,13,13,13,13,15,15,15,15,15,15,15,15,15,15,84,84,84,84,84,84,84,84,84,84,45,45,45,45,45,45,50,50,50,50,50,50,50,50,50,50,34,34,34,34,34,34,34,34,34,34,32
Peak Threads Running,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,47,47,47,47,47,47,47,47,47,47,25,25,25,25,25,25,27,27,27,27,27,27,27,27,27,27,14,17,17,17,17,17,17,17,17,17,17
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.21555,0.22180326050792948,0.2173292467791657,0.22014393615505198,0.11202758849925212,0.11493173211082322,0.11970375902414739,0,0,0.166472448809722,0.166472448809722,0.166472448809722,0.166472448809722,0.1670843776106934,0.1670843776106934,0.1670843776106934,0.1670843776106934,0.3432148222333501,0.500751126690035,0.500751126690035,0.500751126690035,0.357235853780671,0.3071607411116675,0.23986693961105426,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1648413510747185
table_open_cache_hits,282.55555555555554,283.55555555555554,343.6666666666667,617.2222222222223,843.5555555555557,1182.3333333333335,1492.5555555555557,1812.6666666666667,2043.1111111111113,2275.3333333333335,2538,2688.5555555555557,2630.1111111111113,2574.1111111111113,2447.666666666667,2388.666666666667,1976.054625,2367.528002661639,2060.715917960049,1795.934231152914,1584.518211733422,1369.2966563683478,1207.810928553647,1019.1875538614516,837.0446207238474,2459.1310138172134,2459.1310138172134,2459.1310138172134,2459.1310138172134,2449.122807017544,2449.122807017544,2449.122807017544,2449.122807017544,1718.8198297446172,2507.7616424636954,2507.7616424636954,2507.7616424636954,1789.0371557336007,1538.260991487231,547.3763561924259,456.4,456.4,456.4,456.4,456.4,456.4,456.4,376.16796315250764
table_open_cache_misses,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.21555,0.22180326050792948,0.2173292467791657,0.22014393615505198,0.11202758849925212,0.11493173211082322,0.11970375902414739,0,0,0.166472448809722,0.166472448809722,0.166472448809722,0.166472448809722,0.1670843776106934,0.1670843776106934,0.1670843776106934,0.1670843776106934,0.3432148222333501,0.500751126690035,0.500751126690035,0.500751126690035,0.357235853780671,0.3071607411116675,0.23986693961105426,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1648413510747185
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,0.888888888888889,1,1.1111111111111112,1.1111111111111112,1,1,0.888888888888889,1.1111111111111112,1,1,1,0.888888888888889,0.888888888888889,1,0.888888888888889,1.1111111111111112,0.8622,1.1090163025396473,0.9779816105062457,0.8805757446202079,0.7841931194947648,0.6895903926649393,0.5985187951207369,0.5161750082863772,0.31209717402082304,0.998834692858332,0.998834692858332,0.998834692858332,0.998834692858332,1.0025062656641603,1.0025062656641603,1.0025062656641603,1.0025062656641603,0.8580370555833753,1.2518778167250875,1.2518778167250875,1.2518778167250875,0.8930896344516774,0.7679018527791688,0.23986693961105426,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1648413510747185
Slow Queries,3.3333333333333335,3.1111111111111116,3.444444444444444,6,7,8.88888888888889,10.666666666666668,12.444444444444446,13.222222222222223,15.11111111111111,18.22222222222222,19.555555555555557,17.88888888888889,19.22222222222222,18.88888888888889,19,16.489575,18.29876899190418,15.539041144710348,12.438132392760437,10.754648495928203,9.65426549730915,7.062521782424696,5.290793834935366,3.433068914229053,17.146662227401368,17.146662227401368,17.146662227401368,17.146662227401368,18.546365914786968,18.546365914786968,18.546365914786968,18.546365914786968,15.101452178267403,22.033049574361538,22.033049574361538,22.033049574361538,15.718377566349526,13.515072608913371,3.8378710337768682,3.2,3.2,3.2,3.2,3.2,3.2,3.2,2.637461617195496
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,55.66666666666667,56.66666666666667,89.77777777777779,232.33333333333334,350.6666666666667,527.5555555555555,688.5555555555555,856.4444444444446,979.2222222222223,1104.111111111111,1242.2222222222222,1323.111111111111,1294.2222222222222,1268.888888888889,1206.6666666666667,1180.4444444444446,976.3337250000001,1171.1212154818675,1018.0788565370018,888.1707104175572,783.5209539637693,678.5569463823002,598.8779063978093,505.46437686443477,414.62109568666335,1228.5666722157484,1228.5666722157484,1228.5666722157484,1228.5666722157484,1209.3567251461986,1209.3567251461986,1209.3567251461986,1209.3567251461986,847.5690035052579,1236.6049073610416,1236.6049073610416,1236.6049073610416,882.1939409113671,758.5334501752629,270.3300409416581,225.4,225.4,225.4,225.4,225.4,225.4,225.4,185.77620266120775
Table Locks Waited,0,0,0.33333333333333337,3.444444444444444,6.555555555555555,11.777777777777779,15.444444444444446,19.11111111111111,21.555555555555557,23.11111111111111,26.77777777777778,28,27.555555555555554,26.444444444444446,23,21.77777777777778,17.567325,18.964178773427967,17.060345872164508,13.648924041613224,12.323034734917734,9.884128961530797,8.139855613642023,6.710275107722903,4.681457610312345,15.981355085733313,15.981355085733313,15.981355085733313,15.981355085733313,19.883040935672515,19.883040935672515,19.883040935672515,19.883040935672515,21.794141211817728,31.79769654481722,31.79769654481722,31.79769654481722,22.68447671507261,19.504707060590885,4.317604912998976,3.6,3.6,3.6,3.6,3.6,3.6,3.6,2.967144319344933
bytes_received_rate,11984.666666666668,12462.666666666668,16030.111111111113,32849.11111111111,46430.222222222226,68095.11111111111,87280.66666666667,108540.33333333334,123310.44444444445,138242.8888888889,154629.55555555556,164707.22222222222,161778.8888888889,158811.6666666667,150617.8888888889,147497.77777777778,121357.23659999999,145662.63724076742,126634.92681801172,110595.5804296708,97499.0666295496,84049.11596571657,74302.03848643266,63064.7139874047,51841.68133366386,146215.24887631097,146215.24887631097,146215.24887631097,146215.24887631097,145998.8304093567,145998.8304093567,145998.8304093567,145998.8304093567,102699.48482724087,149838.7581372058,149838.7581372058,149838.7581372058,106894.97005508262,91911.09424136204,32248.191095189355,26888.4,26888.4,26888.4,26888.4,26888.4,26888.4,26888.4,22161.600921187306
bytes_sent_rate,155156.22222222222,156814.55555555556,173358.55555555556,197032.6666666667,214200.6666666667,250735.7777777778,276790,316066.44444444444,340200.6666666667,362438.22222222225,390305.3333333334,406905.3333333334,405167.1111111111,402604.3333333334,391907.55555555556,405041.8888888889,335237.478525,392315.1824331818,340658.7044182897,301095.9247897962,258922.979725777,220745.92991329482,192850.77593975604,154718.16794000662,118278.74305899852,411733.8105543533,411733.8105543533,411733.8105543533,411733.8105543533,383259.98329156224,383259.98329156224,383259.98329156224,383259.98329156224,299523.74697045574,437005.7586379569,437005.7586379569,437005.7586379569,311759.9082123185,268059.3323485228,109105.63628454453,90971.8,90971.8,90971.8,90971.8,90971.8,90971.8,90971.8,74979.57210849538
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,26.333333333333336,27,43.44444444444444,104,157.44444444444446,232.66666666666669,304,379.55555555555554,430.11111111111114,482.33333333333337,541.2222222222223,574.6666666666667,561.5555555555555,546,518.2222222222223,505,413.85599999999994,505.82233558833315,441.0697063383168,385.3619602394185,339.33156556423467,295.2596197927048,262.9891585760518,225.56847862114682,187.41435299950422,534.5430331280174,534.5430331280174,534.5430331280174,534.5430331280174,533.6675020885547,533.6675020885547,533.6675020885547,533.6675020885547,379.0807711567351,553.0796194291436,553.0796194291436,553.0796194291436,394.56700050075113,339.2590385578368,124.2510747185261,103.6,103.6,103.6,103.6,103.6,103.6,103.6,85.38781985670418
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8622,0.9981146722856826,0.8693169871166628,0.770503776542682,0.6721655309955127,0.5746586605541161,0.47881503609658954,0.38713125621478284,0.31209717402082304,0.998834692858332,0.998834692858332,0.998834692858332,0.998834692858332,1.0025062656641603,1.0025062656641603,1.0025062656641603,1.0025062656641603,0.6864296444667002,1.00150225338007,1.00150225338007,1.00150225338007,0.714471707561342,0.614321482223335,0.23986693961105426,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1648413510747185
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_instance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_tablespace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com analyze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com assign_to_keycache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com begin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com binlog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com call_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_master,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_repl_filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com checksum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com commit,0,0,0.7777777777777779,4.777777777777778,8.666666666666668,14.333333333333334,19,23.666666666666668,28.444444444444446,33.111111111111114,37.66666666666667,40.77777777777778,41.22222222222222,41.66666666666667,40.55555555555556,40.44444444444444,34.70355,39.37007874015748,34.012027120939436,29.93957531708707,26.550538474322753,22.641551225832174,18.913193925815285,15.098118992376532,11.859692612791275,42.783419344098554,42.783419344098554,42.783419344098554,42.783419344098554,37.761069340016704,37.761069340016704,37.761069340016704,37.761069340016704,25.397896845267905,37.05558337506259,37.05558337506259,37.05558337506259,26.435453179769656,22.7298948422634,8.155475946775844,6.8,6.8,6.8,6.8,6.8,6.8,6.8,5.6046059365404295
com create_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_udf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com dealloc_sql,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com delete,0,0,1,4.555555555555555,6.666666666666667,11.444444444444445,14.444444444444446,15.333333333333334,16.666666666666668,18.444444444444446,21.11111111111111,20.11111111111111,17.666666666666668,16.666666666666668,14.11111111111111,13.333333333333334,12.0708,12.19917932793612,10.214474598620788,7.7050377654268205,7.841931194947648,6.895903926649393,5.98518795120737,3.8713125621478284,1.560485870104115,19.14433161311803,19.14433161311803,19.14433161311803,19.14433161311803,16.040100250626566,16.040100250626566,16.040100250626566,16.040100250626566,15.616274411617429,22.784176264396592,22.784176264396592,22.784176264396592,16.25423134702053,13.97581372058087,4.077737973387922,3.4,3.4,3.4,3.4,3.4,3.4,3.4,2.8023029682702147
com delete_multi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com do,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com empty_query,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com execute_sql,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com explain_other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com flush,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
