Avg Threads Running,14,14,14.8,16.5,18.9,21.9,26.1,31.799999999999997,38.5,46.1,55.3,65.8,76.2,86.7,96.2,105.5,113.80000000000001,120.8,126.2,130.5,132.1,132.1,131.9,131.44444444444446,131.25,130.42857142857144,129,126.6,124.5,121.5,125.75,128,130,133.33333333333331,133.33333333333331,133.33333333333331,133.5,134.2,134.83333333333331,138.16666666666666,137.5,136.28571428571428,136,135.125,134.55555555555554,133.6,133.55555555555554,133.55555555555554,133,131.85714285714286,131.85714285714283,132.33333333333334,132,136.4,138,142.33333333333331,145.25,148,148,148,154.5,154.5,154.5,154,154,154,159,166,172.66666666666666,179.75,187.2,195,205.28571428571428,216.375,224.77777777777777,231,243.3,254.5,263.2,271.5,277.09999999999997,282.20000000000005,282.5,280.30000000000007,278.8,278.90000000000003,279.69999999999993,279.79999999999995,280.7,280.09999999999997,280.5,280.7,281.20000000000005,282.1,281.6,280.1,279.4,280.40000000000003,282.00000000000006,283.40000000000003,285.59999999999997,287,287.59999999999997,288,288.09999999999997,288.7,288.29999999999995,288.90000000000003,287.20000000000005,288.20000000000005,287,287.1,288.1,289.7,291.20000000000005,292.69999999999993,294.22222222222223,293.25,295,293.83333333333337,295.2
Table Locks Immediate,59.22222222222223,58.88888888888889,78.22222222222223,203.11111111111114,325.22222222222223,463.6666666666667,573,679.6666666666667,801.4444444444446,947.8888888888889,1037.7777777777778,1185.111111111111,1210.4444444444446,1196.3333333333335,1170.888888888889,1190.7777777777778,1212.2222222222222,1237.7777777777778,1215.4444444444446,1265.6666666666667,1255.888888888889,1225.4444444444446,1252.5555555555557,1098.550575,977.3581714285714,856.5556999999999,715.6806,599.7045,467.238,1200.5543237250554,1204.5555555555557,1195.75,228,704.2767950963223,824.5169752314235,720.9,1199.5425957690109,1175.438596491228,1153.5634743875278,1157.6666666666667,958.6465029357008,1135.1622197168983,1144.6064789045975,939.2795696285386,1065.8924223446895,1129.341050756901,987.0034499999999,1193.7451480536763,1039.2684580979703,935.1714407866608,1206.2999112688553,1076.856007984032,971.7159350057012,1214.8558758314855,1234.788029925187,1219.0571380976178,1196.1371961371963,1190.5158069883528,1190.5158069883528,910.8041181364391,765.1083832335329,650.0717897538257,535.0351962741186,236.17842535787327,326.7499747219414,432.4564920528318,528.5964303670186,570.2848212133388,621.745706479313,668.7852966466036,679.9632787039359,679.5500111383383,609.5555555555555,547.3333333333334,468.2222222222223,411.33333333333337,396.44444444444446,381.6666666666667,368.33333333333337,402.8888888888889,433,433.55555555555554,424.7777777777778,419.44444444444446,403.55555555555554,402.8888888888889,398.44444444444446,398.77777777777777,380.60861839182587,363.8888888888889,364.44444444444446,390.44444444444446,406.77777777777777,403.77777777777777,410.11111111111114,381,363.33333333333337,363.93952867941306,387.6666666666667,381.6666666666667,367.22222222222223,370.22222222222223,377.55555555555554,375.55555555555554,406.11111111111114,422.11111111111114,418.88888888888886,375.22222222222223,378.22222222222223,371.11111111111114,387.33333333333337,413.44444444444446,353.71754999999996,310.9776,271.0605333333333,238.26036,216.77179999999998
Table Locks Waited,0,0,1,3.7777777777777777,7.444444444444445,10.666666666666668,12.444444444444446,14.88888888888889,17.555555555555557,20.77777777777778,21.333333333333336,23.555555555555557,25,22.77777777777778,21.88888888888889,22.333333333333336,22.555555555555557,23.666666666666668,22.88888888888889,24.444444444444446,25.555555555555557,24.22222222222222,25.11111111111111,22.093875,20.14385714285714,17.769033333333333,14.27988,12.13275,10.383066666666668,21.507760532150776,21.88888888888889,22,5.8,16.85223292469352,19.72939079309482,17.25,25.58604917095483,25.062656641604008,24.721603563474385,23.333333333333336,18.14086209365602,21.044720030063885,21.039741734387174,18.076881852397314,20.86996492985972,23.37488869100623,20.369475,22.9566374625707,20.64627844402074,18.271946700869314,22.404614019520853,20.18547405189621,17.707026795895096,22.505543237250556,21.321695760598505,21.822422122272197,23.754023754023756,26.28951747088187,26.28951747088187,20.112795341098167,18.36437125748503,15.603226879574185,12.842082501663342,2.637525562372189,4.404095045500506,5.55368256100291,7.132283810960281,7.785893933306549,8.24237481877997,8.62021864635794,8.91140010027576,8.91067052795723,8.333333333333334,8,7.777777777777779,6.666666666666667,6.555555555555555,6.111111111111112,6.222222222222223,7,7.888888888888888,7.333333333333334,6.666666666666667,6.444444444444445,6.555555555555555,7.888888888888888,8.666666666666668,8.88888888888889,8.773878276321636,8.88888888888889,9.444444444444445,10.555555555555555,10.333333333333334,10,8.222222222222223,7.333333333333334,6.444444444444445,6.669630947087595,6.111111111111112,6.333333333333334,7.555555555555555,7.111111111111112,7.666666666666667,8.666666666666668,12,12.88888888888889,13.11111111111111,12.333333333333334,12.666666666666668,9.88888888888889,11.88888888888889,11.88888888888889,10.238625,6.968685714285714,6.180533333333333,4.72248,4.737550000000001
bytes_received_rate,12788.111111111113,12759.888888888889,14856.111111111113,29288.222222222226,43397.88888888889,60211.11111111111,73740.33333333334,86007.77777777778,100966.88888888889,118408.77777777778,129289.55555555555,146984.55555555556,150152.33333333334,148297.77777777778,144910.44444444444,146558.44444444444,149620.55555555556,151989.55555555556,148159.44444444444,154093,153054.33333333334,149676.44444444444,152868.22222222222,133858.05885,119153.20159999999,103979.52693333333,86891.27076000001,73503.08825,57112.66186666667,145034.70066518846,145405.11111111112,144568.25,27936,85198.73493870403,99744.59433324993,87209.7,144459.54831332187,141270.1754385965,138800.11135857462,139288,115814.5730874982,137699.4864086183,138480.01781142157,114569.24203485518,130542.21687124248,139445.01335707924,122440.69867499999,146760.7851835422,127843.38609472728,114861.19940857915,147193.43389529726,131861.8880489022,118818.60511687573,146556.76274944568,147451.74563591025,145961.85240712977,142794.3167943168,141173.37770382696,141173.37770382696,108004.6926123128,90765.35179640718,77118.47887558218,63471.60595475716,26283.182004089984,37557.27560667341,49466.50442131184,60348.13732403218,63985.88035757332,68650.24778353964,73179.55031937108,74755.62484645276,74463.02071730899,66423.88888888889,58240.55555555556,48633.88888888889,41909.555555555555,40256.333333333336,38651.222222222226,36968.88888888889,39230.333333333336,41592,41655.222222222226,41348.222222222226,40901.333333333336,38999.88888888889,39225.66666666667,38975.444444444445,39665.444444444445,38835.85073300755,37340.88888888889,37314.88888888889,38642.88888888889,40874.444444444445,40380.555555555555,41710.444444444445,39137.88888888889,37347.222222222226,37015.11783014673,39099.222222222226,38369.77777777778,38067.77777777778,37295.11111111111,38159.11111111111,37159.444444444445,39991.66666666667,41204.333333333336,41396.88888888889,38022.333333333336,38338.444444444445,37456.222222222226,38938.444444444445,42333.88888888889,36429.88995,32191.95254285714,28319.20373333333,24583.544280000002,22124.93625
bytes_sent_rate,184267.77777777778,187250.55555555556,186683.6666666667,216845,230134.7777777778,256406.22222222225,296940,312446.22222222225,337763.7777777778,377497.7777777778,389909.55555555556,445084.3333333334,440559.3333333334,470376.2222222222,455865.1111111111,464092.4444444445,463820.6666666667,466550,461161.4444444445,488883.4444444445,473529.4444444445,482944.5555555556,476284.4444444445,429351.88949999993,369599.16419999994,337511.0893,283806.88056,240603.17865,180948.35893333334,460850.8869179601,478585.6666666667,472937.875,121761.6,273727.30240805604,320460.37721416063,280188.15,483270.15437392786,476912.03007518797,462311.0244988864,461071.1111111111,395417.47421595297,482896.6553927095,475807.7479683847,378749.10314596625,445566.5991858718,465938.1121994656,405362.0367,498349.34013529995,422349.07368538284,390896.70901026076,464657.6086956522,420452.9414371258,384700.4651510833,479619.955654102,491324.5635910225,476794.93586540065,462208.90220890223,482025.1247920133,482025.1247920133,368773.3217221297,288041.8443113772,244733.79374584166,201425.74318030608,91786.60889570553,142109.13688068758,188240.60890978284,264283.4123303167,277312.6093370832,325235.25287164043,378252.32079597097,412762.80279988726,439824.2370238361,468862.4444444445,438723,432730.4444444445,419363.8888888889,463266.1111111111,431058.8888888889,419181.22222222225,428736.2222222222,432533.2222222222,412059.22222222225,443809.1111111111,432201.7777777778,415814.3333333334,398070.8888888889,427852.6666666667,450696.6666666667,460198.13416259445,424416.6666666667,449410.4444444445,448388,471976.2222222222,437257,472284.3333333334,432435,407511.1111111111,394953.75722543354,463576.4444444445,431561.6666666667,430713.7777777778,419755.6666666667,430264.8888888889,394003.8888888889,437224.2222222222,438156.7777777778,460228.3333333334,398038.44444444444,401533.7777777778,395962.8888888889,412839.44444444444,433729,374029.796475,325662.6896285714,286126.02479999996,221983.09584000002,205208.36484999998
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,27.77777777777778,27.666666666666668,36.66666666666667,95.77777777777779,153.33333333333334,215.66666666666669,265.55555555555554,314.8888888888889,373.77777777777777,438.88888888888886,478.55555555555554,548,554.6666666666667,549.3333333333334,533.6666666666667,541.3333333333334,550.1111111111111,560.2222222222223,549.4444444444445,571.1111111111111,561.8888888888889,551.3333333333334,558.2222222222223,493.070625,438.80942857142855,383.9656333333333,317.86788,266.9205,208.86866666666668,536.0310421286031,542.6666666666667,540.625,114.2,322.3905429071804,377.4318238679009,330,545.1686678101771,534.5864661654135,523.8307349665924,518.6666666666667,430.96804811685513,509.0817988224978,512.189691639764,418.52171494027164,473.56060871743483,501.447016918967,436.812075,535.7657757569036,466.8232220816479,420.3648460880718,544.0328305235138,487.12790419161684,440.84784777651083,564.1906873614191,576.4339152119701,567.5495585540564,552.1145521145521,555.7404326123128,555.7404326123128,425.1692179700499,346.71047904191613,294.58140385894876,242.4523286759814,118.44887525562373,162.61274014155714,215.4244235504813,266.8550716440422,292.0348413017276,326.3734387197502,359.65467796748965,364.7811277889196,363.332590777456,328.55555555555554,303.22222222222223,263.22222222222223,234.44444444444443,223.55555555555557,213.77777777777777,198.55555555555557,220.44444444444443,243.77777777777777,245.22222222222223,234.55555555555557,232.8888888888889,222.33333333333334,223.8888888888889,218.11111111111114,218.55555555555557,204.46468236339405,191,187.11111111111111,207.77777777777777,215.8888888888889,215.66666666666669,215.66666666666669,197.22222222222223,186.44444444444446,187.5277901289462,201.11111111111114,202.11111111111114,188.11111111111111,192,195.11111111111111,202.88888888888889,218.22222222222223,232.77777777777777,229.66666666666669,205,202.66666666666669,204.22222222222223,212.33333333333334,227.22222222222223,189.03735,169.53505714285714,144.02849999999998,128.85624,116.2433
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4622,0.36219999999999997,0.9977827050997783,1,1,0.2,0.5861646234676007,0.6862396797598198,0.6,1.0005717552887363,1.0025062656641603,1.0022271714922049,1,0.8580137476729199,1.0021295252411373,1.0018924635422466,0.8380011454753722,0.9379759519038077,1.001780943900267,0.8622,0.9981146722856826,0.8693169871166628,0.770503776542682,0.9982253771073648,0.8921756487025949,0.7996721778791335,0.9977827050997783,0.9975062344139651,0.9995002498750625,0.9990009990009991,0.9983361064891847,0.9983361064891847,0.7637770382695507,0.6637724550898204,0.5639720558882235,0.46417165668662685,0.23977505112474443,0.33877654196157736,0.4384486232370718,0.5382855706385118,0.638188027320209,0.7381231180996988,0.8380768128403553,0.938042115818501,1.0024504343951883,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9995557529986673,1,1,1,1,1,1,1,1,1.0004446420631392,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4622
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_instance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_tablespace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com analyze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com assign_to_keycache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com begin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com binlog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com call_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_master,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_repl_filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com checksum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com commit,0,0,0.5555555555555556,3.555555555555556,6.555555555555555,10.666666666666668,14,17.22222222222222,19.88888888888889,24,26.77777777777778,30,31,30.111111111111114,30,29.77777777777778,30.22222222222222,31.444444444444446,31,31.555555555555554,31.666666666666668,30.444444444444446,31.666666666666668,26.835975,24.063742857142856,20.748933333333333,17.20332,13.866,10.866,28.93569844789357,28.555555555555554,28.375,4.2,16.705691768826618,19.557830873154863,17.1,28.301886792452827,27.81954887218045,27.728285077951,29.22222222222222,24.024384934841756,28.18489289740699,28.609595903373037,24.900605465553916,28.491019539078156,30.164737310774704,26.620425,30.387046689586338,25.9708449901103,23.445329200513036,30.057675244010646,26.65374750499002,23.304732041049032,27.38359201773836,27.306733167082296,27.486256871564215,28.305028305028305,27.953410981697175,27.953410981697175,21.38575707154742,19.91317365269461,16.919161676646706,13.925149700598803,4.555725971370144,7.283695652173913,9.207421087978508,11.16942559074912,11.742659702691844,11.80996988959518,11.613350120787782,11.373760654299325,10.80418801514814,8.666666666666668,6.222222222222223,4.111111111111112,1.8888888888888888,0.888888888888889,0.6666666666666667,0.6666666666666667,0.888888888888889,1,1.3333333333333335,1.2222222222222223,1.2222222222222223,1.3333333333333335,1.777777777777778,1.6666666666666667,1.5555555555555558,1.4438027543314083,1.3333333333333335,1.1111111111111112,1.1111111111111112,1.4444444444444444,1.6666666666666667,1.4444444444444444,1.5555555555555558,1.5555555555555558,1.6674077367718987,1.8888888888888888,1.777777777777778,1.6666666666666667,1.4444444444444444,1.3333333333333335,1.2222222222222223,1.3333333333333335,1.5555555555555558,1.4444444444444444,1.3333333333333335,1.6666666666666667,1.777777777777778,2,2,1.832175,1.5243999999999998,1.3244,1.2368400000000002,1.1555
com create_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
