Avg Threads Running,1,1,1.6,2,3.3,4.3999999999999995,4.8,5.500000000000001,6,7.599999999999999,8.6,9.4,9.666666666666666,10.25,9.714285714285714,9.333333333333334,10.2,10.75,12.333333333333332,10,9,42,42,42,42,49,49,47.25,47.25,47.25,47.25,49,49,49,49,45.5,42,24,24,24,24,24,24,24,24,24,24
Peak Threads Connected,1,1,7,7,14,14,14,14,14,17,17,17,17,17,17,17,17,17,17,11,9,42,42,42,42,56,56,56,56,56,56,56,56,56,56,49,42,24,24,24,24,24,24,24,24,24,24
Peak Threads Running,1,1,1,1,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,2,1,21,21,21,21,35,35,35,35,35,35,35,35,35,35,25,23,10,10,10,10,10,10,10,10,10,10
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1996102589891877,1.8182190025625862,1.6897123098201934,2.1576763485477177,1.769762102351314,1.5539944674965422,0.9,0.9,0.9,0.7939453125,0
table_open_cache_hits,281.6666666666667,278,425.44444444444446,722.7777777777778,968.1111111111111,1235.5555555555557,1532.888888888889,1790.1111111111113,2041,2302,2524.4444444444443,2613.777777777778,2217.686175,1970.0692285714285,1700.1984999999997,1397.85408,1137.5897499999999,880.9911333333333,611.7126,388.46899999999994,1657.6900050289162,1787.4491425192195,1903.7858616874134,2431.03734439834,1993.977347164592,1750.873612724758,746.1,746.1,746.1,658.1806640625,328.2939075630252
table_open_cache_misses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1996102589891877,1.8182190025625862,1.6897123098201934,2.1576763485477177,1.769762102351314,1.5539944674965422,0.9,0.9,0.9,0.7939453125,0
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139863000197122,0.12997786998616873,0.16597510373443983,0.13613554633471645,0.11953803596127248,0.15,0.15,0.15,0.13232421875,0
Sort Scan,1.1111111111111112,1,1,1,1,1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.888888888888889,0.888888888888889,1.1111111111111112,0.969975,0.8710857142857142,0.7725666666666666,0.5622,0.4622,0.36219999999999997,0.3933,0.32439999999999997,2.913339200402313,2.6573970037453183,2.5995573997233747,3.3195020746887964,2.722710926694329,2.3907607192254496,0.45,0.45,0.45,0.39697265625,0.17584033613445377
Slow Queries,4.222222222222222,3.8888888888888893,4.444444444444445,7.666666666666667,8.88888888888889,11.11111111111111,13,14.11111111111111,15.555555555555557,16.88888888888889,18.11111111111111,19.22222222222222,15.196275,13.828485714285714,11.257399999999999,8.9952,7.6263000000000005,5.7951999999999995,4.0641,2.5951999999999997,17.48003520241388,31.189449043958213,35.873892116182574,45.80912863070539,37.573410788381736,32.992497925311206,26.1,26.1,26.1,23.0244140625,9.31953781512605
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,60.55555555555556,57.11111111111111,135.33333333333334,291.8888888888889,420.55555555555554,562.1111111111111,719.3333333333334,856.2222222222223,987.8888888888889,1124.7777777777778,1244.111111111111,1292.7777777777778,1096.7184,975.942657142857,841.9873,690.26916,560.9952499999999,434.8814666666667,302.70989999999995,192.36919999999998,829.4448076439527,849.6677261975162,910.2350235131396,1162.323651452282,953.3572309820192,837.1248658367911,324.45,324.45,324.45,286.21728515625,163.17983193277308
Table Locks Waited,0,0,1.2222222222222223,5.888888888888889,8.222222222222223,11,13.222222222222223,15.444444444444446,18.88888888888889,21.555555555555557,23.444444444444446,24.666666666666668,19.3995,17.31282857142857,14.78913333333333,12.81816,10.861699999999999,7.606199999999999,5.1129,3.5683999999999996,17.822780990696504,71.46999310072934,69.53816044260027,88.79668049792531,72.83251728907331,63.95284923928078,64.65,64.65,64.65,57.03173828125,4.220168067226891
bytes_received_rate,12862.666666666668,12321.777777777777,21637.111111111113,40920.444444444445,56540.66666666667,73751.22222222222,93162.22222222222,109845.33333333334,125840.11111111112,141749.8888888889,156592.22222222222,162021,137419.05262499998,122199.38834285713,105358.44806666665,86122.96824,69643.6027,53855.63873333334,37855.7805,23372.371199999998,99443.06340206185,107006.9436428149,114191.40778699862,145816.59751037342,119601.20355463347,105019.54380359613,44740.8,44740.8,44740.8,39468.609375,19951.02037815126
bytes_sent_rate,178249.6666666667,159358.44444444444,180297.8888888889,219138.44444444444,239134.6666666667,267449.3333333334,300150,331581.6666666667,356533.7777777778,375799.3333333334,409282.44444444444,426582.7777777778,359693.24265000003,325914.4334,284008.9714,227461.28508,188441.7132,142451.93193333334,107207.94269999999,66401.2738,13136184.931745034,30254054.110008873,41397726.46892393,52862783.070539415,43358935.72084094,38072657.413787,36276844.05,36276844.05,36276844.05,32002033.650878906,17968456.6355042
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,28.111111111111114,26.666666666666668,60.333333333333336,131.33333333333334,194,254.33333333333334,321.33333333333337,379.55555555555554,439.6666666666667,501.7777777777778,550.7777777777778,571.6666666666667,483.155325,424.0009714285714,366.7484333333333,302.01384,246.93035,188.82693333333333,128.2158,83.53299999999999,361.76817953231074,386.7211955450424,403.7112641770401,515.5186721991702,422.8370069156293,371.2851396957123,149.25,149.25,149.25,131.66259765625,59.961554621848734
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4622,0.36219999999999997,0.2622,0.16219999999999998,0.6854915765652502,0.6993150009856101,0.7798672199170124,0.995850622406639,0.8168132780082986,0.717228215767635,0.3,0.3,0.3,0.2646484375,0.17584033613445377
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_instance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_tablespace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com analyze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com assign_to_keycache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com begin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com binlog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com call_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1996102589891877,0.9790410013798541,0.9098450899031812,1.1618257261410787,0.9529488243430151,0.8367662517289073,0,0,0,0,0
com change_master,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_repl_filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com checksum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com commit,0,0,2.3333333333333335,7.222222222222223,10.555555555555555,14.777777777777777,19.88888888888889,24.77777777777778,28.888888888888893,32.44444444444444,37.22222222222222,39.44444444444444,33.518025,30.596885714285712,26.8191,22.15068,17.67915,14.005066666666668,11.0124,6.6502,24.33495096806638,26.294244037058938,30.284843706777316,38.67219917012448,31.719582295988932,27.852362378976487,13.65,13.65,13.65,12.04150390625,7.91281512605042
com create_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_udf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com dealloc_sql,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com delete,0,0,0.888888888888889,1.1111111111111112,1.1111111111111112,3.555555555555556,5.555555555555555,6.666666666666667,7.777777777777779,10,10.444444444444445,11.333333333333334,10.7775,10.888571428571428,8.6086,6.7463999999999995,5.7775,4.8293333333333335,2.622,2.5951999999999997,9.254136283630876,10.48972501478415,11.048118948824342,14.107883817427384,11.571521438450898,10.16073305670816,4.65,4.65,4.65,4.10205078125,1.7584033613445378
com delete_multi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com do,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com empty_query,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com execute_sql,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com explain_other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com flush,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com get_diagnostics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com grant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com group_replication_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com group_replication_stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com ha_close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com ha_open,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com ha_read,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com insert,0,0,14.333333333333334,46,71,97.22222222222223,127.88888888888889,153.66666666666669,178.44444444444446,202.22222222222223,225.55555555555557,232.8888888888889,195.180525,172.69274285714283,148.99499999999998,120.76056000000001,97.2931,74.73393333333334,53.095499999999994,31.628999999999998,130.41477244153884,143.35957520205005,152.5940193637621,194.85477178423236,159.8231313969571,140.33765421853388,61.95,61.95,61.95,54.64990234375,26.200210084033614
com insert_select,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com install_plugin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com kill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com load,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com lock_binlog_for_backup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com lock_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1996102589891877,0.9790410013798541,0.9098450899031812,1.1618257261410787,0.9529488243430151,0.8367662517289073,0,0,0,0,0
com lock_tables_for_backup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com optimize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com preload_keys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com prepare_sql,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com purge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com purge_before_date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com release_savepoint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com rename_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com rename_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com repair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com replace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com replace_select,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com reset,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com resignal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com revoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com revoke_all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com rollback,0,0,0.11111111111111112,0.5555555555555556,0.7777777777777779,1.3333333333333335,1.4444444444444444,1.4444444444444444,1.8888888888888888,2.2222222222222223,2.555555555555556,2.888888888888889,2.37105,2.1777142857142855,1.6555,1.5741600000000002,1.6177,1.2073333333333334,0.9177,0.6487999999999999,3.4274578828262507,3.7763010053222943,3.509402489626556,4.481327800829876,3.675659751037344,3.227526970954357,1.05,1.05,1.05,0.92626953125,0
com rollback_to_savepoint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com savepoint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com select,28.111111111111114,26.666666666666668,60.333333333333336,131.33333333333334,194,254.33333333333334,321.33333333333337,379.55555555555554,439.6666666666667,501.7777777777778,550.7777777777778,571.6666666666667,483.155325,424.0009714285714,366.7484333333333,302.01384,246.93035,188.82693333333333,128.2158,83.53299999999999,362.96778979129994,387.7002365464222,404.6211092669433,516.6804979253112,423.78995573997236,372.12190594744123,149.25,149.25,149.25,131.66259765625,59.961554621848734
com set_option,1,1,4.111111111111112,9.11111111111111,13.777777777777777,18.11111111111111,22.666666666666668,27.888888888888893,32.22222222222222,37.333333333333336,41.77777777777778,43.333333333333336,37.0746,32.7746,28.805699999999995,24.624360000000003,19.75905,15.816066666666668,11.0124,6.9746,35.64556198139301,35.52520205006899,37.69358229598893,48.132780082987544,39.47930843706777,34.66603042876902,12.3,12.3,12.3,10.8505859375,6.330252100840336
com show_binlog_events,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_binlogs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_charsets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_client_statistics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_collations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_func,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_proc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1996102589891877,0.9790410013798541,0.9098450899031812,1.1618257261410787,0.9529488243430151,0.8367662517289073,0,0,0,0,0
com show_create_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_databases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_engine_logs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_engine_mutex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_engine_status,1,0.888888888888889,1,1.1111111111111112,1,1,1,1,1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.8622,0.8710857142857142,0.7725666666666666,0.5622,0.4622,0.36219999999999997,0.2622,0.16219999999999998,0.5141186824239377,0.559452000788488,0.6498893499308437,0.8298755186721991,0.6806777316735823,0.5976901798063624,0.3,0.3,0.3,0.2646484375,0.17584033613445377
com show_errors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_events,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_fields,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3992205179783754,1.9580820027597081,1.8196901798063625,2.3236514522821574,1.9058976486860302,1.6735325034578146,0,0,0,0,0
com show_function_code,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_function_status,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_grants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
