,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
4,1695104054465,1.145,0.0,0,0,COMMIT,197269,1695104054463.855
5,1695104098119,1.076,0.0,0,0,COMMIT,197271,1695104098117.924
6,1695104175502,1.2,0.0,0,0,COMMIT,197273,1695104175500.8
7,1695104217112,1.01,0.0,0,0,COMMIT,197275,1695104217110.99
8,1695104234296,1.246,0.0,0,0,COMMIT,197276,1695104234294.754
9,1695104298570,1.071,0.0,0,0,COMMIT,197278,1695104298568.929
10,1695104329808,2.24,0.0,0,0,COMMIT,197280,1695104329805.76
11,1695104331435,3.585,0.0,0,0,COMMIT,197274,1695104331431.415
12,1695104417906,4.094,0.084,1,436,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 7\
              AND OL_O_ID < 30254\
              AND OL_O_ID >= 30234\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",197285,1695104417901.906
13,1695103497089,1.238,0.0,0,0,COMMIT,197287,1695103497087.762
14,1695103581136,1.184,0.0,0,0,COMMIT,197291,1695103581134.816
20,1695103646489,3.021,0.0,0,0,COMMIT,197294,1695103646485.979
21,1695103736039,1.013,0.0,0,0,COMMIT,197299,1695103736037.987
22,1695103759286,1.023,0.0,0,0,COMMIT,197300,1695103759284.977
23,1695103771921,1.056,0.0,0,0,COMMIT,197295,1695103771919.944
24,1695103967271,1.191,0.0,0,0,COMMIT,197304,1695103967269.809
25,1695103995237,1.05,0.0,0,0,COMMIT,197301,1695103995235.95
26,1695104092258,1.122,0.0,0,0,COMMIT,197312,1695104092256.878
27,1695104111360,2.147,0.064,1,1,"SELECT S_QUANTITY, S_DATA, S_YTD, S_ORDER_CNT, S_REMOTE_CNT, S_DIST_01 FROM stock WHERE S_I_ID = 38026 AND S_W_ID = 2",197308,1695104111357.853
28,1695104126109,1.07,0.0,0,0,COMMIT,197313,1695104126107.93
29,1695104126985,1.383,0.07,1,1,"SELECT S_QUANTITY, S_DATA, S_YTD, S_ORDER_CNT, S_REMOTE_CNT, S_DIST_01 FROM stock WHERE S_I_ID = 18285 AND S_W_ID = 2",197308,1695104126983.617
30,1695104141469,13.475,0.0,0,0,COMMIT,197307,1695104141455.525
31,1695104142239,1.187,0.0,0,0,COMMIT,197308,1695104142237.813
32,1695104184455,1.227,0.0,0,0,COMMIT,197315,1695104184453.773
33,1695104265889,1.042,0.0,0,0,COMMIT,197317,1695104265887.958
34,1695104360703,1.167,0.0,0,0,COMMIT,197320,1695104360701.833
35,1695103474704,1.074,0.0,0,0,COMMIT,197318,1695103474702.926
36,1695103493970,1.006,0.0,0,0,COMMIT,197324,1695103493968.994
37,1695103544914,1.055,0.0,0,0,COMMIT,197319,1695103544912.945
43,1695103649932,6.298,0.057,0,0,"INSERT INTO order_line (OL_O_ID, OL_D_ID, OL_W_ID, OL_NUMBER, OL_I_ID, OL_SUPPLY_W_ID, OL_DELIVERY_D, OL_QUANTITY, OL_AMOUNT, OL_DIST_INFO) VALUES (29938, '02', 1, 6, 80890, 1, '2023-09-19 14:04:15.087470', 1, 2.82, 'FfFGrh5RvSqIX5OhQzTziTZt')",197327,1695103649925.702
44,1695103650073,1.913,0.065,0,0,"INSERT INTO order_line (OL_O_ID, OL_D_ID, OL_W_ID, OL_NUMBER, OL_I_ID, OL_SUPPLY_W_ID, OL_DELIVERY_D, OL_QUANTITY, OL_AMOUNT, OL_DIST_INFO) VALUES (30116, '08', 2, 11, 11403, 2, '2023-09-19 14:04:15.017229', 8, 590.64, 'bljwy8qAoOwrWRkN5oUDtoyW')",197325,1695103650071.087
45,1695103654939,1.735,0.0,0,0,COMMIT,197325,1695103654937.265
46,1695103680358,1.098,0.0,0,0,COMMIT,197333,1695103680356.902
47,1695103716987,1.008,0.0,0,0,COMMIT,197326,1695103716985.992
48,1695103749324,1.048,0.0,0,0,COMMIT,197332,1695103749322.952
49,1695103759468,1.144,0.0,0,0,COMMIT,197329,1695103759466.856
50,1695103820233,1.055,0.0,0,0,COMMIT,197342,1695103820231.945
51,1695103893124,1.237,0.0,0,0,COMMIT,197338,1695103893122.763
52,1695104011384,1.311,0.0,0,0,COMMIT,197350,1695104011382.689
53,1695104021173,1.087,0.0,0,0,COMMIT,197341,1695104021171.913
54,1695104248759,1.25,0.0,0,0,COMMIT,197356,1695104248757.75
55,1695104256855,3.099,0.089,1,420,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 3\
              AND OL_O_ID < 30219\
              AND OL_O_ID >= 30199\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",197359,1695104256851.901
