,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
3,1698378004155,1.226,0.0,0,0,COMMIT,166128,1698378004153.774
4,1698378063417,1.066,0.0,0,0,COMMIT,166131,1698378063415.934
5,1698378111460,1.148,0.0,0,0,COMMIT,166130,1698378111458.852
6,1698377243317,1.618,0.107,1,462,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 9\
              AND OL_O_ID < 37946\
              AND OL_O_ID >= 37926\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",166138,1698377243315.382
7,1698377288636,1.112,0.0,0,0,COMMIT,166140,1698377288634.888
12,1698377372064,2.346,0.0,0,0,COMMIT,166139,1698377372061.654
13,1698377427866,1.911,0.11,1,398,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 4\
              AND OL_O_ID < 38117\
              AND OL_O_ID >= 38097\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 12",166148,1698377427864.089
14,1698377432637,1.082,0.0,0,0,COMMIT,166147,1698377432635.918
15,1698377492236,1.065,0.0,0,0,COMMIT,166150,1698377492234.935
16,1698377539838,1.038,0.0,0,0,COMMIT,166149,1698377539836.962
17,1698377966464,1.005,0.0,0,0,COMMIT,166160,1698377966462.995
18,1698378062024,1.085,0.0,0,0,COMMIT,166165,1698378062022.915
19,1698378157592,1.453,0.141,1,390,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 6\
              AND OL_O_ID < 38051\
              AND OL_O_ID >= 38031\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",166176,1698378157590.547
20,1698377239232,1.012,0.0,0,0,COMMIT,166172,1698377239230.988
23,1698377357327,1.031,0.0,0,0,COMMIT,166178,1698377357325.969
25,1698377368080,1.117,0.0,0,0,COMMIT,166181,1698377368078.883
26,1698377386880,1.034,0.0,0,0,COMMIT,166185,1698377386878.966
27,1698377545716,1.556,0.086,1,426,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 7\
              AND OL_O_ID < 38096\
              AND OL_O_ID >= 38076\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",166194,1698377545714.444
28,1698377561657,1.387,0.0,0,0,COMMIT,166187,1698377561655.613
29,1698377569288,1.188,0.0,0,0,COMMIT,166193,1698377569286.812
30,1698377596864,1.032,0.0,0,0,COMMIT,166197,1698377596862.968
31,1698377709909,1.251,0.0,0,0,COMMIT,166190,1698377709907.749
32,1698378005026,1.31,0.0,0,0,COMMIT,166212,1698378005024.69
33,1698378179836,1.134,0.0,0,0,COMMIT,166214,1698378179834.866
34,1698377194460,1.219,0.0,0,0,COMMIT,166216,1698377194458.781
