Avg Threads Running,1,1,1,2.2,2.5999999999999996,3.3,3.6999999999999997,4.1,4.4,4.8,5.222222222222222,5.75,7.75,7,7.333333333333334,7.2,7.75,8.666666666666668,11,17,17,17,53,53,53,53,53,53,53,53,53,53,53,53,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,62,62,56,56,56,56,56,56,45,45,45,45,34,34,58,58,58,58,82,82,82,82,82,82,27,20.5,17,14.75,15.2,15.2,15.2,15.2,15.2,15.2,12.25,11.666666666666668,12.5,17
Peak Threads Connected,1,1,1,13,13,13,13,13,13,13,13,13,17,17,17,17,17,17,17,17,17,17,53,53,53,53,53,53,53,53,53,53,53,53,62,62,62,62,62,62,62,62,62,62,56,56,56,56,56,56,56,56,56,56,34,34,82,82,82,82,82,82,82,82,82,82,27,27,27,27,27,27,27,27,27,27,17,17,17,17
Peak Threads Running,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,33,33,33,33,33,33,33,33,33,33,42,42,43,43,43,43,43,43,43,43,43,43,30,30,30,30,30,30,30,30,30,30,17,17,42,42,42,42,42,42,42,42,42,42,12,12,12,12,12,12,12,12,12,12,5,2,2,1
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0,0,0,0,0,0,0,0,0.11093854004881296,0.10985566924548706,0.11173937838608498,0.11452859993348855,0.11909985374285334,0.12803936223218731,0.15404777704047778,0.38715365239294713,0.4879093198992443,0.4,0.4,0.4,0.516624685138539,0.4158690176322417,0.3151133501259446,0.1669727834362999,0.1669727834362999,0.1669727834362999,0.1669727834362999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
table_open_cache_hits,275.8888888888889,276.33333333333337,278,468.11111111111114,796.2222222222223,1109.4444444444446,1392.2222222222222,1688.5555555555554,1865.6666666666667,2156.666666666667,2062.274625,2053.693457142857,2606.8338140670066,2229.740518675651,1919.6825206729402,1643.3708804456269,1361.5495279882994,1219.8310039860487,1025.650099535501,789.2127204030228,994.6031486146096,815.4,815.4,815.4,1053.1394206549116,847.7489924433246,642.3585642317381,2379.5291367507098,2379.5291367507098,2379.5291367507098,2379.5291367507098,2424.8333333333335,2424.8333333333335,2424.8333333333335,2424.8333333333335,387.35184804928133,679.4381712259371,953.2997422102668,1229.3780196275793,1141.7500000000002,1141.7500000000002,1141.7500000000002,1141.7500000000002,1061.591909914444,908.0354000000001,671.8875,423.8286
table_open_cache_misses,0,0,0,0,0,0,0,0,0,0,0,0,0.11093854004881296,0.10985566924548706,0.11173937838608498,0.11452859993348855,0.11909985374285334,0.12803936223218731,0.15404777704047778,0.38715365239294713,0.4879093198992443,0.4,0.4,0.4,0.516624685138539,0.4158690176322417,0.3151133501259446,0.1669727834362999,0.1669727834362999,0.1669727834362999,0.1669727834362999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,1,0.888888888888889,1.1111111111111112,0.888888888888889,1,1.1111111111111112,0.888888888888889,1,0.888888888888889,0.888888888888889,0.8622,0.6533142857142856,0.9984468604393166,0.8788453539638965,0.6704362703165099,0.6871715996009312,0.5954992687142667,0.5121574489287493,0.4621433311214334,0.5807304785894207,0.7318639798488664,0.6,0.6,0.6,0.7749370277078085,0.6238035264483626,0.47267002518891693,1.0018367006177993,1.0018367006177993,1.0018367006177993,1.0018367006177993,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0.33895643363728467,0.2923783904954046,0.40378082536487164,0.3750000000000001,0.3750000000000001,0.3750000000000001,0.3750000000000001,0.3486726220432813,0.36219999999999997,0.1311,0.16219999999999998
Slow Queries,3.2222222222222223,3.1111111111111116,3.1111111111111116,4.555555555555555,6.222222222222223,8.333333333333334,10.444444444444445,11.444444444444445,12.11111111111111,14.11111111111111,13.471875,13.284057142857142,18.193920568005325,16.1487833790866,13.967422298260624,11.681917193215831,10.957186544342509,10.499227703039361,9.7050099535501,5.613727959697734,7.074685138539043,5.8,5.8,5.8,7.491057934508815,6.030100755667505,4.569143576826197,19.034897311738185,19.034897311738185,19.034897311738185,19.034897311738185,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,2.881724845995893,4.745390070921986,6.286135395651199,6.864274031202818,6.375000000000002,6.375000000000002,6.375000000000002,6.375000000000002,5.927434574735782,4.7086,3.0153,1.2975999999999999
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,55,55.44444444444444,57,157.77777777777777,331.33333333333337,494.55555555555554,644.2222222222223,799.6666666666667,894.8888888888889,1050.6666666666667,1013.3005499999999,1017.9725428571428,1291.4355447082316,1104.1593315863906,950.4551525520388,812.4658879281677,674.7006714532642,604.217750373692,506.35504313205047,388.50869017632243,489.6170025188917,401.4,401.4,401.4,518.4328715365239,417.32455919395454,316.2162468513854,1179.6627149774588,1179.6627149774588,1179.6627149774588,1179.6627149774588,1190,1190,1190,1190,191.15441478439425,338.9564336372847,473.79918179780316,606.4787996980373,563.2500000000001,563.2500000000001,563.2500000000001,563.2500000000001,523.7062783090086,447.9206666666667,328.5366,205.183
Table Locks Waited,0,0,0,2.666666666666667,5.666666666666667,10.11111111111111,12.333333333333334,15.555555555555557,17,19,18.429525,18.61945714285714,23.075216330153097,19.88387613343316,15.755252352437983,13.857960591952112,10.957186544342509,10.1151096163428,9.396914399469145,8.323803526448362,10.490050377833752,8.6,8.6,8.6,11.107430730478587,8.941183879093197,6.774937027707809,22.541325763900485,22.541325763900485,22.541325763900485,22.541325763900485,26.333333333333336,26.333333333333336,26.333333333333336,26.333333333333336,2.641581108829569,4.236955420466058,7.163270567137412,10.363707851031707,9.625000000000002,9.625000000000002,9.625000000000002,9.625000000000002,8.949263965777554,7.9684,6.8172,4.5416
bytes_received_rate,11884.333333333334,11981.333333333334,12442.888888888889,24262.222222222223,45890.11111111111,65122,82373.22222222222,101714.44444444445,112711.55555555555,131539.22222222222,126405.740925,126430.4694285714,159641.66851564235,136155.6657412029,117357.96954947249,100734.43177169937,83295.93661082303,74192.15236671649,62172.296383543464,48097.84042821159,60615.17040302267,49693.8,49693.8,49693.8,64182.609445843824,51665.279471032736,39147.94949622166,146112.37268325262,146112.37268325262,146112.37268325262,146112.37268325262,142927.1666666667,142927.1666666667,142927.1666666667,142927.1666666667,24282.854414784393,42203.296073961494,58984.85506612867,75369.5942689985,69997.37500000001,69997.37500000001,69997.37500000001,69997.37500000001,65083.115406391546,55399.818066666674,40766.856,25383.6512
bytes_sent_rate,144817.22222222222,147843.33333333334,157444.6666666667,175790,210879.7777777778,243933.22222222225,269538.8888888889,300231.44444444444,311362.44444444444,354852.7777777778,327238.0947,313966.1862,389526.73618815176,345516.5129315365,292186.29488736816,251801.31999916863,223678.33871825557,192487.9752117588,164451.08556735236,169142.9784634761,213161.970906801,174755.4,174755.4,174755.4,225707.3837531486,181688.39130982364,137669.39886649876,382721.82334279513,382721.82334279513,382721.82334279513,382721.82334279513,396321.6666666667,396321.6666666667,396321.6666666667,396321.6666666667,55180.70821355235,121889.41144883486,153295.4520286931,191577.04284096629,177921.75000000003,177921.75000000003,177921.75000000003,177921.75000000003,165430.51490941117,144106.3408,92316.687,60786.720799999996
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,25.888888888888893,26.22222222222222,26.888888888888893,71.77777777777779,146.55555555555557,221,283,353.11111111111114,390.6666666666667,458.2222222222223,441.66195,443.70928571428567,561.7927668071889,481.27768696447885,410.5304761904762,353.20620219487864,290.48454327881933,263.2489287493771,221.0585600530856,169.76687657430733,213.94823677581863,175.4,175.4,175.4,226.53992443324933,182.358564231738,138.17720403022673,509.433962264151,509.433962264151,509.433962264151,509.433962264151,554,554,554,554,68.20082135523613,130.66770516717324,187.99930508854519,252.49760946149976,234.50000000000006,234.50000000000006,234.50000000000006,234.50000000000006,218.0366129843986,192.20746666666668,144.8655,95.698
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.9984468604393166,0.8788453539638965,0.7821756487025949,0.6871715996009312,0.5954992687142667,0.5121574489287493,0.4621433311214334,0.38715365239294713,0.4879093198992443,0.4,0.4,0.4,0.516624685138539,0.4158690176322417,0.3151133501259446,1.0018367006177993,1.0018367006177993,1.0018367006177993,1.0018367006177993,1,1,1,1,0.24014373716632442,0.33895643363728467,0.43856758574310695,0.5383744338198289,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.46489682939104177,0.36219999999999997,0.2622,0.16219999999999998
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_instance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_tablespace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com analyze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com assign_to_keycache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com begin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com binlog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com call_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_master,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_repl_filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com checksum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com commit,0,0,0,3.666666666666667,9.222222222222223,13.666666666666668,18.666666666666668,23.11111111111111,27.666666666666668,32.22222222222222,31.25475,31.576857142857143,40.714444197914354,34.8242471508194,30.951807812945543,26.57063518456934,22.867171918627843,19.333943697060285,16.94525547445256,13.55037783375315,17.07682619647355,14,14,14,18.081863979848865,14.55541561712846,11.028967254408062,40.57438637502087,40.57438637502087,40.57438637502087,40.57438637502087,30.833333333333336,30.833333333333336,30.833333333333336,30.833333333333336,12.00718685831622,16.43938703140831,20.612676529926027,23.015507045797683,21.375000000000004,21.375000000000004,21.375000000000004,21.375000000000004,19.874339456467034,14.608733333333333,9.7014,4.866
com create_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_udf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com dealloc_sql,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com delete,0,0,0,0.22222222222222224,2.2222222222222223,5.555555555555555,8.88888888888889,10,11.11111111111111,14.444444444444446,14.010749999999998,14.155142857142854,17.52828932771245,15.379793694368189,12.291331622469349,9.162287994679083,8.336989761999735,7.6823617339312396,4.621433311214334,3.8715365239294712,4.879093198992443,4,4,4,5.16624685138539,4.158690176322417,3.151133501259446,11.688094840540993,11.688094840540993,11.688094840540993,11.688094840540993,18.333333333333336,18.333333333333336,18.333333333333336,18.333333333333336,0.24014373716632442,4.0674772036474165,6.578513786146604,8.74858454957222,8.125000000000002,8.125000000000002,8.125000000000002,8.125000000000002,7.554573477604428,7.726933333333333,5.3751,3.2439999999999998
com delete_multi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com do,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com empty_query,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com execute_sql,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com explain_other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com flush,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com get_diagnostics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com grant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
