Avg Threads Running,1,1,1.1,1.4000000000000001,2.4000000000000004,3.3,3.5,4.2,4.8999999999999995,5.2,6.4,9.2,10,10.75,10.714285714285715,10.833333333333332,12.4,13.5,15.333333333333332,21,29,29,29,30,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,35.25,35.25,37.33333333333333,37.33333333333333,40.5,55,55,55,55,55,340,324.5,317.3333333333333,312.5,309.4,307.3333333333333,305.85714285714283,304.75,303.8888888888889,302.90000000000003,298.2,296.6,295.59999999999997,295.09999999999997,294.7,294.1,293.5,280.59999999999997,278.77777777777777,276.875,274.5714285714286,271.5,267.2
Peak Threads Connected,1,1,2,4,11,11,11,11,11,11,13,29,29,29,29,29,29,29,29,29,29,29,29,31,31,31,31,31,31,55,55,55,55,55,55,55,55,55,55,340,340,340,340,340,340,340,340,340,340,309,303,298,297,297,297,297,297,294,293,293,293,293
Peak Threads Running,1,1,1,1,1,3,3,3,3,3,3,10,10,10,10,10,10,10,10,10,10,4,4,7,7,7,7,7,7,16,16,16,16,16,16,16,16,16,16,35,53,64,81,87,92,99,101,102,102,102,102,102,102,102,102,104,104,104,104,104,104,104
bytes_received_rate,12771.333333333334,12250.333333333334,12412.444444444445,28058.555555555555,45322,64381.55555555556,78914.44444444445,94237.33333333334,114257.8888888889,131185.33333333334,145074.8888888889,160991.77777777778,139993.36627499998,123122.73919999998,104369.45236666666,90436.16664000001,75264.4169,55404.76813333334,38609.7366,25524.602999999996,54177.89848790322,63991.73266767779,62090.85,62090.85,62090.85,62090.85,145016.40781563128,145016.40781563128,146278.83333333334,111742.40078333335,148270.28104444887,21970.07507360157,26425.62352713179,27050.440919931854,26193.949367852605,26545.445035460994,27656.524905925304,28206.722745905856,29162.842310964083,29969.89367655288,20963.66083445491,16011,13609.333333333334,14047.777777777777,15979.222222222223,17084,17267.333333333336,17964.222222222223,15356.105325,13823.912514285714,12257.542733333332,11608.080720000002,10345.769250000001
bytes_sent_rate,168861.77777777778,161195.6666666667,152406.44444444444,190354.22222222222,224062,262577.55555555556,280333.8888888889,307179.6666666667,342629.1111111111,370266.22222222225,394010.6666666667,426012.1111111111,364756.2966,319833.16625714285,269162.77849999996,237994.66428,199172.95725,144542.67106666666,102253.4115,63432.851599999995,128444.54198588707,160695.01616953153,155921.55,155921.55,155921.55,155921.55,381699.39879759523,381699.39879759523,397223.1666666667,303438.77701666666,400241.3793103448,95080.96197252208,125985.59940568477,146424.64559909143,141106.57431067346,167407.09677811552,194012.7052555462,207901.33263157896,230941.30681868302,264940.34695019585,229121.35486765363,235597.1111111111,212770.33333333334,234737.44444444444,255211.7777777778,258496,267354.55555555556,252755,202197.97079999998,194180.1408285714,152694.26993333333,149487.96804,125259.6665
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,27.555555555555554,26.77777777777778,27.22222222222222,82.55555555555556,144,209,258.22222222222223,312,384.22222222222223,444.33333333333337,493.33333333333337,556.7777777777778,484.34084999999993,425.96091428571424,364.32036666666664,318.54252,267.8449,197.64046666666667,140.9325,98.131,197.84531249999998,223.07651668351872,216.45,216.45,216.45,216.45,529.684368737475,529.684368737475,534.3333333333334,408.1772333333334,555.3119394060195,55.84028459273797,77.35010335917313,83.40486655309482,81.42679796696316,82.04200607902736,84.58820134793596,86.13855494901637,87.98617674858222,89.08785674314493,65.61238223418573,46.111111111111114,35.111111111111114,35.333333333333336,46.77777777777778,54.777777777777786,55.777777777777786,55.66666666666667,49.037625,45.840885714285704,42.160066666666665,41.153040000000004,38.01595
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4622,0.36219999999999997,0.2622,0.16219999999999998,0.38679435483870966,0.4637765419615774,0.45,0.45,0.45,0.45,1.0020040080160322,1.0020040080160322,1,0.7639000000000001,0.9966115208291807,0.22791952894995093,0.340749354005168,0.4397444633730835,0.5392503176620076,0.6389564336372847,0.7387615838247683,0.8386229271809661,0.9385192186515438,1.0072747621712366,1.0094212651413188,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4622
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_instance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_tablespace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com analyze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com assign_to_keycache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com begin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com binlog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com call_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_master,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_repl_filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com checksum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com commit,0,0,0.22222222222222224,4.444444444444445,8.444444444444445,13.777777777777777,19,24,29,33.77777777777778,37.22222222222222,39.77777777777778,34.488,30.923542857142856,26.046533333333333,21.251160000000002,16.6392,11.9526,7.3416,4.055,13.537802419354838,17.005139871924506,16.5,16.5,16.5,16.5,35.57114228456914,35.57114228456914,35.66666666666667,27.24576666666667,34.68208092485549,4.102551521099117,4.429741602067184,4.69060760931289,4.448815120711563,4.21711246200608,4.063188711036226,3.9535080852816975,3.8713917769376183,4.029099048684946,2.1310004486316734,1.2222222222222223,0.5555555555555556,0.4444444444444445,0.4444444444444445,0.6666666666666667,0.6666666666666667,1.6666666666666667,1.2933,1.197742857142857,1.2140333333333333,1.2368400000000002,1.27105
com create_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_udf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com dealloc_sql,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com delete,0,0,0,0,1.1111111111111112,2.2222222222222223,3.3333333333333335,4.555555555555555,7.777777777777779,8.88888888888889,10,13.666666666666668,13.256325,12.304085714285714,11.367766666666665,10.45692,9.475100000000001,6.398866666666667,5.6373,5.3526,7.3490927419354835,6.956648129423661,6.75,6.75,6.75,6.75,21.29258517034068,21.29258517034068,22,16.8058,24.915288020729516,0.45583905789990187,0.340749354005168,0.2931629755820556,0.2696251588310038,0.25558257345491386,0.24625386127492277,0.23960655062313316,0.23462980466288594,0.2238388360380526,0,0,0,0,0,0,0,0,0,0,0,0,0
com delete_multi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com do,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
