Avg Threads Running,2,2,2.7,3.6999999999999997,4.4,5,6,6.444444444444445,7.444444444444445,8.125,9,10.166666666666666,12.833333333333334,13,14,16,18,18,25,25,25,25,42,42,42,42,42,42,42,42,42,42,53,53,53,53,53,53,53,53,53,53,44,44,44,44,44,44
Peak Threads Connected,2,2,9,12,12,12,12,12,12,12,12,12,25,25,25,25,25,25,25,25,25,25,42,42,42,42,42,42,42,42,42,42,53,53,53,53,53,53,53,53,53,53,44,44,44,44,44,44
Peak Threads Running,1,1,1,2,2,2,3,3,4,4,4,4,11,11,11,11,11,11,11,11,11,11,22,22,22,22,22,22,22,22,22,22,29,29,29,29,29,29,29,29,29,29,16,16,16,16,16,16
qcache_not_cached,27,27,34,103,176.22222222222223,236.22222222222223,300.11111111111114,287.32815,418.43185094820893,407.60100233432524,408.69721747185406,406.4360910752867,557.1697903959188,540.1022826493701,445.5591492090637,401.5342072461359,364.08900000000006,313.08900000000006
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,0.8622,0.9981146722856826,0.8693169871166628,0.770503776542682,0.6721655309955127,0.9981146722856826,0.9978795060496445,0.8288371098760153,0.7621655309955127,0.7139,0.6139
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_instance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_tablespace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com analyze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com assign_to_keycache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com begin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com binlog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com call_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_master,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_repl_filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com checksum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com commit,0,0,0.6666666666666667,5.666666666666667,11,16.333333333333336,21.22222222222222,20.585024999999998,29.832538538316516,29.230783691797786,29.60935941285449,29.46325577530331,40.36819341244316,39.41624048896096,31.732620778110306,28.45417982383247,26.057350000000003,22.40735
com create_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_udf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com dealloc_sql,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com delete,0,0,0,0,3.2222222222222223,4.444444444444445,5.555555555555555,5.38875,8.872130420317179,8.693169871166628,8.80575744620208,8.96220707994017,16.63524453809471,15.092927529000871,13.024583155194529,12.70275884992521,12.49325,10.74325
com delete_multi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com do,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com empty_query,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com execute_sql,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com explain_other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com flush,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com get_diagnostics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com grant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com group_replication_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com group_replication_stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com ha_close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com ha_open,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com ha_read,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com insert,0,0,2,31.77777777777778,62.88888888888889,90.44444444444444,118,114.45705000000001,166.3524453809471,162.99693508437426,165.107952116289,166.02488615589164,214.37285128091384,206.18685293750778,166.3594484822574,146.9709198936347,128.323525,110.348525
com insert_select,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com install_plugin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com kill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com load,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com lock_binlog_for_backup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com lock_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com lock_tables_for_backup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com optimize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com preload_keys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com prepare_sql,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com purge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com purge_before_date,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com release_savepoint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com rename_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com rename_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com repair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com replace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com replace_select,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com reset,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com resignal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com revoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com revoke_all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com rollback,0,0,0,0.4444444444444445,0.5555555555555556,0.6666666666666667,0.888888888888889,0.8622,1.6635244538094711,1.629969350843743,1.65107952116289,1.6804138274887819,2.661639126095154,2.868903579892728,2.6049166310389054,2.540551769985042,2.320175,1.9951750000000001
com rollback_to_savepoint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com savepoint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com select,27,27,34,102.77777777777779,176.22222222222223,236.22222222222223,300.11111111111114,287.32815,418.43185094820893,407.60100233432524,408.69721747185406,406.4360910752867,557.3915936564267,540.1022826493701,445.5591492090637,401.5342072461359,364.08900000000006,313.08900000000006
com set_option,1,1,2.3333333333333335,8.11111111111111,13.222222222222223,18.555555555555557,24.11111111111111,23.2794,33.49229233669735,32.708051640264436,33.0215904232578,32.15191789928536,45.35876677387158,45.15404764874641,37.06085934159897,33.28122818680406,31.233125,26.858125
com show_binlog_events,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_binlogs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_charsets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_client_statistics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_collations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_func,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_proc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_create_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_databases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_engine_logs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_engine_mutex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_engine_status,1,0.888888888888889,1,1,1.1111111111111112,1,1,0.754425,0.9981146722856826,0.8693169871166628,0.770503776542682,0.6721655309955127,1.1090163025396473,0.9978795060496445,0.9472424112868747,0.8891931194947646,0.892375,0.767375
com show_errors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_events,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_fields,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_function_code,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_function_status,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_grants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_index_statistics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_keys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_master_status,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_open_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_plugins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_privileges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_procedure_code,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_procedure_status,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_processlist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_profile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_profiles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_relaylog_events,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_slave_hosts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_slave_status,1,1,1,1,1,1,1,0.754425,0.9981146722856826,0.8693169871166628,0.770503776542682,0.6721655309955127,0.9981146722856826,0.9978795060496445,0.8288371098760153,0.7621655309955127,0.7139,0.6139
com show_status,1,1,1,1,1,1,1,0.8622,0.9981146722856826,0.8693169871166628,0.770503776542682,0.6721655309955127,0.9981146722856826,0.9978795060496445,0.8288371098760153,0.7621655309955127,0.7139,0.6139
com show_storage_engines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_table_statistics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_table_status,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_thread_statistics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_triggers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_user_statistics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com show_variables,1.1111111111111112,0.888888888888889,1,1,1,0.888888888888889,1,0.8622,0.9981146722856826,0.7606523637270799,0.770503776542682,0.6721655309955127,0.9981146722856826,0.8731445677934389,0.8288371098760153,0.6351379424962605,0.7139,0.6139
com show_warnings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com shutdown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com signal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com slave_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com slave_stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com stmt_close,1,1,1,1,0.888888888888889,0.888888888888889,1,0.754425,0.9981146722856826,0.9779816105062457,0.770503776542682,0.7841931194947648,1.1090163025396473,1.1226144443058501,0.9472424112868747,0.8891931194947646,0.7139,0.6139
com stmt_execute,1,1,1,1,0.888888888888889,0.888888888888889,1,0.754425,0.9981146722856826,0.9779816105062457,0.770503776542682,0.7841931194947648,1.1090163025396473,1.1226144443058501,0.9472424112868747,0.8891931194947646,0.7139,0.6139
com stmt_fetch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com stmt_prepare,1,1,1,1,0.888888888888889,0.888888888888889,1,0.754425,0.9981146722856826,0.9779816105062457,0.770503776542682,0.7841931194947648,1.1090163025396473,1.1226144443058501,0.9472424112868747,0.8891931194947646,0.7139,0.6139
com stmt_reprepare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com stmt_reset,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com stmt_send_long_data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com truncate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com uninstall_plugin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com unlock_binlog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com unlock_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com update,0,0,2.3333333333333335,34.88888888888889,77.44444444444444,111.22222222222221,145.33333333333334,140.9697,207.05334368415214,202.87685186835117,205.50436440074105,206.8029283696194,287.34612398802267,275.41474366970186,225.4436938862762,202.86305883330562,185.25705,159.30705
com update_multi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com xa_commit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com xa_end,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com xa_prepare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com xa_recover,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com xa_rollback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com xa_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handler delete,0,0,0,0,3.2222222222222223,4.444444444444445,5.555555555555555,5.38875,8.872130420317179,8.693169871166628,8.80575744620208,8.96220707994017,15.526228235555063,13.845578146438816,11.840530141085933,11.43248296493269,10.7085,9.2085
handler discover,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handler external_lock,116.66666666666667,115.33333333333334,171.33333333333334,744.4444444444445,1393,1928.7777777777778,2483.4444444444443,2393.143875,3492.181435067095,3411.308522069174,3438.5382107738346,3433.9816702675753,4693.356992347787,4531.495571909692,3716.6240059854636,3339.4282740568387,3022.1171750000003,2598.792175
handler mrr_init,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handler read_first,2,2,1.8888888888888888,2,1.8888888888888888,1.777777777777778,2,1.6166249999999998,1.8853277143174005,1.8472985976229084,1.430935585007838,1.4563586504902775,1.9962293445713652,1.995759012099289,1.7760795211628904,1.5243310619910253,1.4278,1.2278
handler read_key,193,193,246.44444444444443,369.8888888888889,532.3333333333334,673.6666666666667,814.6666666666667,749.6829,1112.1215481867582,1088.8195263636203,1061.3139162035056,1025.164462356656,1412.7758678052567,1382.31258575527,1138.7037836682343,1059.156032906764,905.4036750000001,778.578675
handler read_last,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handler read_next,0,0,45.77777777777778,90.66666666666667,193.88888888888889,269.44444444444446,322.11111111111114,312.439725,529.2225795719197,518.5475828150894,525.263431665954,488.44028585673925,739.048464012421,715.354870899339,598.538798631894,581.913382915074,483.3103,415.6103
handler read_prev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handler read_rnd,91,91,91,80.88888888888889,80.88888888888889,80.88888888888889,91,68.652675,80.73638682488632,79.10784582761632,60.0992945703292,61.16706332059166,90.82843517799712,90.80703505051765,75.4241769987174,69.35706332059165,64.9649,55.8649
handler read_rnd_next,3684.2222222222226,3446.666666666667,3535.888888888889,3536.5555555555557,3444.888888888889,3288.5555555555557,3535.111111111111,2977.715475,3484.6401242098264,3019.13789625617,2643.598457317942,2445.1141465846767,3687.479205944327,3525.1340900586256,3096.298631893972,2651.0657719793917,2681.05145,2305.50145
handler update,0,0,2.3333333333333335,36.44444444444444,103.88888888888889,148.77777777777777,196.33333333333334,190.438425,288.78784518132414,282.9626793064737,286.6274048738777,289.36726109356823,442.6084063435733,422.10303105899965,352.84779820436086,324.1744058500914,306.084625,263.209625
handler write,1262.2222222222222,1132.5555555555557,1213.7777777777778,1402.888888888889,1606.6666666666667,1713.2222222222222,1955.7777777777778,1765.4622749999999,2276.92137074415,2039.0916579055222,1993.7335577882284,1880.0469901944489,2652.988798935344,2529.4998128975926,2146.9249251817014,1874.1650407179654,1789.2118750000002,1538.5868750000002
handler total commit,0,0,12.666666666666668,147.66666666666669,303.44444444444446,432,562.7777777777778,545.880375,801.8187867361651,785.6452271066839,795.820329200513,797.188319760678,1084.396140623267,1044.779842833978,854.7678708849937,767.5006897124812,691.947575,595.0225750000001
handler total prepare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handler total rollback,0,0,0,0.888888888888889,1.1111111111111112,1.3333333333333335,1.777777777777778,1.7244,3.3270489076189422,3.259938701687486,3.30215904232578,3.3608276549775637,5.323278252190308,5.737807159785456,5.209833262077811,5.081103539970084,4.64035,3.9903500000000003
handler total savepoint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
handler total savepoint_rollback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cpu System,99.61111111110263,99.63888888888606,99.33333333334909,99.02777777779193,98.77777777777132,98.44444444445091,98.1111111111103,97.77777777778991,97.47222222223273,97.194444444459,96.88888888889173,96.97222222221171,97.05555555556202,97.05555555555192,97.0277777777786,97.05555555556202,97.11111111110868,97.11111111110868,97.05555555555192,97.35243125000369,97.56748214286131,96.86250555307458,96.94444444444848,97.05555555555192,97.11111111110868,97.05555555555192,96.97222222223192,97.2461000000025,97.406562589328,97.11254823841398,97.10298095477219,97.33977619048125,97.5993625000069,97.82101000000269,96.64075513604806,96.68956901937017,96.968749999985,96.968749999985,97.02843812486195,98.19856606605549,97.91328078076853,98.09999999998884,97.90443693692464,98.1897222222116,98.46408022015315,98.75594146097916,99.3499999999949,97.27898711682808,97.33333333333576,99.21552783349017,98.93653974615995,98.65954713319888,98.38335202243519,98.3800000000083,97.86701577542193,97.841666666662,97.16572190731134,97.38958697780042,96.88958009333564,96.84453886530005,97.30390424166269,96.64038205241347,96.46875000000819,96.46875000000819,96.56207025877552,96.56207025877552,96.62415603900429,96.62415603900429,97.40172062607509,96.93596798399336,96.93596798399336,97.00066651855668,97.03571428572104,97.08333333333535,97.15624999998909,97.13888888889213,97.31111041667042,97.30347291667042,97.05653670998193,97.00042851019933,97.11143206310167,97.07184687901832,97.13888888888201,97.19444444444889,97.19444444443879,97.21875000000182,97.1558944868113,97.1558944868113,97.55456690697497,97.85044955408398,98.33333333333333,96.9735673034203,97.0277777777786,97.03124999999773,97.08236078694111,97.66224158053656,99.45000000001528,99.45000000001528,96.71381625948487,96.81010758069553,96.8590171225334,96.81249999999864,99.21249999998963,99.21249999998963,97.63001556073611,97.31324330331613,97.30247304656385,96.77741971330188,96.63888888889132,96.56250000000455,97.44296666666757,97.25241710733692,96.81130423908829,96.94342558630048,97.8999999999869,97.45465897723558,97.30435749220541,97.41666666666586,98.07500000000043,98.09081927969171,97.44557974233149
