Avg Threads Running,1,1,1.2,1.3,1.5,2,2.1,2.5,3,3.8,4.300000000000001,4.5,4.6000000000000005,4.7,4.800000000000001,4.8999999999999995,5.1,5,4.800000000000001,4.3999999999999995,4.4,4.700000000000001,5,5.1,5.2,5.2,4.8999999999999995,4.8,4.6000000000000005,4.5,4.8,4.7,4.4,4.4,4.6,4.5,4.6000000000000005,4.699999999999999,5.1,4.9,4.3,4.2,3.999999999999999,3.9,3.9,4.2,4.4,4.6000000000000005,4.4,4.5,4.9,5,5.1,5.1,4.800000000000001,4.3999999999999995,4.5,4.5,4.300000000000001,4.3,4.3,4.2,4.199999999999999,4.800000000000001,5.4,5.8,5.9,6.1,6.6,6.8,7.5,7.6000000000000005,8.11111111111111,8,7.7142857142857135,7.5,7.8,9.8,10.5,12.333333333333334,11.5,18,18,18,25.5,25.5,27,31.5,33.666666666666664,30.5,30.5,30.5,30.5,30.5,29.666666666666664,29.666666666666664,29.5,22.333333333333332,12.666666666666668,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,9,15,12,12,12,12,12,12,12,12,12,9
Peak Threads Connected,1,1,3,3,3,6,6,6,6,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,7,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,7,7,7,9,10,10,10,10,10,10,14,14,14,14,14,14,14,18,18,18,18,18,18,18,33,33,33,33,38,38,38,38,38,38,38,38,38,38,21,9,9,9,9,9,9,9,9,9,15,15,15,15,15,15,15,15,15,15,9
Peak Threads Running,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,9,9,19,19,21,21,21,21,21,21,21,21,21,21,2,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1
Table Locks Immediate,58.44444444444444,53.44444444444444,71.44444444444444,189.11111111111111,235.22222222222223,308.6666666666667,415.88888888888886,513.7777777777778,606,670,755.3333333333334,820,768.8888888888889,813.2222222222223,830.8888888888889,780.7777777777778,753,723.2222222222223,732.6666666666667,720,675.5555555555555,706.4444444444445,688.2222222222223,716.1111111111111,756.7777777777778,762.5555555555555,764.8888888888889,778.3333333333334,795,839,824.2222222222223,856,816.2222222222223,774,790.6666666666667,831,822.2222222222223,812.7777777777778,837.1111111111111,812.1111111111111,765.5555555555555,788.8888888888889,802,812.5555555555555,792.4444444444445,822,829.4444444444446,817.5555555555555,826,848.6666666666667,818.1111111111111,844.1111111111111,802.4444444444446,792.2222222222223,787.7777777777778,763.2222222222223,755.7777777777778,764.1111111111111,776.8888888888889,782,768.1111111111111,773.6666666666667,794,763.8888888888889,841.2222222222223,924.1111111111111,985.6666666666667,1049.888888888889,1110.2222222222222,1186.3333333333335,1256,1302,1184.123925,1055.5381142857143,897.7224666666665,767.85276,621.659,1273.9467849223947,1246.8827930174564,1241.880341880342,1230.8970099667777,1192.0992584141472,1192.0992584141472,1155.9928841449857,497.3665993945509,668.2227409638556,755.526892109501,749.8666666666668,749.8666666666668,786.7713365539453,673.5668276972625,584.6765237776289,464.5827528466176,213.4,1209.0777938075687,1214.5555555555557,220.6,220.6,220.6,220.6,220.6,220.6,220.6,182.34075025693727,260.43632653061223,217.4,217.4,217.4,217.4,217.4,217.4,217.4,178.8004081632653
Table Locks Waited,0,0,0.22222222222222224,2.888888888888889,4,4.555555555555555,6.222222222222223,7.666666666666667,8.222222222222223,8.88888888888889,9.444444444444445,10.444444444444445,8.666666666666668,8.11111111111111,9,7.666666666666667,6.777777777777779,6.444444444444445,6.444444444444445,6.777777777777779,5.666666666666667,6.222222222222223,6.888888888888888,8.222222222222223,9.666666666666668,10.222222222222223,10.777777777777779,11.555555555555555,11.11111111111111,11.555555555555555,11.222222222222223,12.666666666666668,11.777777777777779,10.444444444444445,10.333333333333334,11,10.444444444444445,11.222222222222223,12.333333333333334,12.11111111111111,10.11111111111111,9.777777777777779,11.11111111111111,11.88888888888889,11.555555555555555,12.333333333333334,13.222222222222223,13.11111111111111,13.555555555555557,13.555555555555557,12.666666666666668,11.777777777777779,10.88888888888889,10.333333333333334,10.222222222222223,9.333333333333334,9.11111111111111,8.555555555555555,9.88888888888889,10.11111111111111,10,9.555555555555555,10.11111111111111,9.777777777777779,11.777777777777779,15.666666666666668,16.88888888888889,18.88888888888889,21.88888888888889,24.888888888888893,28.666666666666668,32,29.853675,27.00365714285714,22.183699999999998,20.576520000000002,16.98585,28.38137472283814,27.68079800498753,26.210826210826212,23.9202657807309,22.104962920707358,22.104962920707358,20.346897931954636,6.8332996972754785,13.05065261044177,13.433977455716587,13.333333333333334,13.333333333333334,13.98953301127214,11.976650563607084,11.739182853315471,9.327930341594108,2.2,21.529242037509714,23.22222222222222,5.2,5.2,5.2,5.2,5.2,5.2,5.2,4.298150051387461,7.9065306122448975,6.6,6.6,6.6,6.6,6.6,6.6,6.6,5.4281632653061225
bytes_received_rate,12477.888888888889,11658.222222222223,14009.555555555557,26781.111111111113,32652.888888888887,41518.222222222226,53800.44444444445,66032.22222222222,77493,85054.66666666667,95798.66666666667,103831.77777777778,98832,103836.44444444445,106563.77777777778,100300.55555555556,96566.44444444445,93117.33333333334,94132.44444444445,92591.33333333334,86942.77777777778,90990.44444444445,88570.55555555556,91916.11111111111,96427,97486.11111111111,97729.55555555556,99101.55555555556,100843,105702.33333333334,103826.33333333334,108389.44444444445,103355,99027,100610.11111111111,105154,104803.22222222222,103616,106486.33333333334,103497.44444444445,97622.22222222222,99846.33333333334,101904.11111111111,103254.77777777778,101284.88888888889,105168.8888888889,106061.44444444445,105856.77777777778,106461.77777777778,109238.44444444445,105592.44444444445,108595.55555555555,103608.11111111111,102324.11111111111,101276,98342.11111111111,96177.88888888889,97352.55555555556,98758.77777777778,100087,98098,98872.11111111111,101372.66666666667,97138.11111111111,107010.55555555555,118108.55555555555,125706.33333333334,133403.11111111112,140388.22222222222,149186,157216.55555555556,161502.8888888889,147052.197675,130523.81008571429,110472.28756666665,94067.52888000001,75974.3561,154460.9756097561,151199.0024937656,150335.4700854701,149513.12292358806,146215.91557330292,146215.91557330292,142077.3849232822,61640.75610494449,83249.96636546186,93855.0057568438,93151.86666666667,93151.86666666667,97736.33353462158,83673.55173107891,72727.66170462155,57789.249112525125,26181.8,148799.57829319724,149510.22222222222,27133.6,27133.6,27133.6,27133.6,27133.6,27133.6,27133.6,22427.74696813977,32969.75346938775,27521.6,27521.6,27521.6,27521.6,27521.6,27521.6,27521.6,22635.111836734693
bytes_sent_rate,169323.33333333334,144368.77777777778,161143.55555555556,166658.6666666667,187464.77777777778,204551.22222222222,218175.1111111111,229110.7777777778,256790.55555555556,268387,291021.3333333334,304290.6666666667,305202.6666666667,310068.55555555556,305546.8888888889,294458.6666666667,298188,303947.55555555556,294971.8888888889,303283.6666666667,282034.55555555556,299302.22222222225,282830.8888888889,297965.22222222225,304833.44444444444,301493.1111111111,287068.55555555556,297244.6666666667,298832.55555555556,316916,302121.7777777778,322003.44444444444,305413.55555555556,290000.7777777778,298643.6666666667,305525.3333333334,299072.3333333334,307989.55555555556,304066.3333333334,295817,286905.6666666667,297701.55555555556,302970.22222222225,305318.44444444444,302932.44444444444,322514.7777777778,303544.55555555556,317988,321343.22222222225,321267.44444444444,312185.6666666667,317463,302816.1111111111,314676,291867.3333333334,300457.44444444444,291280.44444444444,282861.1111111111,290036.7777777778,288062.3333333334,301306.7777777778,308798.55555555556,302501,292345.6666666667,300450,316982.7777777778,340899.8888888889,349054.22222222225,372371.6666666667,369918.1111111111,380843.1111111111,395461.6666666667,363982.25655,324911.2693142857,280526.6823333333,238381.45788000003,199518.3362,394064.6341463415,398279.05236907734,399338.03418803425,389697.5083056479,391845.550484883,391845.550484883,382198.910384701,168361.76649848637,223372.33062248997,249015.0272544284,247149.4666666667,247149.4666666667,259312.9216988728,222001.7099436393,189741.87985599463,150768.50410247824,66063,389543.7798246588,399505.44444444444,83137,83137,83137,83137,83137,83137,83137,68718.32708119218,86697.50408163265,72371,72371,72371,72371,72371,72371,72371,59521.45510204082
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,27.444444444444446,25.333333333333336,34,83.66666666666667,102.55555555555557,134.88888888888889,180.33333333333334,225.55555555555557,266.11111111111114,291.33333333333337,327.55555555555554,355.11111111111114,332.8888888888889,353,359,337.22222222222223,320,305,310.77777777777777,306.8888888888889,285.55555555555554,302.6666666666667,295,305.8888888888889,323.44444444444446,327.77777777777777,327.77777777777777,332.8888888888889,336.8888888888889,359,352.55555555555554,365.8888888888889,349.22222222222223,330.44444444444446,338.6666666666667,359.6666666666667,355.77777777777777,353.8888888888889,364.55555555555554,348,326.8888888888889,339.77777777777777,344.77777777777777,350.77777777777777,341.6666666666667,357.6666666666667,361.8888888888889,355.11111111111114,361.6666666666667,370.6666666666667,355.6666666666667,368.8888888888889,347.8888888888889,343,340.6666666666667,327.77777777777777,325.11111111111114,329.55555555555554,335.8888888888889,338.8888888888889,333.8888888888889,335.6666666666667,342.77777777777777,328,365,405.11111111111114,429.2222222222223,457.6666666666667,482.11111111111114,512.7777777777778,544.6666666666667,567.2222222222223,516.1344750000001,458.2999714285714,385.2900333333333,330.68604,267.96045,564.7450110864745,555.7356608478804,555.8404558404559,552.325581395349,532.0878494010268,532.0878494010268,511.7856348676896,212.8084762865792,294.4461847389559,327.92338969404193,325.4666666666667,325.4666666666667,341.484500805153,292.35004025764897,255.81635967849965,203.2711486939049,86.6,527.2444789701477,529.2222222222223,89,89,89,89,89,89,89,73.56449126413155,113.5665306122449,94.8,94.8,94.8,94.8,94.8,94.8,94.8,77.96816326530612
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4622,0.9977827050997783,0.9975062344139651,0.9971509971509972,0.9966777408637875,0.9982886480319453,0.9982886480319453,1.0006671114076053,0.4880928355196771,0.5865461847389559,0.6716988727858294,0.6666666666666667,0.6666666666666667,0.6994766505636071,0.5988325281803543,0.4891326188881447,0.3886637642330878,0.2,0.9987792697813784,1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.16531346351490234,0.23959183673469386,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.16448979591836735
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_instance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_tablespace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com analyze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com assign_to_keycache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com begin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com binlog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com call_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_master,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_repl_filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com checksum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com commit,0,0,0.33333333333333337,3.2222222222222223,5.444444444444445,7.666666666666667,10.88888888888889,13.222222222222223,16,19,21.555555555555557,23.666666666666668,23.22222222222222,23.666666666666668,24.888888888888893,24,24.444444444444446,24.11111111111111,23.333333333333336,22.88888888888889,22.444444444444446,22.333333333333336,22.22222222222222,22.555555555555557,23,22.555555555555557,23.22222222222222,24.22222222222222,25.11111111111111,25.555555555555557,25.22222222222222,26.111111111111114,25.555555555555557,25.22222222222222,25.444444444444446,25.11111111111111,24.77777777777778,24.22222222222222,24.555555555555557,25.444444444444446,24.444444444444446,24,24.333333333333336,24.333333333333336,23.88888888888889,23.88888888888889,24.444444444444446,24.22222222222222,23.555555555555557,24.555555555555557,24,23.555555555555557,23.444444444444446,23.77777777777778,23.555555555555557,22.77777777777778,22.444444444444446,22.444444444444446,22,22.444444444444446,22.77777777777778,23.333333333333336,23.77777777777778,23.555555555555557,25.77777777777778,27.888888888888893,30.77777777777778,32.111111111111114,34.44444444444444,36.77777777777778,38.111111111111114,39.88888888888889,36.320175,32.339057142857136,28.4746,23.83728,19.99015,38.13747228381375,37.281795511221944,37.037037037037045,35.88039867109635,37.93496862521392,37.93496862521392,38.47009117189238,19.523713420787082,22.288755020080323,27.40531400966184,27.200000000000006,27.200000000000006,28.53864734299517,24.432367149758456,20.21748158070998,16.064768921634297,10.4,38.95239152147376,37.77777777777778,8.2,8.2,8.2,8.2,8.2,8.2,8.2,6.777852004110995,9.344081632653062,7.8,7.8,7.8,7.8,7.8,7.8,7.8,6.415102040816326
com create_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_udf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
