Avg Threads Running,1,1,1.2,1.5,1.8,2,2.6,2.6999999999999997,2.7,2.9000000000000004,3.2,3.8000000000000003,3.6,3.5999999999999996,3.9,4.1,4,4.4,4.6,4.4,4.5,4.2,4.7,4.5,4.000000000000001,3.8,3.5999999999999996,3.4000000000000004,3.7,4.199999999999999,3.9999999999999996,4.1,3.8,3.9,3.8999999999999995,3.899999999999999,3.7,3.8,3.5999999999999996,3.5,3.5999999999999996,3.5,3.3,3.4000000000000004,3.8,3.8,4.1,4,3.8,3.5999999999999996,3.9,4.4,4.8,4.800000000000001,4.6000000000000005,4.5,4.4,4.4,4.7,4.6,4.6,4.199999999999999,3.8999999999999995,4,4.2,4.4,5.1000000000000005,5.4,5.444444444444445,9.88888888888889,10.25,11,12.5,14,16,20,24.5,42,42
Peak Threads Connected,1,1,3,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,6,6,6,6,6,6,7,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,11,11,11,42,42,42,42,42,42,42,42,42,42
Peak Threads Running,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,19,19,19,19,19,19,19,19,19,19
Table Locks Waited,0,0,0.4444444444444445,1.6666666666666667,2.3333333333333335,3.8888888888888893,4.888888888888889,6.444444444444445,7.111111111111112,7.666666666666667,8.444444444444445,9.555555555555555,9.555555555555555,9.333333333333334,9.11111111111111,9.333333333333334,9,9.444444444444445,9.333333333333334,8.666666666666668,7.777777777777779,6.777777777777779,7.222222222222223,8.666666666666668,8.88888888888889,8.333333333333334,8.11111111111111,9.555555555555555,12.333333333333334,13.666666666666668,14.777777777777777,14.333333333333334,12.555555555555555,12,11.555555555555555,12,11.333333333333334,9.444444444444445,8.222222222222223,7.333333333333334,8.444444444444445,8.333333333333334,7.777777777777779,8.333333333333334,8.88888888888889,9,10.222222222222223,10.222222222222223,10.222222222222223,9.222222222222223,9.88888888888889,10.333333333333334,10.88888888888889,10,9.666666666666668,8.333333333333334,8.444444444444445,9.444444444444445,9.555555555555555,9.333333333333334,9.444444444444445,9.444444444444445,9.777777777777779,10.88888888888889,12.333333333333334,13,16.333333333333336,20,18.1062,23.965383335182516,22.167738139808527,21.134008270355057,19.381006153334443,17.469918212647116,16.51953650635435,12.259666445403253,8.739393939393938
bytes_received_rate,12156.555555555557,12158.444444444445,18588.444444444445,28466.77777777778,35639.88888888889,47710.88888888889,55428.88888888889,66088.55555555556,75864.44444444445,88256.77777777778,97344.55555555556,102128.44444444445,102545.22222222222,104027.22222222222,103891.22222222222,104383.44444444445,103481.66666666667,105531.11111111112,101805.66666666667,99662.77777777778,95650.11111111111,91991.44444444445,93404.77777777778,95770.44444444445,98087,95484.88888888889,93604.66666666667,93830.88888888889,103874.11111111111,105253.77777777778,107728,106257.11111111112,103680.22222222222,102967.8888888889,105183.8888888889,107782,107295.66666666667,98298.77777777778,99775.11111111111,97864.55555555556,103223.33333333334,101838.88888888889,99509.77777777778,100025.88888888889,98884.88888888889,99594.33333333334,103468.77777777778,102320.44444444445,102084.11111111111,95166.44444444445,97533.55555555556,96239.66666666667,99228.55555555556,98851,100067.22222222222,98234.77777777778,96874,100760,105298,101097.88888888889,103996,102416.8888888889,100160.66666666667,104037.66666666667,110433.11111111112,122195.55555555555,127940.55555555555,136131.77777777778,122467.3191,149987.35160323977,134495.14458647554,126491.11219758545,113059.49149675702,97445.13498404148,79576.1635393305,64366.475066379026,48697.931818181816
bytes_sent_rate,151802.8888888889,150206.8888888889,175089.55555555556,180498.22222222222,203568.6666666667,229164.22222222225,229003,248143.8888888889,276978.6666666667,293979.7777777778,306766.6666666667,317220.7777777778,316170.7777777778,309230.1111111111,300043.7777777778,309878,303034.44444444444,299376.44444444444,301598,299705.1111111111,288034.22222222225,287566.55555555556,282257.8888888889,295774.8888888889,303468.1111111111,287530.1111111111,298655.6666666667,282559.3333333334,307717.44444444444,296957.22222222225,306433.6666666667,308961.8888888889,305001.55555555556,298854.1111111111,311568.55555555556,310759.6666666667,326180.22222222225,293569.6666666667,302098.22222222225,293347.22222222225,321362.8888888889,313134.22222222225,303396.3333333334,305010.6666666667,303204.55555555556,297533.8888888889,321273.44444444444,311744.22222222225,313009.6666666667,286548.8888888889,301338.8888888889,305345.1111111111,302870.1111111111,306387.8888888889,311355.3333333334,288833.8888888889,299371.22222222225,312612.1111111111,323592.55555555556,307514.7777777778,318560.1111111111,310065.7777777778,308958.3333333334,311360.6666666667,320735.8888888889,348753.55555555556,344460.6666666667,364336.8888888889,321315.42735,384195.0515921447,353419.27117451996,314160.11498170067,282065.78616663895,253310.8258078994,201844.19621646317,167412.58491536675,124482.99090909089
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,26.333333333333336,26.444444444444446,47.88888888888889,82.44444444444444,105.77777777777779,147.88888888888889,178.66666666666669,212.22222222222223,245.55555555555557,292.6666666666667,324.55555555555554,343.8888888888889,344.55555555555554,352.6666666666667,353.55555555555554,352.11111111111114,351.77777777777777,361.8888888888889,345,335.33333333333337,320,307.22222222222223,311.44444444444446,320.33333333333337,328.55555555555554,320,313,313.77777777777777,353.22222222222223,359.22222222222223,367,361.33333333333337,350.55555555555554,348.77777777777777,354,361.33333333333337,360.33333333333337,331.55555555555554,333.22222222222223,328.22222222222223,347,344.55555555555554,335.33333333333337,341.6666666666667,337.33333333333337,340.77777777777777,351.55555555555554,351.11111111111114,346.6666666666667,322,328.11111111111114,324.77777777777777,332.55555555555554,333,336.22222222222223,325.44444444444446,319.22222222222223,337.55555555555554,352.33333333333337,334.6666666666667,348.33333333333337,343.44444444444446,335.55555555555554,350.77777777777777,377.6666666666667,417,441.55555555555554,467.44444444444446,424.2024,537.6678131587707,484.86493911679236,457.57329364513527,410.4740262764011,355.94958358268497,297.47136390065623,241.96710089611685,198.3530303030303
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8622,0.9985576389659382,0.8693230643062166,0.7705107181900281,0.6721736238150673,0.5746683622581288,0.4788271451117202,0.3871473614337869,0.31212121212121213
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_instance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_tablespace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com analyze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com assign_to_keycache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com begin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com binlog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com call_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
