,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
6,1698376532582,1.188,0.0,0,0,COMMIT,147607,1698376532580.812
8,1698376583716,1.185,0.0,0,0,COMMIT,147610,1698376583714.815
9,1698376635005,1.123,0.0,0,0,COMMIT,147612,1698376635003.877
10,1698376680972,1.893,0.091,1,410,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 3\
              AND OL_O_ID < 38115\
              AND OL_O_ID >= 38095\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 16",147616,1698376680970.107
11,1698376717500,1.006,0.0,0,0,COMMIT,147617,1698376717498.994
12,1698376823964,1.155,0.0,0,0,COMMIT,147609,1698376823962.845
13,1698376843578,1.384,0.0,0,0,COMMIT,147618,1698376843576.616
14,1698376870462,1.13,0.0,0,0,COMMIT,147619,1698376870460.87
15,1698376870846,1.059,0.0,0,0,COMMIT,147627,1698376870844.941
16,1698376898307,1.084,0.0,0,0,COMMIT,147620,1698376898305.916
17,1698376924548,1.047,0.0,0,0,COMMIT,147626,1698376924546.953
18,1698376946417,1.044,0.0,0,0,COMMIT,147623,1698376946415.956
19,1698376979373,1.088,0.0,0,0,COMMIT,147632,1698376979371.912
20,1698377243263,1.347,0.0,0,0,COMMIT,147635,1698377243261.653
21,1698377293476,1.344,0.0,0,0,ROLLBACK,147633,1698377293474.656
22,1698377310920,1.053,0.0,0,0,COMMIT,147637,1698377310918.947
23,1698377313516,1.197,0.0,0,0,COMMIT,147641,1698377313514.803
24,1698377333556,1.137,0.0,0,0,COMMIT,147634,1698377333554.863
25,1698377339336,1.016,0.0,0,0,COMMIT,147646,1698377339334.984
26,1698377357490,1.004,0.0,0,0,COMMIT,147650,1698377357488.996
27,1698376408825,1.802,0.094,1,314,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 8\
              AND OL_O_ID < 37619\
              AND OL_O_ID >= 37599\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",147653,1698376408823.198
28,1698376469115,1.132,0.0,0,0,COMMIT,147654,1698376469113.868
31,1698376508258,1.046,0.0,0,0,COMMIT,147655,1698376508256.954
34,1698376542318,1.124,0.0,0,0,COMMIT,147656,1698376542316.876
35,1698376542944,1.639,0.0,0,0,COMMIT,147651,1698376542942.361
37,1698376671722,1.082,0.0,0,0,COMMIT,147662,1698376671720.918
38,1698376720827,1.979,0.095,1,450,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 7\
              AND OL_O_ID < 38284\
              AND OL_O_ID >= 38264\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",147667,1698376720825.021
39,1698376808974,1.055,0.0,0,0,COMMIT,147669,1698376808972.945
40,1698376916180,1.19,0.0,0,0,COMMIT,147673,1698376916178.81
41,1698376976801,1.072,0.0,0,0,COMMIT,147661,1698376976799.928
42,1698377050333,1.05,0.0,0,0,COMMIT,147677,1698377050331.95
43,1698377051214,1.339,0.0,0,0,COMMIT,147670,1698377051212.661
44,1698377102560,1.563,0.0,0,0,COMMIT,147674,1698377102558.437
45,1698377102988,1.561,0.109,1,396,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 1\
              AND OL_O_ID < 37909\
              AND OL_O_ID >= 37889\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",147682,1698377102986.439
46,1698377103357,1.524,0.0,0,0,COMMIT,147664,1698377103355.476
47,1698377255087,1.088,0.0,0,0,COMMIT,147676,1698377255085.912
48,1698377302821,1.113,0.0,0,0,COMMIT,147675,1698377302819.887
49,1698376406519,2.114,0.101,1,404,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 2\
              AND OL_O_ID < 37734\
              AND OL_O_ID >= 37714\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 15",147694,1698376406516.886
50,1698376421191,1.063,0.0,0,0,COMMIT,147693,1698376421189.937
51,1698376471227,1.423,0.0,0,0,COMMIT,147695,1698376471225.577
54,1698376511144,1.167,0.0,0,0,COMMIT,147697,1698376511142.833
57,1698376532695,1.132,0.0,0,0,COMMIT,147680,1698376532693.868
59,1698376631119,1.035,0.0,0,0,ROLLBACK,147692,1698376631117.965
60,1698376763599,1.043,0.0,0,0,COMMIT,147690,1698376763597.957
61,1698376808267,1.142,0.0,0,0,COMMIT,147700,1698376808265.858
62,1698376839919,1.762,0.0,0,0,COMMIT,147703,1698376839917.238
63,1698376859050,1.566,0.0,0,0,COMMIT,147715,1698376859048.434
64,1698376946147,1.209,0.0,0,0,COMMIT,147701,1698376946145.791
65,1698376975490,1.75,0.082,1,420,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 5\
              AND OL_O_ID < 37991\
              AND OL_O_ID >= 37971\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",147722,1698376975488.25
66,1698376989353,1.113,0.0,0,0,COMMIT,147706,1698376989351.887
67,1698376997403,1.213,0.0,0,0,COMMIT,147711,1698376997401.787
68,1698377022350,1.049,0.0,0,0,COMMIT,147717,1698377022348.951
69,1698377037366,1.01,0.0,0,0,COMMIT,147719,1698377037364.99
70,1698377164232,1.367,0.0,0,0,COMMIT,147721,1698377164230.633
71,1698377173906,1.011,0.0,0,0,COMMIT,147729,1698377173904.989
72,1698377215664,1.041,0.0,0,0,COMMIT,147727,1698377215662.959
73,1698377332470,1.457,0.0,0,0,COMMIT,147726,1698377332468.543
74,1698376369913,1.034,0.0,0,0,COMMIT,147735,1698376369911.966
75,1698376421501,1.135,0.0,0,0,COMMIT,147731,1698376421499.865
76,1698376453094,1.026,0.0,0,0,ROLLBACK,147734,1698376453092.974
80,1698376519470,1.417,0.0,0,0,COMMIT,147736,1698376519468.583
82,1698376528369,1.243,0.0,0,0,ROLLBACK,147737,1698376528367.757
84,1698376571436,2.78,0.0,0,0,COMMIT,147743,1698376571433.22
85,1698376582539,1.781,0.0,0,0,COMMIT,147744,1698376582537.219
86,1698376599468,1.347,0.089,1,380,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 5\
              AND OL_O_ID < 38007\
              AND OL_O_ID >= 37987\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 13",147745,1698376599466.653
87,1698376628606,1.041,0.0,0,0,COMMIT,147738,1698376628604.959
88,1698376633179,1.1,0.0,0,0,COMMIT,147739,1698376633177.9
89,1698376753219,1.055,0.0,0,0,COMMIT,147747,1698376753217.945
90,1698376838181,1.269,0.0,0,0,COMMIT,147757,1698376838179.731
91,1698376877053,2.782,0.0,0,0,COMMIT,147759,1698376877050.218
92,1698376904757,2.429,0.0,0,0,COMMIT,147748,1698376904754.571
93,1698376905450,1.73,0.0,0,0,COMMIT,147755,1698376905448.27
94,1698376905590,2.655,0.152,1,374,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 10\
              AND OL_O_ID < 37794\
              AND OL_O_ID >= 37774\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",147761,1698376905587.345
95,1698376915816,2.947,0.0,0,0,COMMIT,147756,1698376915813.053
96,1698376996452,1.211,0.0,0,0,COMMIT,147754,1698376996450.789
97,1698377052591,1.035,0.0,0,0,COMMIT,147764,1698377052589.965
98,1698377143682,1.047,0.0,0,0,COMMIT,147762,1698377143680.953
99,1698377237691,1.141,0.0,0,0,COMMIT,147768,1698377237689.859
100,1698377268052,1.244,0.0,0,0,COMMIT,147771,1698377268050.756
101,1698377323936,2.62,0.0,0,0,COMMIT,147774,1698377323933.38
102,1698377345160,1.007,0.0,0,0,COMMIT,147769,1698377345158.993
103,1698377356271,1.984,0.131,1,370,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 7\
              AND OL_O_ID < 37929\
              AND OL_O_ID >= 37909\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 11",147779,1698377356269.016
104,1698376488425,1.185,0.0,0,0,COMMIT,147777,1698376488423.815
107,1698376515229,1.351,0.0,0,0,COMMIT,147783,1698376515227.649
110,1698376573266,1.256,0.0,0,0,COMMIT,147782,1698376573264.744
111,1698376606057,1.048,0.0,0,0,COMMIT,147791,1698376606055.952
112,1698376640310,1.17,0.0,0,0,COMMIT,147784,1698376640308.83
113,1698376655570,1.434,0.0,0,0,COMMIT,147794,1698376655568.566
114,1698376677126,1.074,0.0,0,0,COMMIT,147790,1698376677124.926
115,1698376726187,2.84,0.0,0,0,COMMIT,147798,1698376726184.16
116,1698376735627,1.246,0.0,0,0,COMMIT,147799,1698376735625.754
117,1698376801242,1.066,0.0,0,0,COMMIT,147788,1698376801240.934
118,1698376836910,1.131,0.0,0,0,COMMIT,147801,1698376836908.869
119,1698376838821,1.125,0.0,0,0,COMMIT,147793,1698376838819.875
120,1698376898624,1.231,0.0,0,0,COMMIT,147806,1698376898622.769
121,1698377012102,1.015,0.0,0,0,COMMIT,147812,1698377012100.985
122,1698377028067,1.08,0.0,0,0,COMMIT,147802,1698377028065.92
123,1698377083396,1.086,0.0,0,0,COMMIT,147816,1698377083394.914
124,1698377129783,1.244,0.0,0,0,COMMIT,147808,1698377129781.756
125,1698377225288,1.889,0.091,1,410,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 3\
              AND OL_O_ID < 38010\
              AND OL_O_ID >= 37990\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 14",147825,1698377225286.111
126,1698377239323,1.019,0.0,0,0,COMMIT,147820,1698377239321.981
127,1698377269216,1.45,0.0,0,0,COMMIT,147813,1698377269214.55
128,1698376391683,1.004,0.0,0,0,COMMIT,147827,1698376391681.996
129,1698376478311,1.072,0.0,0,0,COMMIT,147834,1698376478309.928
134,1698376571314,1.005,0.0,0,0,COMMIT,147838,1698376571312.995
135,1698376573155,1.036,0.0,0,0,COMMIT,147829,1698376573153.964
136,1698376594989,1.005,0.0,0,0,COMMIT,147835,1698376594987.995
137,1698376597857,1.006,0.0,0,0,COMMIT,147833,1698376597855.994
138,1698376746261,1.036,0.0,0,0,COMMIT,147846,1698376746259.964
139,1698376764511,1.547,0.099,1,400,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 5\
              AND OL_O_ID < 38134\
              AND OL_O_ID >= 38114\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",147849,1698376764509.453
140,1698377039478,1.06,0.0,0,0,COMMIT,147858,1698377039476.94
141,1698377076234,1.159,0.0,0,0,COMMIT,147867,1698377076232.841
142,1698377156730,1.06,0.0,0,0,COMMIT,147857,1698377156728.94
143,1698377227168,1.764,0.115,1,422,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 1\
              AND OL_O_ID < 38013\
              AND OL_O_ID >= 37993\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",147877,1698377227166.236
144,1698377345868,1.116,0.0,0,0,COMMIT,147874,1698377345866.884
145,1698376437554,1.042,0.0,0,0,COMMIT,147884,1698376437552.958
146,1698376453754,1.6,0.107,1,386,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 9\
              AND OL_O_ID < 38048\
              AND OL_O_ID >= 38028\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",147887,1698376453752.4
152,1698376722486,1.114,0.0,0,0,COMMIT,147889,1698376722484.886
153,1698376814424,1.027,0.0,0,0,COMMIT,147903,1698376814422.973
154,1698376831467,1.064,0.0,0,0,COMMIT,147898,1698376831465.936
155,1698376969574,1.222,0.0,0,0,COMMIT,147871,1698376969572.778
156,1698377032950,1.072,0.0,0,0,COMMIT,147908,1698377032948.928
157,1698377121744,1.05,0.0,0,0,COMMIT,147915,1698377121742.95
158,1698377153113,1.045,0.0,0,0,COMMIT,147913,1698377153111.955
159,1698376446859,1.575,0.092,1,362,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 2\
              AND OL_O_ID < 37843\
              AND OL_O_ID >= 37823\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 15",147928,1698376446857.425
164,1698376552359,1.014,0.0,0,0,COMMIT,147924,1698376552357.986
166,1698376591478,1.258,0.0,0,0,COMMIT,147929,1698376591476.742
167,1698376785694,1.197,0.0,0,0,COMMIT,147934,1698376785692.803
168,1698376908916,1.009,0.0,0,0,ROLLBACK,147939,1698376908914.991
169,1698376970100,1.044,0.0,0,0,COMMIT,147949,1698376970098.956
170,1698377064693,1.174,0.0,0,0,COMMIT,147940,1698377064691.826
171,1698377094314,1.177,0.0,0,0,COMMIT,147955,1698377094312.823
172,1698377200359,1.002,0.0,0,0,COMMIT,147951,1698377200357.998
173,1698377246129,1.007,0.0,0,0,COMMIT,147959,1698377246127.993
174,1698377246842,1.539,0.0,0,0,COMMIT,147961,1698377246840.461
175,1698377348341,1.052,0.0,0,0,COMMIT,147956,1698377348339.948
176,1698376435701,1.134,0.0,0,0,COMMIT,147965,1698376435699.866
177,1698376514724,1.186,0.0,0,0,COMMIT,147972,1698376514722.814
181,1698376556228,1.123,0.0,0,0,COMMIT,147964,1698376556226.877
182,1698376560376,1.268,0.0,0,0,COMMIT,147960,1698376560374.732
184,1698376583618,1.453,0.0,0,0,ROLLBACK,147945,1698376583616.547
186,1698376718943,1.084,0.0,0,0,COMMIT,147976,1698376718941.916
187,1698376848612,1.431,0.109,1,400,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 10\
              AND OL_O_ID < 38096\
              AND OL_O_ID >= 38076\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",147988,1698376848610.569
188,1698376856456,1.405,0.083,1,398,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 9\
              AND OL_O_ID < 37899\
              AND OL_O_ID >= 37879\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",147990,1698376856454.595
189,1698376899333,1.032,0.0,0,0,COMMIT,147971,1698376899331.968
190,1698376909958,1.137,0.0,0,0,COMMIT,147963,1698376909956.863
191,1698377057054,1.303,0.0,0,0,COMMIT,147998,1698377057052.697
192,1698377100496,1.062,0.0,0,0,COMMIT,147991,1698377100494.938
193,1698377312777,1.241,0.0,0,0,COMMIT,147978,1698377312775.759
194,1698377313993,1.785,0.086,1,440,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 7\
              AND OL_O_ID < 37947\
              AND OL_O_ID >= 37927\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 11",148012,1698377313991.215
195,1698377373060,1.066,0.0,0,0,COMMIT,148013,1698377373058.934
200,1698376596377,1.091,0.0,0,0,COMMIT,147947,1698376596375.909
201,1698376648312,1.014,0.0,0,0,COMMIT,148023,1698376648310.986
202,1698376660696,1.01,0.0,0,0,COMMIT,148011,1698376660694.99
203,1698376670695,1.052,0.0,0,0,COMMIT,148016,1698376670693.948
204,1698376847105,1.159,0.0,0,0,COMMIT,148030,1698376847103.841
205,1698376874776,1.096,0.0,0,0,COMMIT,148027,1698376874774.904
206,1698376898626,1.076,0.0,0,0,COMMIT,148028,1698376898624.924
207,1698377050969,1.139,0.0,0,0,COMMIT,148033,1698377050967.861
208,1698377150950,1.454,0.087,1,398,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 4\
              AND OL_O_ID < 37873\
              AND OL_O_ID >= 37853\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",148051,1698377150948.546
209,1698377173543,1.269,0.0,0,0,COMMIT,148025,1698377173541.731
210,1698376604688,1.017,0.0,0,0,COMMIT,148020,1698376604686.983
211,1698376725492,1.231,0.0,0,0,COMMIT,148048,1698376725490.769
212,1698376739039,1.409,0.079,1,414,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 4\
              AND OL_O_ID < 37963\
              AND OL_O_ID >= 37943\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",148073,1698376739037.591
216,1698376771045,1.056,0.0,0,0,COMMIT,148050,1698376771043.944
218,1698376877575,1.019,0.0,0,0,COMMIT,148066,1698376877573.981
219,1698377222687,1.159,0.0,0,0,COMMIT,148081,1698377222685.841
223,1698376562153,1.378,0.0,0,0,COMMIT,148094,1698376562151.622
225,1698376652604,1.071,0.0,0,0,COMMIT,148108,1698376652602.929
226,1698376665108,1.077,0.0,0,0,ROLLBACK,148097,1698376665106.923
227,1698376785855,1.399,0.103,1,350,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 8\
              AND OL_O_ID < 38029\
              AND OL_O_ID >= 38009\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 18",148119,1698376785853.601
228,1698376937017,1.035,0.0,0,0,COMMIT,148056,1698376937015.965
229,1698376947726,1.3,0.0,0,0,COMMIT,148109,1698376947724.7
230,1698377117946,2.084,0.0,0,0,COMMIT,148093,1698377117943.916
231,1698377154904,1.068,0.0,0,0,COMMIT,148133,1698377154902.932
232,1698377253054,1.161,0.0,0,0,COMMIT,148076,1698377253052.839
233,1698377287768,1.071,0.0,0,0,ROLLBACK,148137,1698377287766.929
234,1698376428499,1.132,0.0,0,0,COMMIT,148118,1698376428497.868
235,1698376447397,1.245,0.0,0,0,COMMIT,148136,1698376447395.755
240,1698376667912,1.023,0.0,0,0,COMMIT,148138,1698376667910.977
241,1698376769559,1.086,0.0,0,0,COMMIT,148135,1698376769557.914
242,1698376831007,1.126,0.0,0,0,COMMIT,148132,1698376831005.874
243,1698376837795,1.879,0.0,0,0,COMMIT,148125,1698376837793.121
244,1698376881876,1.008,0.0,0,0,COMMIT,148159,1698376881874.992
245,1698376922250,1.102,0.0,0,0,ROLLBACK,148160,1698376922248.898
246,1698376956422,1.01,0.0,0,0,COMMIT,148156,1698376956420.99
247,1698377080413,1.037,0.0,0,0,ROLLBACK,148143,1698377080411.963
248,1698377090999,1.071,0.0,0,0,COMMIT,148095,1698377090997.929
249,1698377138386,1.009,0.0,0,0,COMMIT,148157,1698377138384.991
250,1698377177952,1.444,0.086,1,392,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 6\
              AND OL_O_ID < 37937\
              AND OL_O_ID >= 37917\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 15",148177,1698377177950.556
251,1698377264895,1.715,0.108,1,424,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 1\
              AND OL_O_ID < 37912\
              AND OL_O_ID >= 37892\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 10",148180,1698377264893.285
252,1698376379982,1.067,0.0,0,0,COMMIT,148158,1698376379980.933
253,1698376446273,1.091,0.0,0,0,COMMIT,148123,1698376446271.909
254,1698376458991,1.071,0.0,0,0,COMMIT,148174,1698376458989.929
255,1698376497657,1.084,0.0,0,0,COMMIT,148152,1698376497655.916
260,1698376752820,1.057,0.0,0,0,COMMIT,148148,1698376752818.943
261,1698376766691,1.119,0.0,0,0,COMMIT,148192,1698376766689.881
262,1698376767555,1.689,0.0,0,0,COMMIT,148176,1698376767553.311
263,1698376780409,1.203,0.0,0,0,COMMIT,148178,1698376780407.797
264,1698376902517,1.07,0.0,0,0,COMMIT,148184,1698376902515.93
265,1698376922254,1.068,0.0,0,0,COMMIT,148198,1698376922252.932
266,1698376945201,1.13,0.0,0,0,COMMIT,148200,1698376945199.87
267,1698376947065,1.091,0.0,0,0,COMMIT,148164,1698376947063.909
268,1698376953827,1.045,0.0,0,0,ROLLBACK,148186,1698376953825.955
269,1698377015673,1.012,0.0,0,0,COMMIT,148214,1698377015671.988
270,1698377038915,1.043,0.0,0,0,COMMIT,148179,1698377038913.957
271,1698377064193,1.046,0.0,0,0,COMMIT,148212,1698377064191.954
272,1698377174738,1.239,0.0,0,0,COMMIT,148210,1698377174736.761
273,1698377310785,1.048,0.0,0,0,COMMIT,148194,1698377310783.952
274,1698376397023,1.076,0.0,0,0,COMMIT,148181,1698376397021.924
275,1698376397560,1.204,0.0,0,0,COMMIT,148209,1698376397558.796
276,1698376512261,1.25,0.0,0,0,COMMIT,148221,1698376512259.75
277,1698376520949,1.073,0.0,0,0,COMMIT,148162,1698376520947.927
283,1698376596703,2.001,0.069,1,408,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 9\
              AND OL_O_ID < 37786\
              AND OL_O_ID >= 37766\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 10",148239,1698376596700.999
284,1698376695116,1.024,0.0,0,0,COMMIT,148242,1698376695114.976
285,1698376739323,1.088,0.0,0,0,COMMIT,148246,1698376739321.912
286,1698376771477,1.083,0.0,0,0,COMMIT,148197,1698376771475.917
287,1698376812389,1.048,0.0,0,0,COMMIT,148229,1698376812387.952
288,1698376931068,1.066,0.0,0,0,COMMIT,148251,1698376931066.934
289,1698377010279,1.165,0.0,0,0,ROLLBACK,148206,1698377010277.835
290,1698377055422,1.738,0.111,1,406,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 8\
              AND OL_O_ID < 38026\
              AND OL_O_ID >= 38006\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",148260,1698377055420.262
291,1698377064924,1.052,0.0,0,0,COMMIT,148234,1698377064922.948
292,1698377210109,1.311,0.0,0,0,COMMIT,148266,1698377210107.689
293,1698376382939,1.175,0.0,0,0,COMMIT,148220,1698376382937.825
294,1698376409206,1.243,0.0,0,0,COMMIT,148243,1698376409204.757
295,1698376524596,1.509,0.0,0,0,COMMIT,148262,1698376524594.491
299,1698376571596,2.39,0.0,0,0,COMMIT,148232,1698376571593.61
301,1698376597020,1.249,0.0,0,0,COMMIT,148222,1698376597018.751
302,1698376599254,1.405,0.076,1,374,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 4\
              AND OL_O_ID < 38084\
              AND OL_O_ID >= 38064\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",148284,1698376599252.595
304,1698376624257,1.062,0.0,0,0,COMMIT,148269,1698376624255.938
305,1698376624826,1.069,0.0,0,0,ROLLBACK,148256,1698376624824.931
306,1698376689871,1.419,0.0,0,0,COMMIT,148281,1698376689869.581
307,1698376699200,1.621,0.094,1,410,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 2\
              AND OL_O_ID < 37736\
              AND OL_O_ID >= 37716\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 10",148291,1698376699198.379
308,1698376835858,1.622,0.0,0,0,COMMIT,148292,1698376835856.378
309,1698376901056,1.119,0.0,0,0,ROLLBACK,148293,1698376901054.881
310,1698376901697,1.454,0.0,0,0,COMMIT,148276,1698376901695.546
311,1698377062270,1.187,0.0,0,0,COMMIT,148287,1698377062268.813
312,1698377068221,1.5,0.0,0,0,COMMIT,148226,1698377068219.5
313,1698377101165,1.017,0.0,0,0,COMMIT,148283,1698377101163.983
314,1698377128870,1.066,0.0,0,0,COMMIT,148301,1698377128868.934
315,1698377226968,1.432,0.106,1,390,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 9\
              AND OL_O_ID < 37900\
              AND OL_O_ID >= 37880\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 15",148311,1698377226966.568
316,1698377254199,1.036,0.0,0,0,COMMIT,148190,1698377254197.964
317,1698377360666,1.057,0.0,0,0,COMMIT,148272,1698377360664.943
318,1698376528548,1.163,0.0,0,0,COMMIT,148252,1698376528546.837
319,1698376543891,1.291,0.0,0,0,COMMIT,148261,1698376543889.709
320,1698376544695,1.139,0.0,0,0,ROLLBACK,148216,1698376544693.861
