Avg Threads Running,1,1,1.8,2.7,4,4.500000000000001,5.1000000000000005,5.8,6.199999999999999,6.9,7.3999999999999995,8.11111111111111,8,7.714285714285714,6.666666666666666,6.8,6.75,6.333333333333334,7,6,20,20,20,20,20,20,20,20,20,20,44,55.5,73,91.25,110.6,131.5,148.28571428571428,160.875,170.66666666666666,178.5,199,217.2,229.60000000000002,237.6,243,242,240,240,240,239.99999999999997,240,240,234,234.88888888888886,234,235.14285714285714,236.16666666666666,233.6,229.75,223.33333333333334,210.5,172,53,53,53,53,53,60,60,60,44.66666666666667,44.66666666666667,40.5,40.5,40.5,40.5,40.5
Peak Threads Connected,1,1,9,10,14,14,14,14,14,14,14,14,14,14,8,8,8,8,8,6,20,20,20,20,20,20,20,20,20,20,44,67,108,146,188,236,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,172,53,53,53,53,53,67,67,67,67,67,67,67,67,67,67
Peak Threads Running,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,7,7,7,7,7,7,7,7,7,7,12,58,103,142,183,234,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,204,135,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40
table_open_cache_hits,287.11111111111114,283.77777777777777,320.77777777777777,550.5555555555555,858.8888888888889,1162.2222222222222,1383.4444444444446,1647.4444444444446,1939.4444444444446,2214,2416.666666666667,2277.393525,2047.5958571428569,1735.9573,1431.0238800000002,1204.9554,941.1163333333334,639.3747,341.75539999999995,453.1648494288681,496.79226948548137,585.0488862639216,690.510497098158,809.1773141245214,851.4346036670579,863.6540530559487,878.7490322428733,870.0211982595114,688.4444444444445,622.8888888888889,578.1111111111111,562.7777777777778,571.4444444444445,608.5555555555555,707.2222222222223,780.2222222222223,778.5555555555555,777.2222222222223,757.6666666666667,804.4444444444446,1004.8888888888889,836.0106749999999,744.8871714285713,624.6753333333334,530.94168,512.1175999999999,503.09580000000005,509.32349999999997,453.349,2442.5241157556275,2442.5241157556275,2442.5241157556275,2467.625,2467.625,1849.0803571428573,1926.3553571428572,1675.4625,1424.5696428571432,1173.6767857142856
table_open_cache_misses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12769091275438244,0.12305746548158085,0.1197523645390944,0.11727599522792917,0.11156978690170702,0.11111111111111112,0.22222222222222224,0.22222222222222224,0.33333333333333337,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.11111111111111112,3.555555555555556,3.444444444444444,3.3410249999999997,3.3754571428571425,3.4213666666666662,3.48564,3.5820499999999997,3.7427333333333337,4.0641,0,0,0,0,0,0,0,0,0,0,0
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.5555555555555556,0.4444444444444445,0.4311,0.4355428571428571,0.4414666666666666,0.44976000000000005,0.4622,0.4829333333333333,0.5244,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,1.1111111111111112,1,1,1.1111111111111112,0.888888888888889,1.1111111111111112,1,1,1.1111111111111112,0.888888888888889,1,0.8622,0.7621999999999999,0.7725666666666666,0.5622,0.4622,0.4829333333333333,0.2622,0.32439999999999997,0.48234683281412255,0.5091823739174732,0.5851951850601866,0.6732746656573303,0.7661454765262945,0.8614022583710661,0.9580189163127552,1.0554839570513626,1.1156978690170702,1,0.888888888888889,1,1,1,0.888888888888889,0.888888888888889,1,1,0.888888888888889,1.1111111111111112,1,1,0.8622,0.8710857142857142,0.7725666666666666,0.5622,0.4622,0.4829333333333333,0.2622,0.16219999999999998,0.8038585209003216,0.8038585209003216,0.8038585209003216,1,1,0.9748677248677249,1.0156084656084656,0.8833333333333334,0.7510582010582012,0.6187830687830688
Slow Queries,4.222222222222222,4,4.111111111111112,6.111111111111112,6.888888888888888,9.555555555555555,11.222222222222223,12.777777777777779,14.333333333333334,15.555555555555557,17.11111111111111,16.058474999999998,14.155142857142854,12.802533333333333,10.119600000000002,7.97295,6.5196,4.7196,3.0818,3.617601246105919,3.224821701477331,3.9500674991562605,4.308957860206914,5.23532742292968,5.537585946671138,6.227122956032908,6.450179737536105,7.140466361709249,6,6.111111111111112,6.111111111111112,6.111111111111112,6.666666666666667,7,6.666666666666667,7.444444444444445,7.111111111111112,6.888888888888888,7,12,16.11111111111111,14.118525,13.50182857142857,13.244,12.368400000000001,12.017199999999999,12.194066666666668,12.4545,6.812399999999999,19.4935691318328,19.4935691318328,19.4935691318328,19.75,19.75,14.866732804232806,15.4880291005291,13.470833333333335,11.45363756613757,9.436441798941798
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,60,56.777777777777786,76.22222222222223,200.88888888888889,361.55555555555554,524.1111111111111,639.6666666666667,780.1111111111111,932.1111111111111,1074.888888888889,1183.2222222222222,1122.476625,1008.3906,854.4587333333333,700.83852,590.80715,460.9598666666667,312.9357,167.2282,225.97949117341642,241.35244523688235,282.5029755878051,329.2313115064345,385.75424743098927,399.1984180222483,396.3803266244024,394.5164479467538,383.9116367287739,283.77777777777777,247.8888888888889,224.44444444444443,219.33333333333334,226.77777777777777,251.11111111111114,307.22222222222223,348.6666666666667,347.11111111111114,345.8888888888889,334,335.33333333333337,426.11111111111114,344.01779999999997,299.43571428571425,240.48896666666664,196.99488000000002,195.16395,199.21,209.1045,208.427,1212.8215434083602,1212.8215434083602,1212.8215434083602,1223,1223,913.694775132275,951.8790343915346,827.9041666666668,703.9292989417991,579.9544312169312
Table Locks Waited,0,0,0.6666666666666667,2.2222222222222223,4.888888888888889,7.888888888888888,9.777777777777779,14,17.555555555555557,20.22222222222222,22.444444444444446,21.1239,19.817199999999996,17.43793333333333,14.72964,13.1727,9.175733333333334,5.7684,3.2439999999999998,4.582294911734165,3.224821701477331,3.2185735178310266,3.2317183951551853,3.8307273826314727,3.6917239644474256,3.5925709361728315,3.518279856837875,3.347093607051211,1.2222222222222223,1.4444444444444444,1.6666666666666667,3,3.7777777777777777,4.444444444444445,5.111111111111112,5.444444444444445,5.444444444444445,5.444444444444445,5.222222222222222,23,36.22222222222222,33.733575,33.42791428571428,33.22036666666666,33.50712,34.4339,35.97853333333334,39.0678,21.5726,21.704180064308684,21.704180064308684,21.704180064308684,28,28,28.27116402116402,29.452645502645503,25.616666666666667,21.780687830687835,17.944708994708996
bytes_received_rate,12761.111111111113,12011.555555555557,14273.666666666668,30275.333333333336,49598.555555555555,69129.22222222222,83037.88888888889,100833.11111111111,119710.11111111112,136877.33333333334,150479.77777777778,142410.22065,127375.70631428571,108327.86323333331,89457.60132,75443.9816,58631.60793333333,39597.8373,21584.440599999998,23722.781931464175,25548.225611309223,29831.641247609405,33661.17483913702,39338.76101954463,40982.81218905472,41533.95209782319,41949.62349303027,41688.050875822824,31617.888888888887,27961,25275,24769,24812.444444444445,26351.333333333336,29797,33271.333333333336,33063.555555555555,32908.11111111111,32136.333333333336,35742.88888888889,52215.222222222226,44343.915974999996,40575.06368571428,36181.9458,32123.770680000005,31385.34435,31842.330066666666,32963.5218,30780.531799999997,145473.07073954985,145473.07073954985,145473.07073954985,148964.375,148964.375,114020.77281746031,118785.82003968256,103314.88750000001,87843.95496031748,72373.02242063491
bytes_sent_rate,180328.77777777778,166275.44444444444,172409.11111111112,202959.8888888889,219063.6666666667,272985,278246.22222222225,325351.7777777778,354099.55555555556,373863.8888888889,388979.6666666667,352964.526075,322994.44519999996,280570.16679999995,221853.78984000004,189879.50185,143130.574,97956.08459999999,51110.35539999999,124771.30815160954,147906.27761079982,188083.19546630664,214691.13228614684,262803.47673987504,294569.1771689306,324849.0059713588,337719.4489058772,379367.1761686936,351492,323681.1111111111,321401,336009.3333333334,356603.6666666667,354603.44444444444,344481.1111111111,396779.22222222225,372807.22222222225,349526.55555555556,384343.6666666667,366899.8888888889,371664.22222222225,290549.221425,258958.32108571427,237336.7843,170091.47364,139573.88495,137264.62426666665,94363.8135,78362.7128,420814.50964630226,420814.50964630226,420814.50964630226,432525.25,432525.25,332973.1392195767,346888.4345899471,301708.9041666667,256529.3737433863,211349.84332010584
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,27.77777777777778,26.333333333333336,37,87.44444444444444,161.44444444444446,227.44444444444443,278,337.8888888888889,406,471.6666666666667,516,487.14300000000003,440.8782571428571,370.0594333333333,307.52340000000004,259.2942,203.91860000000003,137.13060000000002,68.77279999999999,123.96313603322949,140.02515282730513,167.3658229272134,201.71308983093616,240.05891597823899,249.06831013471964,245.9713567632999,243.6995180836368,235.74695972330696,180.11111111111111,153.88888888888889,135,126.77777777777779,127.66666666666667,138.88888888888889,174.66666666666669,204.44444444444446,203.77777777777777,203.33333333333334,197.66666666666669,204.55555555555557,219.22222222222223,170.607825,145.68908571428568,108.82153333333333,78.03336,76.84075,78.11446666666667,81.6753,66.82639999999999,538.7861736334405,538.7861736334405,538.7861736334405,530,530,379.95469576719574,395.8333994708995,344.2791666666667,292.7249338624339,241.17070105820102
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4622,0.36219999999999997,0.2622,0.16219999999999998,0.24117341640706128,0.33945491594498217,0.43889638879514,0.5386197325258643,0.6384545637719121,0.7383447928894851,0.8382665517736607,0.9382079618234334,1.0041280821153633,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4622,0.36219999999999997,0.2622,0.16219999999999998,1.004823151125402,1.004823151125402,1.004823151125402,1,1,0.7311507936507937,0.7617063492063492,0.6625,0.5632936507936509,0.4640873015873016
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_instance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_tablespace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com analyze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com assign_to_keycache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com begin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com binlog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com call_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_master,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_repl_filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com checksum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com commit,0,0,0.22222222222222224,5,9.444444444444445,15.222222222222223,18.88888888888889,23.77777777777778,28.22222222222222,32.22222222222222,36.55555555555556,35.242425,30.923542857142856,26.929466666666666,21.58848,18.37245,13.884333333333334,9.8325,6.325799999999999,5.546988577362409,4.073458991339786,4.5352626842164465,4.44361279333838,4.469181946403385,4.553126222818491,4.4308374879464925,4.339211823433379,4.12808211536316,1.5555555555555558,1.6666666666666667,0.888888888888889,1,1.3333333333333335,1.5555555555555558,1.8888888888888888,2.111111111111111,2.111111111111111,2.111111111111111,1.8888888888888888,2,5.777777777777778,5.065424999999999,4.682085714285714,4.414666666666666,4.2727200000000005,4.3909,4.587866666666667,4.9818,6.001399999999999,37.58038585209003,37.58038585209003,37.58038585209003,42.375,42.375,37.044973544973544,38.593121693121695,33.56666666666667,28.540211640211645,23.513756613756613
com create_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_udf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
