Avg Threads Running,1,1,1.5,2.1,3,3.6,3.9,4.4,5.3,6.4,7,7.75,8,8.166666666666668,7.8,8,9.333333333333334,11,12,17,17,17,17,17,17,17,17,17,17,41,41,41,32.5,32.5,32.5,32.5,32.5,32.5,25,17.333333333333332,17.333333333333332,17.333333333333332,14,14,14,14,16.666666666666664,16.666666666666664,20.333333333333332,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21,21,46,39,34.333333333333336,38.25,38.25,38.25,38.25,38.25,38.25,38.25,35.66666666666667,37.5,50,16,16,16,16,16,16,16,32.5,32.5,32.5,49,49,49,49,49,49,49
Peak Threads Connected,1,1,6,7,10,10,10,10,10,12,12,12,12,12,12,12,12,12,12,17,17,17,17,17,17,17,17,17,17,41,41,41,41,41,41,41,41,41,41,24,24,24,18,18,18,18,22,22,22,22,22,22,22,22,22,22,21,21,46,46,46,50,50,50,50,50,50,50,50,50,50,16,16,16,16,16,16,16,49,49,49,49,49,49,49,49,49,49
Peak Threads Running,1,1,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,20,20,20,20,20,20,20,20,20,20,10,10,10,10,10,10,10,10,10,12,12,12,12,12,12,12,12,12,12,24,24,24,35,35,35,35,35,35,35,35,35,35,2,2,2,2,2,2,2,21,21,21,21,21,21,21,21,21,21
Table Locks Waited,0,0,0.22222222222222224,2.666666666666667,5.333333333333334,7.444444444444445,10.444444444444445,14,15.222222222222223,17.666666666666668,17.136225,17.09505714285714,14.899499999999998,12.48084,10.6306,7.847666666666667,4.3263,3.5683999999999996,18.412024048096193,21.852237808951234,25.29245156980628,26.26947227788911,22.829258517034067,19.389044756179025,26.459143968871594,21.767148789918373,21.767148789918373,21.767148789918373,3.4,3.4,3.4,3.4,22.616518805447956,22.616518805447956,22.387232627729137,9.220979020979021,7.6,7.6,7.6,9.767632367632366,7.869530469530469,5.9714285714285715,8.669534412955466,30.86842105263157,42.1033220338983,38.4,38.4,38.4,38.4,38.4,35.34752542372881,33.51144240570846,17.255030800821356,22.31064374023021,22.310643740230212,22.310643740230212
bytes_received_rate,12821.666666666668,11960,13675.555555555557,30948.77777777778,47225.77777777778,66005.66666666667,81384.66666666667,100644.11111111111,115471.66666666667,130690.11111111112,125828.60579999999,124579.1945142857,107858.25306666666,91431.93528,73292.78725,58527.41506666667,38802.5847,24909.864999999998,81500.19879759519,96728.18810955243,111956.17742150968,116280.92638610555,101052.93707414829,85824.94776219103,145816.34241245134,141278.24717170274,141278.24717170274,141278.24717170274,26170.8,26170.8,26170.8,26170.8,145834.81194552043,145834.81194552043,145212.67870996342,66486.17062937064,54798.4,54798.4,54798.4,70427.71388611387,56741.79980019979,43055.885714285716,29246.088562753033,46307.16118421052,71430.47871186442,65147.6,65147.6,65147.6,65147.6,65147.6,59968.91789830507,48570.22961264016,35269.946611909654,143736.25124342757,143736.25124342757,143736.25124342757
bytes_sent_rate,178532.44444444444,157266.6666666667,184045.44444444444,211737.7777777778,229825.7777777778,256272.8888888889,277102,304567.1111111111,344302.44444444444,351547.3333333334,333263.04052499996,303471.9988285714,265019.9449333333,217711.3878,180851.81144999998,150806.55786666667,107881.79669999999,54457.839,191195.10541082165,226919.15350701398,262643.2016032064,272788.83126252505,237064.78316633264,201340.73507014028,386981.21178432455,417974.79593298014,417974.79593298014,417974.79593298014,101480,101480,101480,101480,396521.92927652126,396521.92927652126,380857.14285714284,186969.66643356642,154101.8,154101.8,154101.8,198053.91178821176,159566.9487512487,121079.9857142857,27874123.494939268,40019277.404605255,52440616.6439548,47828047.33333333,47828047.33333333,47828047.33333333,47828047.33333333,47828047.33333333,44026122.89276836,32009255.684683997,19936873.057905547,401949.9786840983,401949.97868409834,401949.97868409834
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,27.888888888888893,26,32.333333333333336,89.22222222222223,151.77777777777777,217.11111111111114,269.33333333333337,343,396.44444444444446,454.88888888888886,439.29089999999997,435.65174285714284,382.5308666666666,322.02816,260.33415,212.73213333333334,139.4904,91.643,289.9446893787575,344.11970607882427,398.2947227788911,413.68042752171004,359.5054108216433,305.33039412157643,523.290717065036,502.07647143061723,502.07647143061723,502.07647143061723,84.2,84.2,84.2,84.2,519.9300262401599,519.9300262401599,526.0999667516347,244.35594405594406,201.4,201.4,201.4,258.8422577422577,208.54255744255744,158.24285714285713,107.7834008097166,167.76315789473682,248.52655367231637,226.66666666666666,226.66666666666666,226.66666666666666,226.66666666666666,226.66666666666666,208.64858757062143,165.5545361875637,116.13963039014375,529.3448912889014,529.3448912889014,529.3448912889014
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4622,0.36219999999999997,0.2622,0.16219999999999998,0.5362725450901804,0.6364729458917835,0.7366733466933868,0.765130260521042,0.6649298597194389,0.5647294589178357,1.0005558643690937,1.002434483746241,1.002434483746241,1.002434483746241,0.2,0.2,0.2,0.2,0.9996251405722854,0.9996251405722854,0.9974509586611993,0.48531468531468536,0.4,0.4,0.4,0.514085914085914,0.4141858141858141,0.3142857142857143,0.23431174089068824,0.3355263157894736,0.4385762711864407,0.4,0.4,0.4,0.4,0.4,0.36820338983050843,0.2670234454638124,0.16591375770020536,0.9947420775898819,0.994742077589882,0.994742077589882
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_instance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_tablespace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com analyze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com assign_to_keycache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com begin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com binlog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com call_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0233446327683615,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.8591412429378531,0.9345820591233436,1.1613963039014377,0,0,0
com change_master,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_repl_filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com checksum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com commit,0,0,0.22222222222222224,4.666666666666667,9.222222222222223,14.222222222222223,18.77777777777778,23.444444444444446,27.666666666666668,31.666666666666668,30.715875,30.81465714285714,26.8191,22.712880000000002,18.14135,14.005066666666668,9.7014,5.8392,24.311022044088176,28.853440213760855,33.395858383433534,34.68590514362057,30.143486973947894,25.60106880427521,40.68927181767648,37.66289560360877,37.66289560360877,37.66289560360877,6.6,6.6,6.6,6.6,38.98538048231913,38.98538048231913,38.67893161919539,16.986013986013987,14,14,14,17.993006993006993,14.496503496503493,11,10.77834008097166,13.75657894736842,20.02831638418079,18.266666666666666,18.266666666666666,18.266666666666666,18.266666666666666,18.266666666666666,16.814621468926553,12.149566768603465,9.125256673511295,35.1001847378144,35.10018473781441,35.10018473781441
com create_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_udf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
