Avg Threads Running,1,1,1.6,2.2,2.6,3.0999999999999996,4.2,5.3,5.777777777777778,6.375,8.875,10.000000000000002,10.428571428571429,10.428571428571429,11.333333333333332,12.4,12.5,12.666666666666666,12.666666666666666,12.666666666666666,8.5,8.5,7,26,26,26,26,26,26,26,26,26,26,48,48,48,48,48,32.5,32.5,27.333333333333332,27.333333333333332,27.333333333333332,17,17,17,17,17,17,17,34,34,34,34,34,34,36,31,28,25.4,21.6,20.833333333333336,20.833333333333336,20.833333333333336,20.833333333333336,20.833333333333336,17.4,16.5,15.666666666666668,16,17,42,42,42,42,42,42,42,42,42,42
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0,0,0,0.22222222222222224,0.33333333333333337,0.323325,0.3266571428571428,0.6651884700665189,0.6591271820448877,0.776483638380477,0.7777777777777779,0.7806750000000001,0.5712142857142857,0.4748,0.15,0.16332214765100672,0.12976510067114094,0,0,0.6010819475055099,0.6010819475055099,0.42900042900042895,0.42900042900042895,0.42900042900042895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
table_open_cache_hits,278.55555555555554,279,546.5555555555555,864.8888888888889,1095.6666666666667,1374.5555555555557,1650.7777777777778,1938.5555555555554,1848.8801250000001,1837.3375428571428,2651.2195121951218,2332.101824605154,2506.8219633943427,2472.222222222222,2168.71515,1907.6272285714283,1640.9088,977.85,1064.6970805369128,845.9386912751677,396.8,325.1947208121827,2506.311360448808,2506.311360448808,2474.045474045474,2474.045474045474,2474.045474045474,958.4,958.4,1230.3136863136863,990.953046953047,751.5924075924075,2419.8333333333335,2408.5374588167883,2397.569226913921,2396.1696915710945,1276.9246734488822,1523.7385444689821,1432.6799999999998,1432.6799999999998,1432.6799999999998,1347.0864063441077,1114.3642,884.1302,647.3718,397.2278
table_open_cache_misses,0,0,0,0,0,0,0.22222222222222224,0.33333333333333337,0.323325,0.3266571428571428,0.6651884700665189,0.6591271820448877,0.776483638380477,0.7777777777777779,0.7806750000000001,0.5712142857142857,0.4748,0.15,0.16332214765100672,0.12976510067114094,0,0,0.6010819475055099,0.6010819475055099,0.42900042900042895,0.42900042900042895,0.42900042900042895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,1,1,1,1,1.1111111111111112,1,1,1,0.8622,0.6533142857142856,0.9977827050997783,0.8788362427265171,0.8874098724348307,1,0.8922000000000001,0.9139428571428571,0.8309000000000001,0.6,0.6532885906040269,0.5190604026845638,0.4,0.3278172588832487,1.0018032458425166,1.0018032458425166,1.144001144001144,1.144001144001144,1.144001144001144,0.6,0.6,0.7702297702297702,0.6203796203796204,0.4705294705294705,1,0.8594757198109153,0.8770830722967047,0.8907694020710389,0.5382190404421,0.5105079301345111,0.48,0.48,0.48,0.45132302750451714,0.4622,0.36219999999999997,0.2622,0
Slow Queries,3.7777777777777777,4,5.555555555555555,7.666666666666667,9.777777777777779,10.88888888888889,13.444444444444446,15.88888888888889,14.765175,14.481799999999998,21.61862527716186,19.773815461346633,21.741541874653354,21.77777777777778,20.186025,17.707642857142854,15.312300000000002,9.45,10.289295302013423,8.175201342281879,4.2,3.4420812182741107,16.629933880985774,16.629933880985774,17.017017017017018,17.017017017017018,17.017017017017018,7.2,7.2,9.242757242757243,7.444555444555445,5.646353646353647,19,19.481449649047413,18.919934845257487,18.594811268232938,8.88061416729465,10.082531620156596,9.48,9.48,9.48,8.913629793214215,6.58635,5.0708,3.4086,2.1086
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,57.55555555555556,58,199.66666666666669,366,491.33333333333337,636.4444444444445,783.7777777777778,933.7777777777777,898.1968499999999,900.9204,1316.740576496674,1158.525876974231,1243.8158624514697,1226.6666666666667,1077.443025,947.5302571428571,816.7747,484.95,528.0205033557047,419.53057046979865,198,162.2695431472081,1243.237828090563,1243.237828090563,1224.3672243672243,1224.3672243672243,1224.3672243672243,471.4,471.4,605.143856143856,487.4115884115884,369.67932067932065,1196.3333333333335,1190.230625984816,1182.1826838742013,1182.3850350740454,629.1780582768149,749.8085223850633,705,705,705,662.8806966472596,548.1692,436.81320000000005,319.0974,194.47779999999997
Table Locks Waited,0,0,2.7777777777777777,6.444444444444445,9.11111111111111,11.666666666666668,14.666666666666668,18.333333333333336,17.782874999999997,17.966142857142856,24.6119733924612,21.64134247714048,21.29783693843594,20.555555555555557,18.067050000000002,15.422785714285713,12.107400000000002,6.75,7.349496644295303,5.8394295302013415,3.4,2.786446700507614,24.443999198557403,24.443999198557403,26.31202631202631,26.31202631202631,26.31202631202631,12.4,12.4,15.918081918081919,12.821178821178822,9.724275724275724,25.666666666666668,25.641025641025642,25.936599423631122,25.498274134283488,13.4554760110525,15.570491869102591,14.64,14.64,14.64,13.765352338887775,11.20835,8.3306,6.1617,3.5683999999999996
bytes_received_rate,12399.777777777777,12360.333333333334,29496.222222222226,50737.88888888889,66084.88888888889,83961,101313.44444444445,119036.77777777778,113922.9171,113628.12268571428,164103.10421286031,144215.0500498753,153153.3000554631,151159.77777777778,131991.510375,116387.99527142856,100439.78550000001,60100.35,65438.12157718121,51992.85312080536,24942.4,20441.372994923855,151377.8801843318,151377.8801843318,151252.96725296724,151252.96725296724,151252.96725296724,60437,60437,77583.96103896105,62489.80519480519,47395.64935064935,144329.5,143693.59690588742,143470.74301465982,144246.85447054895,78343.43263627231,93290.09152579804,87715.07999999999,87715.07999999999,87715.07999999999,82474.65721541859,68614.86104999999,54558.91040000001,39520.7505,24121.897399999998
bytes_sent_rate,154543.8888888889,157593.6666666667,184269.44444444444,212777.44444444444,256218.7777777778,271268.22222222225,309786.3333333334,330153.1111111111,296278.10932499997,281256.59097142855,419062.7494456763,372053.0164131338,391338.6577925679,383113.7777777778,347763.834975,304857.0642857143,275363.7023,153358.2,166978.60389261745,132670.28174496646,80751.2,66179.09258883247,390097.1749148468,390097.1749148468,396153.7251537251,396153.7251537251,396153.7251537251,164665.6,164665.6,211383.91208791206,170258.63736263735,129133.36263736263,398023,385616.6738289643,379742.3881719083,387237.2786994767,195527.44232604877,226185.89877936157,212669.03999999998,212669.03999999998,212669.03999999998,199963.4062276651,169672.4645,136387.1344,89489.1222,51757.69559999999
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,27,26.888888888888893,90.22222222222223,162.44444444444446,217,278.8888888888889,344.33333333333337,410.44444444444446,394.77982499999996,395.6906857142857,584.2572062084257,513.2403657522859,548.1974486966167,539.4444444444445,475.4310750000001,417.6718857142857,359.7797,206.4,224.73127516778527,178.55677852348992,83.8,68.6777157360406,540.3726708074535,540.3726708074535,529.9585299585299,529.9585299585299,529.9585299585299,201.8,201.8,259.05394605394605,208.65434565434566,158.25474525474525,528.3333333333334,521.415270018622,516.977822328029,516.9802917269792,270.7241773423763,322.89626581007826,303.6,303.6,303.6,285.4618148966071,238.033,190.03426666666667,138.5727,84.0196
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.9977827050997783,0.8788362427265171,0.9983361064891845,1,0.8922000000000001,0.7997,0.7121999999999999,0.45,0.4899664429530201,0.3892953020134228,0.2,0.16390862944162435,1.0018032458425166,1.0018032458425166,1.001001001001001,1.001001001001001,1.001001001001001,0.4,0.4,0.5134865134865134,0.41358641358641357,0.31368631368631367,1,1.0027216731127344,1.0023806540533768,1.0021155773299188,0.5382190404421,0.6381349126681389,0.6,0.6,0.6,0.5641537843806465,0.4622,0.36219999999999997,0.2622,0.16219999999999998
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_instance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_tablespace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com analyze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com assign_to_keycache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com begin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com binlog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com call_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_master,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_repl_filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com checksum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com commit,0,0,4.555555555555555,9.777777777777779,14.222222222222223,19,23.333333333333336,28,27.1593,27.4392,40.02217294900222,35.15344970906068,38.82418191902384,38.66666666666667,34.015125,30.388599999999997,26.588800000000003,17.25,18.782046979865775,14.922986577181206,7.6,6.228527918781725,42.87717892205971,42.87717892205971,42.471042471042466,42.471042471042466,42.471042471042466,16.6,16.6,21.309690309690307,17.163836163836162,13.017982017982018,37.66666666666667,38.962899298094825,38.591655181055,39.08250751586683,22.201535418236624,26.03590443686007,24.479999999999997,24.479999999999997,24.479999999999997,23.017474402730375,18.256899999999998,14.729466666666667,10.3569,6.325799999999999
com create_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_udf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com dealloc_sql,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com delete,0,0,1.1111111111111112,1.1111111111111112,2.2222222222222223,3.2222222222222223,5.666666666666667,8.88888888888889,8.622,8.710857142857142,9.977827050997783,8.78836242726517,12.09095951192457,11.333333333333334,10.371825000000001,8.111242857142857,4.9854,4.8,5.226308724832215,4.15248322147651,0.6,0.4917258883248731,20.03606491685033,20.03606491685033,18.590018590018587,18.590018590018587,18.590018590018587,6,6,7.7022977022977015,6.203796203796204,4.705294705294706,21,20.34092536885833,19.2958275905275,17.25865716512638,7.938730846520976,9.82727765508934,9.239999999999998,9.239999999999998,9.239999999999998,8.687968279461955,7.0485500000000005,5.915933333333333,6.2928,2.9196
com delete_multi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com do,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com empty_query,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com execute_sql,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com explain_other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com flush,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com get_diagnostics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com grant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com group_replication_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com group_replication_stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com ha_close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com ha_open,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com ha_read,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
