Avg Threads Running,2,2,2.3,3.2,3.9000000000000004,4.699999999999999,5.4,5.6,6.2,6.9,7.4,7.6,7.800000000000001,7.800000000000001,7.700000000000001,7.4,7.222222222222222,7.624999999999999,7.571428571428571,7.333333333333334,7.4,8.25,8.666666666666668,7.5,7,12,11,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,10.333333333333334,9.5,9,14,9.5,8.666666666666668,9,9,9,9,9,9,9,7.333333333333334,13,16,22,22,22,22,22,22,22,22,59,59,59,59,66,68.66666666666667,69.25,66.4,66.4,67,68.33333333333333,68.33333333333333,67.28571428571428,66,64.625,62.75,61.625,61.375,60.77777777777778,59.44444444444444,59.22222222222222,60.7,61.599999999999994,61.400000000000006,60.6,59.5,58.800000000000004,58.99999999999999,57.70000000000001,56.099999999999994,55.400000000000006,52.5,50.2,48.599999999999994,47.2,46.300000000000004,44.900000000000006,45.5,48.00000000000001,51.199999999999996,50.44444444444444,51.125,51.714285714285715,58.14285714285714,62.85714285714286,63.857142857142854,63.57142857142858,64,63.2,58,55.666666666666664,54.14285714285714,53.5,49.14285714285714,45.166666666666664,45,46.5
Peak Threads Connected,2,2,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,8,7,12,12,12,12,12,12,12,12,12,12,10,9,14,14,14,14,14,14,14,14,14,14,10,22,22,22,22,22,22,22,22,22,22,59,59,59,59,73,74,74,74,74,74,74,74,74,74,74,71,70,70,70,67,65,74,74,74,74,74,74,74,74,74,74,70,58,58,58,58,58,61,68,74,74,74,74,84,84,84,84,84,84,84,84,84,84,73,49,49,49
Peak Threads Running,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1,1,1,1,34,34,34,34,54,71,71,71,71,71,71,71,71,71,71,65,65,65,65,63,54,57,64,64,64,64,64,64,64,64,64,64,52,48,46,46,46,42,50,64,64,64,64,71,71,71,71,71,71,71,71,71,71,60,43,42,42
Table Locks Immediate,57,59.777777777777786,109.44444444444446,246.44444444444443,365,490.11111111111114,647.3333333333334,783.2222222222223,922,1050.3333333333335,1190.111111111111,1292.3333333333335,1284.111111111111,1284.5555555555557,1275.3333333333335,1237.6666666666667,1062.338175,931.4083999999999,810.6431666666666,677.00124,532.2233,407.71646666666663,291.8286,184.2592,248.8370236869207,369.6100963977677,327,327,327,327,327,327,289.201166920345,185.719,231.4955486542443,370.7053662258393,501.11699258260285,456.80000000000007,456.80000000000007,456.80000000000007,456.80000000000007,456.80000000000007,417.7194200944033,323.1615,1226.4715663451946,1224.6602667996508,892.1608314550462,929.1604858177428,1028.3727460503546,1173.8918232678238,1346.1483287907045,1333.259152108601,1003.607162930746,965.8800000000001,1357.553776888444,1363.778124303854,1351.2222222222222,1349,1312.888888888889,1332.4148296593187,1333.481745325022,1322.888888888889,1238.2746037960412,1307.837898018259,1280.111111111111,1298.5555555555557,1313.5555555555557,1333.4444444444446,1315.111111111111,1318.2222222222222,1349.4444444444446,1335.7777777777778,1345.7777777777778,1348.888888888889,1360.6666666666667,1341.7777777777778,1298.3333333333335,1300.111111111111,1321.7777777777778,1290.888888888889,1299.3333333333335,1293.2355881372876,1126.4583250031237,974.9560004895862,849.153315009162,1320.7672690985696,1313,1283.4444444444446,1294.5555555555557,1141.6814250000002,1029.949757038731,1024.389423076923,1147.933555364561,1335.421626362611,1353.4127602716849,1206.1346416666665,1081.6708571428571,959.7893333333334,542.6666666666666
Table Locks Waited,0,0,1.3333333333333335,3.2222222222222223,4.666666666666667,7.666666666666667,12.88888888888889,17.666666666666668,20.22222222222222,23.333333333333336,26.888888888888893,29.77777777777778,29.888888888888893,30.888888888888893,30.22222222222222,28,22.524975,20.252742857142856,17.43793333333333,14.167440000000003,10.1684,8.451333333333334,6.2928,4.3793999999999995,2.6446446961894954,4.5777397260273975,4.05,4.05,4.05,4.05,4.05,4.05,3.581849315068493,2.5951999999999997,4.576915113871635,6.6167090539165825,10.531355360755226,9.600000000000001,9.600000000000001,9.600000000000001,9.600000000000001,9.600000000000001,8.778691840863114,6.948300000000001,23.389868085578094,22.191746665004363,29.315815176558978,35.3802856568095,43.22108245408363,49.28744441256635,56.51986802467364,54.4119283409369,43.266453663432586,41.64,59.029514757378685,60.36979282691023,60.44444444444444,58.777777777777786,59.88888888888889,70.64128256513025,68.34372217275155,72.22222222222223,70.23259991230269,69.13827655310622,67.11111111111111,64.22222222222223,64,60.333333333333336,52.22222222222223,50.55555555555556,47,43.77777777777778,49.333333333333336,49,50.777777777777786,48.22222222222222,47.88888888888889,48.22222222222222,51.22222222222223,51,49.111111111111114,45.3182272575808,38.583245345495435,31.467755655739374,27.370681326003666,45.45958531988025,47.44444444444444,45.88888888888889,46.66666666666667,43.717800000000004,40.457413891667855,38.77095404595404,42.1664861767655,51.747901265505575,53.00077942322681,44.93205833333333,40.339171428571426,36.99426666666666,22.666666666666664
bytes_received_rate,12224.333333333334,12565.555555555557,18697.333333333336,34625.555555555555,48758.11111111111,64047.88888888889,83192.22222222222,99354.33333333334,116023.11111111112,131439.22222222222,148788.22222222222,161440.77777777778,161210.33333333334,161022.55555555556,159802.8888888889,155260.6666666667,133501.862475,117321.30834285713,102256.92399999998,85144.17804,66899.63685,50952.243533333334,36698.42969999999,23342.688599999998,30183.089495365602,44502.75106544902,39372.3,39372.3,39372.3,39372.3,39372.3,39372.3,34821.147108066965,22211.667999999998,28747.603830227745,46638.80689216684,62217.34597662396,56715.06666666667,56715.06666666667,56715.06666666667,56715.06666666667,56715.06666666667,51862.926354236915,40119.746399999996,151359.38366034807,151470.76424385986,93823.63781617829,96742.11261818548,106766.84608943225,121505.30941041459,139334.95911633913,139717.7033492823,104262.17835396454,100342.80000000002,140870.68534267132,141012.02940521276,140420,140605.8888888889,137318.22222222222,138681.8637274549,138371.43811219945,137311.44444444444,128585.80696097473,135018.48140725898,133188.22222222222,134559.22222222222,135869.33333333334,137747.77777777778,134858.11111111112,135568.6666666667,139563.33333333334,138464.22222222222,140650.55555555556,140621.55555555556,142537.55555555556,141119,136965.6666666667,136775.55555555556,138245.11111111112,135274.8888888889,135653.77777777778,134571.47617460846,117069.54168593026,101050.25870341282,87493.03163418292,137040.8027497505,137132,135250.8888888889,135488,119865.06255,108388.04040481635,106232.66749084249,118685.91058014613,137995.23869189323,139559.1804921501,123829.12744166664,110467.53591428572,98124.82986666667,55325.2
bytes_sent_rate,167810.22222222222,183087.55555555556,182604.77777777778,207532.55555555556,223025.1111111111,254507.8888888889,281275.6666666667,305473.7777777778,337048.6666666667,358582.6666666667,381547.44444444444,417564.7777777778,409990,426080.8888888889,422288.6666666667,413922.3333333334,363714.220125,316480.0306857143,281991.46873333334,240473.74140000003,193240.62024999998,158402.37480000002,97859.3328,61456.606799999994,64105.94701338826,120231.79071537292,106371,106371,106371,106371,106371,106371,94075.28234398781,71773.66219999999,85083.4066252588,136718.6839521872,174114.31310406834,158716.26666666666,158716.26666666666,158716.26666666666,158716.26666666666,158716.26666666666,145137.62449988764,109752.7248,404115.3974060525,406557.2871213065,274941.5442273979,287497.49066083285,322819.3158181209,364265.2377779372,417717.40065987664,415669.9677311672,319678.99334894615,307661.76000000007,435747.7488744372,438132.2120739586,434172.6666666667,423149.4444444445,415575.44444444444,432142.6603206413,432067.6758682101,411555.6666666667,389358.8641866074,399652.6386105545,396362,397941.7777777778,419677,411427.3333333334,392571.7777777778,393249.55555555556,427432,412916.1111111111,428453.8888888889,416874.7777777778,414805.8888888889,412921.5555555556,410703.22222222225,422190.4444444445,414058.44444444444,401366.44444444444,420161.1111111111,416133.28890369873,368994.85451549414,331302.3311907142,278248.6908753956,431630.6685885353,417986.1111111111,433347.1111111111,432484.8888888889,369894.9675,336339.0532210233,310659.11122627376,345422.09364131215,402435.0332038592,406093.97617191856,363705.89685833326,313779.6417428571,271229.59359999996,159366.8
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,26.555555555555554,27.555555555555554,49.111111111111114,110.33333333333334,158.66666666666669,213.11111111111114,281.22222222222223,338,398.6666666666667,452.44444444444446,513.4444444444445,559.1111111111111,554.7777777777778,558.8888888888889,553.8888888888889,536.5555555555555,462.246975,404.8370857142857,354.0562666666666,295.7172,231.5622,176.0292,124.41389999999998,78.667,100.49649845520081,156.82997209538308,138.75,138.75,138.75,138.75,138.75,138.75,122.7115043125317,82.2354,99.005900621118,159.30999491353003,215.7465160710272,196.66666666666669,196.66666666666669,196.66666666666669,196.66666666666669,196.66666666666669,179.84125646212632,139.4904,539.2971954328789,539.708265802269,351.10403205609816,361.6492908871454,397.3974906492491,449.0911813226224,514.9906756562904,512.2955379993323,377.67748745399797,363.4800000000001,513.0065032516258,516.8188906215194,519.2222222222223,517.4444444444445,510.44444444444446,516.6583166332665,517.2528940338378,518.5555555555555,487.28995865697823,520.596749053663,503.33333333333337,499.7777777777778,504,506,495.88888888888886,492.7777777777778,496.7777777777778,493.44444444444446,491.33333333333337,495,501.7777777777778,497.44444444444446,486.33333333333337,483.7777777777778,496.11111111111114,497.11111111111114,495.55555555555554,492.94679551260685,432.4987809259027,377.1775279982049,330.10366066966515,507.04069187271307,505.6666666666667,484.7777777777778,474.2222222222223,418.21875,373.8310758182078,368.95757575757574,416.0263200114597,488.7858664327779,496.1585569535687,444.59667499999995,405.6265714285714,365.0177333333333,205.86666666666665
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4622,0.36219999999999997,0.2622,0.16219999999999998,0.24042224510813592,0.339091831557585,0.3,0.3,0.3,0.3,0.3,0.3,0.265322171486555,0.16219999999999998,0.2408902691511387,0.33931841302136323,0.43880647336480105,0.4,0.4,0.4,0.4,0.4,0.3657788267026298,0.2622,0.9976720984369803,0.9973818725844656,0.6857500626095667,0.7133122108227721,0.7882264277340478,0.8756652560608235,1.0041600918089226,1.0014465338822744,0.7481231180996989,0.7200000000000001,1.0005002501250624,1.0024504343951883,1,1,1,1.0020040080160322,1.001780943900267,1,0.9379979954898523,1.0020040080160322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9996667777407531,0.8621954267149817,0.7621947736684278,0.6621939030484757,0.9978933362900543,1,1,1,0.8922000000000001,0.8000053594397599,0.7602147852147852,0.858038962899298,1.0023806540533768,1.0021155773299188,0.8788666666666666,0.7822,0.6872,0.4
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_instance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_tablespace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com analyze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com assign_to_keycache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com begin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com binlog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com call_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_master,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_repl_filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com checksum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com commit,0,0,1.777777777777778,5.666666666666667,10.88888888888889,15.11111111111111,20.11111111111111,25.22222222222222,29.666666666666668,34.111111111111114,39.22222222222222,42.111111111111114,42.44444444444444,41.44444444444444,41.55555555555556,41,34.811325,30.81465714285714,26.8191,22.15068,17.910249999999998,14.125800000000002,10.3569,6.4879999999999995,9.857312049433572,13.055035514967022,11.55,11.55,11.55,11.55,11.55,11.55,10.214903602232368,5.8392,9.635610766045549,13.572736520854528,17.552258934592043,16.000000000000004,16.000000000000004,16.000000000000004,16.000000000000004,16.000000000000004,14.631153068105192,10.488,37.246425008313935,36.90312928562523,21.60112697220135,23.25397807282237,26.66832747166862,31.52394921818965,36.14976330512122,35.16190052297763,28.179304115088662,27.120000000000005,38.519259629814904,38.204499888616624,36.88888888888889,36.88888888888889,35.111111111111114,36.69839679358718,36.73196794300979,36.22222222222222,31.657432347782514,32.954798485860614,32.66666666666667,35.333333333333336,35.88888888888889,36.77777777777778,35.66666666666667,35.66666666666667,37.333333333333336,39.111111111111114,39.111111111111114,40,38.66666666666667,38.88888888888889,37.77777777777778,38.44444444444444,38.44444444444444,35.77777777777778,33.88888888888889,34.655114961679445,29.20687007997001,25.370197466391954,20.528010994502747,32.708726022840665,33.44444444444444,35.88888888888889,39,36.357150000000004,33.485938616549944,32.435830835830835,35.547328462970924,40.09522616213507,39.41654604164347,34.16594166666666,28.1592,23.0212,13.066666666666666
com create_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_udf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com dealloc_sql,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
