Avg Threads Running,1,1,1.2,2.4000000000000004,3.1999999999999997,3.9000000000000004,4.6000000000000005,5.3,6,6.8,7.2,7.6000000000000005,8,7.499999999999999,7.3999999999999995,7.6,7.555555555555555,7.5,7.428571428571429,7.166666666666666,7.6,8.25,8.666666666666668,9,10,309,308.5,306.6666666666667,305.5,304.4,303.8333333333333,303.4285714285714,302.87499999999994,302.33333333333326,301.79999999999995,300.5,299.20000000000005,298.3,297.40000000000003,296.59999999999997,287.29999999999995,285.77777777777777,284.125,282.14285714285717
Peak Threads Connected,1,1,3,13,13,13,13,13,13,13,13,13,13,9,9,10,10,10,10,10,10,10,10,10,10,309,309,309,309,309,309,309,309,309,309,308,303,302,301,301,301,299,298,297
Peak Threads Running,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,43,60,67,72,72,80,82,86,89,110,158,158,158,158,158,158,158,158,158
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opened_tables,0,0,0,0.11111111111111112,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.22222222222222224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11971985184275687,0.1172511276782358,0.11134617525887987,1.2222222222222223,1.3333333333333335,2,2,2,2,1.832175,1.8510571428571427,1.876233333333333
table_open_cache_hits,283.55555555555554,284,347.8888888888889,622.3333333333334,872.7777777777777,1135.4444444444446,1406.5555555555557,1654,1837.3333333333335,2162.222222222222,2393.222222222222,2544.3333333333335,2576.222222222222,2495.666666666667,2490.5555555555557,2590.222222222222,2241.50445,2052.3868285714284,1728.562733333333,1493.87784,1278.6762999999999,971.7826000000001,814.3932,587.3262,267.7615698267074,284.1207218576477,309.33576540310855,333.56125031399154,364.8855430636419,392.53497046201863,451.58328115087886,482.6056415236186,513.6399064692129,460.11111111111114,436,428.44444444444446,427.44444444444446,426.44444444444446,645.6666666666667,563.66325,532.0156,484.3992999999999
table_open_cache_misses,0,0,0,0.11111111111111112,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.22222222222222224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11971985184275687,0.1172511276782358,0.11134617525887987,1.2222222222222223,1.3333333333333335,2,2,2,2,1.832175,1.8510571428571427,1.876233333333333
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Scan,1,0.888888888888889,1,1,0.888888888888889,1,0.888888888888889,1,0.888888888888889,1.1111111111111112,1.1111111111111112,0.888888888888889,1.1111111111111112,1,1,1,0.8622,0.7621999999999999,0.5518333333333333,0.44976000000000005,0.4622,0.24146666666666666,0.2622,0,0,0.33864209994952044,0.29223974057922397,0.40366428033157503,0.6381349126681389,0.615065763807613,0.7183191110565412,0.8207578937476505,0.8907694020710389,1.1111111111111112,0.888888888888889,1.1111111111111112,1.1111111111111112,0.888888888888889,1.1111111111111112,0.969975,0.8710857142857142,0.7725666666666666
Slow Queries,3.1111111111111116,3,3.8888888888888893,5.444444444444445,7.333333333333334,8.555555555555555,9.333333333333334,10.222222222222223,11.666666666666668,13.666666666666668,15.555555555555557,16.22222222222222,16.77777777777778,16.555555555555557,16.77777777777778,17.77777777777778,15.842925,14.155142857142854,12.140333333333333,10.119600000000002,8.43515,6.398866666666667,4.4574,2.9196,3.1135066258919464,3.894384149419485,4.091356368109135,4.440307083647325,5.1050793013451115,5.535591874268517,5.866272740295086,6.331560894624733,6.680770515532792,6.111111111111112,5.555555555555555,5.666666666666667,5.666666666666667,5.555555555555555,9.777777777777779,9.0531,8.601971428571428,8.056766666666665
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9580020387359836,1.0159262998485614,1.1689589623168959,1.0764380808842,1.0210158602690222,0.9841052220921809,0.9577588147420549,0.9380090214258864,0.8907694020710389,0.4444444444444445,0.22222222222222224,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9580020387359836,1.0159262998485614,1.1689589623168959,1.0764380808842,1.0210158602690222,0.9841052220921809,0.9577588147420549,0.9380090214258864,0.8907694020710389,0.4444444444444445,0.22222222222222224,0,0,0,0,0,0,0
Table Locks Immediate,56.66666666666667,57,93,239.33333333333334,370.77777777777777,509.6666666666667,650.3333333333334,781.1111111111111,879.3333333333334,1047.4444444444446,1170.888888888889,1248.2222222222222,1265.111111111111,1223.6666666666667,1222.3333333333335,1273,1101.4605,1008.8261428571428,851.4788333333332,734.7954000000001,630.5563500000001,477.37960000000004,401.6904,288.716,118.55275229357797,118.69405603230692,122.010091691826,125.9432554634514,133.88070467777555,139.00486262052056,159.22740295086663,165.55859228166895,175.59291838325356,147.11111111111111,133.77777777777777,131.11111111111111,130.22222222222223,128.66666666666669,258.11111111111114,228.80632500000002,222.23574285714284,207.04786666666664
Table Locks Waited,0,0,0.6666666666666667,3.3333333333333335,6.444444444444445,10.222222222222223,13.555555555555557,16,16.88888888888889,21.77777777777778,25.333333333333336,27,27.555555555555554,25.666666666666668,24.77777777777778,26.555555555555554,23.387175,22.757114285714284,18.2105,14.954520000000002,12.9416,10.020866666666667,9.4392,7.4612,1.6765035677879712,1.6932104997476025,1.4611987028961197,1.34554760110525,1.4038968078699057,1.3531446803767486,1.6760779257985958,1.758766915173537,1.7815388041420779,1.8888888888888888,1.5555555555555558,1.5555555555555558,1.5555555555555558,1.4444444444444444,10.555555555555555,9.915299999999998,9.908599999999998,9.933
bytes_received_rate,12230.444444444445,12396.444444444445,16624.666666666668,34133.88888888889,48843.222222222226,65979.33333333334,82845.11111111111,99228.55555555556,111270.8888888889,131738.55555555556,146803.6666666667,156438.22222222222,159490.44444444444,154366.6666666667,154416.77777777778,160407.11111111112,138568.796325,126468.90608571428,106925.54436666665,91978.731,78685.96794999999,58927.404599999994,50400.3462,35765.424399999996,14444.03623853211,15572.118324078747,16347.891088001788,17331.056766515954,18982.59924713913,19967.371943097587,22254.483819346387,23490.677174696153,24867.498051441937,21661.555555555555,19745.666666666668,19615.222222222223,19599.222222222223,19196.666666666668,31346.444444444445,27865.118475000003,26578.13177142857,24402.29073333333
bytes_sent_rate,156984.8888888889,158493.22222222222,170261.6666666667,207026.33333333334,218264.8888888889,246177.7777777778,280068.7777777778,302863.7777777778,308634.8888888889,347337,377227.7777777778,382439.7777777778,394681.8888888889,379212.3333333334,381599.22222222225,385817.6666666667,331747.4007,305040.7153142857,263602.9473,213266.0724,184176.9938,131198.37793333334,113438.73240000001,72440.79079999999,75203.3995412844,99395.68936143363,106215.55655261097,132396.50175835218,168018.3699658703,188999.86816585856,198424.7599228518,213819.7426896692,231664.62532012025,232822.6666666667,231706.6666666667,251584.7777777778,251950.44444444444,243800.8888888889,292672.8888888889,270845.795925,255540.72517142855,230654.85519999996
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,26.77777777777778,27.111111111111114,40.77777777777778,107.55555555555557,162.44444444444446,223.11111111111114,285.11111111111114,341.8888888888889,381.77777777777777,457.7777777777778,508.7777777777778,542.5555555555555,548.2222222222223,531.5555555555555,530.2222222222223,553.3333333333334,478.62877499999996,440.8782571428571,369.3972333333333,321.12864,277.32,209.11013333333335,176.8539,129.1112,55.08511722731905,54.52137809187279,56.69450967236945,58.12765636774681,62.792475406544874,65.68902357465308,74.34602799435201,77.15124201227916,83.50963144415991,75,69.11111111111111,67.88888888888889,67.55555555555556,65.66666666666667,114.11111111111111,101.30850000000001,98.32379999999999,89.50736666666666
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.5622,0.4622,0.36219999999999997,0.2622,0.16219999999999998,0.2395005096839959,0.33864209994952044,0.43835961086883596,0.5382190404421,0.6381349126681389,0.7380789165691356,0.8380389628992979,0.9380090214258864,1.0021155773299188,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_instance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_tablespace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com analyze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com assign_to_keycache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com begin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com binlog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com call_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_master,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_repl_filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com checksum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com commit,0,0,1.8888888888888888,6.222222222222223,11.222222222222223,16,20.444444444444446,24.555555555555557,28.555555555555554,32.44444444444444,37.55555555555556,40.111111111111114,40.44444444444444,39.22222222222222,39.22222222222222,39.77777777777778,34.595774999999996,31.032428571428568,27.59166666666666,22.93776,18.950200000000002,14.729466666666667,11.5368,7.2989999999999995,2.634505606523955,2.370494699646643,2.1917980543441797,2.287430921878925,2.1696587030716725,2.091223596945884,2.27467718501238,2.345022553564716,2.3382696804364773,1.2222222222222223,1,1,0.888888888888889,1,7.444444444444445,7.005374999999999,6.968685714285714,6.953099999999999
com create_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_udf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com dealloc_sql,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com delete,0,0,0,1.1111111111111112,4.333333333333334,6.666666666666667,7.777777777777779,8.88888888888889,9.444444444444445,13.11111111111111,13.555555555555557,14.444444444444446,14.444444444444446,12.333333333333334,11.11111111111111,14.222222222222223,12.71745,12.304085714285714,8.829333333333333,8.545440000000001,7.8574,7.002533333333334,6.2928,6.1636,2.155504587155963,1.5238894497728421,1.3150788326065077,1.210992840994725,1.14864284280265,1.1071183748537035,3.471875703439949,3.400282702668838,3.2290390825075166,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,3,0.754425,0.7621999999999999,0.7725666666666666
com delete_multi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com do,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com empty_query,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com execute_sql,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com explain_other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com flush,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com get_diagnostics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com grant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com group_replication_start,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com group_replication_stop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com ha_close,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com ha_open,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com ha_read,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com insert,0,0,6,32,53.777777777777786,78.55555555555556,107.55555555555557,133.44444444444446,152.77777777777777,183.66666666666669,208,223.55555555555557,230,223.55555555555557,224.77777777777777,231.33333333333334,199.275975,182.38357142857143,154.18223333333333,132.45432,113.7012,83.54746666666668,72.6294,51.903999999999996,15.807033639143729,15.916178697627462,15.634826120988482,15.204687892489327,14.421849026299942,13.900486262052056,13.528343258231525,13.952884193710059,14.029618082618862,7,4.333333333333334,3.1111111111111116,3.3333333333333335,4.444444444444445,15.11111111111111,14.6574,14.155142857142854,13.575099999999997
com insert_select,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com install_plugin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com kill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com load,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com lock_binlog_for_backup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com lock_tables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com lock_tables_for_backup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
