Avg Threads Running,2,2,2.4,2.7,3.1999999999999997,4,4.2,4.7,5.2,6.5,7.3,8.200000000000001,8.2,8.8,9.1,9,9.625,10,10.5,9.6,9.5,9,10.5,10,29,29,29,29,29,29,29,29,29,29,19,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,10,21,21,23.5,23.5,23.5,22.333333333333336,22.333333333333336,22.333333333333336,22.333333333333336,22.333333333333336,23,23,20,32,32,44,44,44,39,35.333333333333336,35.25,33,33.333333333333336,31.166666666666664,30.57142857142857,30.125,29.11111111111111,28,27,26.8,25.5,25.400000000000002,23.799999999999997,22.7,22.5,22.5,22.6,22.9,22.6,22,21.9,21.500000000000004,21.800000000000004,21.6,21.099999999999998,20.5,20.5,20.444444444444446,20.375,20.42857142857143,20.333333333333332,20.6,20.25,21,21.5,22,21,21
Peak Threads Connected,2,2,6,6,7,10,10,10,10,15,15,15,15,15,15,15,15,15,15,11,11,11,11,10,29,29,29,29,29,29,29,29,29,29,19,19,19,19,19,19,19,19,19,19,10,21,21,26,26,26,26,26,26,26,26,26,26,20,44,44,44,44,44,44,44,44,44,44,35,35,35,35,35,35,35,35,35,31,27,27,27,27,27,27,27,27,27,27,27,27,22,22,22,22,22,22,22,22,22,22,22,21,21
Peak Threads Running,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,15,15,15,15,15,15,15,15,15,15,7,7,7,7,7,7,7,7,7,7,2,6,6,6,6,6,6,6,6,6,6,5,5,5,28,28,28,28,28,28,28,28,28,28,16,16,16,16,16,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,13,13,13,13,13,13,13,13,13,13,13,9,1,7,7
Questions,38.111111111111114,37.77777777777778,151.77777777777777,278.44444444444446,382.8888888888889,483.44444444444446,604.3333333333334,732.2222222222223,891.8888888888889,1007.3333333333334,1132,1164.3333333333335,1176.2222222222222,1214.888888888889,1265.2222222222222,1105.12485,986.8312285714285,836.8000666666667,733.2212400000001,619.8102,482.9333333333333,356.1987,224.4848,245.0411099691675,204,204,204,204,204,204,204,168.6197327852004,444.57810145655446,560.0979407333,460,788.1939302884615,899.1915264423078,930.9368389423076,819.9392427884616,708.9416466346154,609.0509663445517,501.0536321226258,1201.8990504747626,1201.8990504747626,1125.4237288135594,1142.3558897243106,1112.6235850408368,1146.5095876676273,1141.1882510013352,727.8178887993554,856.2688412434081,931.2521514629947,1066.584051399523,1122.3671013039116,1102.0680453635757,1115.6666666666667,1074.7030747030747,1085.510952963416,1063,1016.4080812590691,1044.0048894321592,1027.9937791601865,1066.3775850567047,1078.9824483448122,1106.3735287586055,1122.1221221221222,1105.2456101355858,1118.888888888889,1174.4444444444446,1187.083148065807,1191.2173429683157,1156.7429460119972,1166.4814403200712,990.9368338754066,875.3322571428571,771.9044666666666,672.05388,535.57425,417.4935769102435,294.5817,201.6643718592965
Threads Created,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.888888888888889,0.7777777777777779,0.754425,0.7621999999999999,0.7725666666666666,0.44976000000000005,0.4622,0.4829333333333333,0.5244,0,0,0,0,0,0,0,0,0,0,1.5463586137619287,1.9481667503766953,1.6,3.271694711538461,3.732431891025641,3.864202724358974,3.403465544871795,2.9427283653846152,2.8188103965344884,2.3189770076641123,5.497251374312843,5.497251374312843,4.386839481555334,3.6758563074352546,3.725462100587477,3.2585537034716126,3.5603026257231867,1.9153102336825143,1.834075770191507,1.9139414802065402,1.8757248650684073,1.7831271592555442,1.7789637536135203,1.3333333333333335,1.332001332001332,0.8895807850550428,0.33333333333333337,0.3348588012054917,0.333370374486054,0.555432126194179,0.6671114076050702,0.6665185514330149,0.6662225183211193,0.6673340006673341,0.5556790397866193,0.5555555555555556,0.5555555555555556,0.444642063139173,0.22234574763757645,0.33325927571650743,0.6668148477439431,0.647107205404053,0.6533142857142856,0.5518333333333333,0.5622,0.57775,0.6041875208541875,0.6555,0.4882914572864322
Created Tmp Disk Tables,8.88888888888889,9,8.88888888888889,8.88888888888889,8.777777777777779,8.88888888888889,8.777777777777779,9,9,9.222222222222223,9.11111111111111,9,9.222222222222223,9.222222222222223,9.222222222222223,7.975350000000001,6.8598,5.9597999999999995,5.059800000000001,4.27535,3.501266666666667,2.3598,1.4598,2.1621274409044196,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.487821171634121,3.0927172275238575,3.8963335007533906,3.2,6.401141826923076,7.302584134615385,7.560396634615384,6.6589543269230775,5.757512019230769,5.449700099966678,4.483355548150617,8.870564717641178,8.870564717641178,9.172482552342972,9.189640768588138,8.883794239862445,9.023687178844465,9.123275478415666,5.490556003223207,6.602672772689425,7.4165232358003434,8.440761892807831,9.027081243731192,8.894818768067601,9.222222222222223,9.102009102009102,9.007005448682309,9.11111111111111,8.817948431744615,9.001000111123458,8.775827593868028,9.006004002668446,8.998000444345701,8.99400399733511,8.786564342119899,9.002000444543231,9,9.11111111111111,8.89284126278346,9.005002779321845,8.998000444345701,9.113136252500556,7.765286464848636,7.077571428571427,5.9597999999999995,5.17224,4.27535,3.5042876209542877,2.622,1.4648743718592965
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,2.2222222222222223,3.444444444444444,4.777777777777778,6,6.333333333333334,6.555555555555555,10.222222222222223,12.222222222222223,15,16.444444444444446,17,16.333333333333336,20.555555555555557,19.61505,19.599428571428568,16.223899999999997,14.504760000000001,12.017199999999999,8.572066666666668,7.210499999999999,7.947799999999999,6.966855087358684,5.8,5.8,5.8,5.8,5.8,5.8,5.8,4.794090441932168,5.798844801607233,7.305625313912607,6,8.250360576923075,9.412219551282053,9.744511217948716,8.582652243589743,7.420793269230769,5.261779406864378,4.328757080973009,21.86406796601699,21.86406796601699,18.145563310069793,18.546365914786968,18.484023499068634,19.8019801980198,22.140631953716067,15.705543916196618,17.4848556758257,18.660929432013766,20.750206319819256,21.063189568706115,19.457416055147878,20.11111111111111,19.75801975801976,17.569220504837094,16.333333333333336,15.738363656658109,17.446382931436826,19.88447011775161,24.460751612185906,25.883137080648744,25.20541860981568,24.580135691246802,23.671927094909982,24.333333333333336,25,23.232547799021788,21.90105614230128,18.440346589646744,19.671038008446324,17.148340943207405,15.135114285714284,13.906199999999998,13.043040000000001,11.0928,10.02951284617951,6.8172,4.882914572864322
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,29.111111111111114,28.888888888888893,28.555555555555554,28.22222222222222,27.77777777777778,28.888888888888893,28.77777777777778,29.333333333333336,28.666666666666668,29.444444444444446,29.555555555555554,28.555555555555554,30.111111111111114,30.444444444444446,30.444444444444446,25.865999999999996,22.212685714285712,19.5349,17.20332,14.44375,12.194066666666668,8.1282,4.866,6.486382322713257,5.4,5.4,5.4,5.4,5.4,5.4,5.4,4.463463514902363,8.89156202913109,11.201958814665998,9.2,20.19915865384615,23.043709935897436,23.857251602564098,21.01270032051282,18.16814903846154,18.040386537820726,14.841452849050318,29.485257371314344,29.485257371314344,28.913260219341975,30.743525480367584,27.940965754406072,29.452312319839574,29.706275033377842,17.493166800966964,22.25345267832362,23.924268502581754,28.13587297602611,29.31015268026301,27.685123415610413,30.22222222222222,28.86002886002886,28.800177916157008,30.22222222222222,27.79328050005581,28.669852205800645,27.660519884470112,29.686457638425622,29.215729837813818,29.535864978902953,28.02802802802803,28.561902645032227,29.333333333333336,29.333333333333336,28.790573588261452,28.571428571428573,28.32703843590313,29.117581684818852,24.26652020265199,22.974885714285712,19.314166666666665,15.7416,13.634899999999998,11.6004004004004,8.7837,4.557386934673367
Sort Rows,67.55555555555556,76,67.55555555555556,76,67.55555555555556,76,67.55555555555556,76,76,84.44444444444444,84.44444444444444,76,84.44444444444444,84.44444444444444,84.44444444444444,73.7181,57.92719999999999,50.32719999999999,42.7272,35.1272,36.702933333333334,19.9272,12.3272,0,0,0,0,0,0,0,0,0,14.690406830738322,18.507584128578607,15.2,54.05408653846153,61.66626602564103,63.84334935897435,56.231169871794876,48.61899038461539,57.12789070309897,46.99793402199267,75.96201899050475,75.96201899050475,75.7726819541376,76.19047619047618,65.3388737641496,66.675021932573,76.10146862483312,38.81695406929896,55.755903413821805,54.5473321858864,71.27754487259948,76.22868605817452,67.60062263731376,84.44444444444444,84.36008436008436,76.05915712220616,76,67.86471704431298,84.45382820313368,67.54054654521217,76.05070046697799,75.98311486336368,75.9493670886076,67.62317873428985,76.01689264280951,76,84.44444444444444,67.5855935971543,76.04224569205114,75.98311486336368,84.57434985552345,65.68138134851138,66.31139999999999,50.43756666666666,51.38508,35.24275,36.85543877210544,30.0219,12.532814070351758
Sort Range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort Merge Passes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
