Avg Threads Running,2,2,2.3,3.1,3.6,3.9,4.3,5,5.6,6.1,6.5,6.6,6.8,6.7,7.1000000000000005,7.4,7.2,7,7.1000000000000005,7,6.8,7.2,7.199999999999999,7.3,7.1,7.1,7.7,7.799999999999999,8,7.999999999999999,8.2,8.100000000000001,8.2,8.299999999999999,8.2,7.799999999999999,7.3999999999999995,7.3,7.300000000000001,7.299999999999999,7.2,7.3999999999999995,7.4,7,6.875,7.874999999999999,8.625,8.499999999999998,8,8,8.749999999999998,8.375,7.875,8.11111111111111,7.8999999999999995,7.300000000000001,6.7,6.999999999999999,7.2,7.3999999999999995,6.700000000000001,6.6000000000000005,6.7,6.199999999999999,7.5,8.1,9.100000000000001,10.3,11.2,11.8,13.299999999999999,16,17.22222222222222,18.75,19.374999999999996,20.42857142857143,21.166666666666668,21.2,22,24.666666666666664,27.5,24,24,24,26,23,21.666666666666664,21.25,21,21,19.857142857142858,19.25,18.88888888888889,19.6,18.88888888888889,18.75,18.714285714285715,18.5,18.2,17.5,19,21,26,32,32,27.5,27.5,27.5,27.5,30.333333333333336,30.333333333333336,30.333333333333336,30.333333333333336,29.5,29.5,36,36,36,36
Peak Threads Connected,2,2,5,10,10,10,10,10,10,10,10,10,10,9,11,11,11,11,11,11,11,11,11,11,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,10,10,10,9,19,19,19,21,21,21,21,31,31,31,31,31,31,31,31,31,31,24,24,24,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,32,32,32,32,32,32,36,36,36,36,36,36,36,36,36,36
Peak Threads Running,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11,11,11,12,12,12,12,18,18,18,18,18,18,18,18,18,18,11,11,11,16,16,16,16,16,16,16,16,16,16,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,17,17,17,17,17,17,17,17,17,17
Table Locks Immediate,59.88888888888889,60.55555555555556,61.777777777777786,171.11111111111111,280.11111111111114,418.6666666666667,554,663,786.6666666666667,907.2222222222223,1024,1153.2222222222222,1153.3333333333335,1164.6666666666667,1162.5555555555557,1150.888888888889,1172,1152.6666666666667,1137.2222222222222,1166.111111111111,1181.5555555555557,1202.3333333333335,1237.7777777777778,1218,1232.3333333333335,1229.5555555555557,1255.6666666666667,1272.5555555555557,1260.2222222222222,1247,1241.5555555555557,1231.4444444444446,1223.6666666666667,1201.5555555555557,1206.888888888889,1185.888888888889,1196.6666666666667,1173.111111111111,1158.6666666666667,1190.6666666666667,1196.7777777777778,1239.7777777777778,1252.3333333333335,1081.7376749999999,979.9714285714284,1270.671691420971,1268.6385288578708,1257.4444444444446,1231.2222222222222,1190.7777777777778,1163.7777777777778,1133,906.0807599394013,996.5524927926801,1088.327021608376,1079.1262676919646,1080.5555555555557,1055.4444444444446,1061.4444444444446,1093.4444444444446,1116.7777777777778,1100.2222222222222,1128.5555555555557,1113.7777777777778,1137.3333333333335,1161.4444444444446,1174.888888888889,1221.4444444444446,1205.3333333333335,1214.2222222222222,1261.7777777777778,1273.0504332370583,1112.3418411022244,999.2396315338476,1249.6954933008524,1114.6727773627194,964.4980116626369,835.2153768031834,720.7425561518585,596.3476432646986,518.9877847474414,305.92806652806655,470.3779561671764,585.8204366419086,711.6808745583038,859.8946150745667,977.9573045957734,1091.3198034226616,1200.4512622456668,1313.9924124079448,1132.4996999999998,980.515857142857,857.7697333333333,729.8480400000001,582.6031,462.28793333333334,349.11929999999995,249.78799999999995,419.5369994931577,529.5217942219971,434,434,1094.5248793476453,1094.5248793476453,1094.5248793476453,840.9508279247793,786.0751486620416,676.8828790882061
Table Locks Waited,0,0,0,2.666666666666667,5.444444444444445,8.333333333333334,11.333333333333334,12.777777777777779,14.666666666666668,16.11111111111111,18.22222222222222,21,19.88888888888889,19.88888888888889,19.333333333333336,18.77777777777778,20.333333333333336,19.333333333333336,19.555555555555557,21.22222222222222,23.666666666666668,25.666666666666668,27.333333333333336,26.555555555555554,27.77777777777778,27.333333333333336,30.22222222222222,32.333333333333336,30.888888888888893,26.888888888888893,25.333333333333336,24.11111111111111,24.22222222222222,23.11111111111111,24.333333333333336,23.333333333333336,22.444444444444446,22.333333333333336,23.666666666666668,27,28,30.77777777777778,31.333333333333336,26.728199999999998,24.281514285714284,31.921968521392152,32.23662346294451,32.22222222222222,29.444444444444446,27.111111111111114,25.333333333333336,25.11111111111111,18.437689882487817,20.285160754575084,22.8335932278904,20.728853226345702,18.77777777777778,19.11111111111111,20.444444444444446,21,21.444444444444446,20.555555555555557,21.333333333333336,20.333333333333336,22.666666666666668,25.666666666666668,25,26,27,27.111111111111114,29.111111111111114,28.549211286380803,25.21926080979755,22.75701024197168,26.90731923375041,24.49709562943594,20.67100696913668,16.83486362129,13.81462929835023,11.138309352517986,10.170188180917794,13.511018711018712,18.333027522935783,19.897996848975918,23.43093134780414,27.582007255139057,28.91908475902941,32.453381622686415,34.83138187641296,39.388529346128095,32.009175,26.677,23.949566666666662,20.12676,15.83035,14.246533333333335,10.7502,9.0832,6.960060821084643,8.784693360364928,7.2,7.2,16.308870028290897,16.308870028290897,16.308870028290897,12.530512564486603,11.05891972249752,9.52274529236868
bytes_received_rate,12614.666666666668,12677.111111111111,12724.222222222223,25950.222222222226,39708.555555555555,56370.66666666667,72419.44444444445,86013.66666666667,101352.11111111111,115537.22222222222,129417.77777777778,145142.6666666667,144526.6666666667,145894.6666666667,145923.33333333334,144741.8888888889,147753.8888888889,144507.33333333334,143318.6666666667,147025.8888888889,149183.33333333334,152358.22222222222,156758.33333333334,153866,155157.55555555556,154168.11111111112,158669.44444444444,160216.8888888889,158905.44444444444,156499.33333333334,155671.11111111112,153937.11111111112,152959.22222222222,150428.11111111112,151012.55555555556,147515.8888888889,148919.33333333334,146192.77777777778,145164.77777777778,149615.55555555556,150747.55555555556,156117.44444444444,157273.22222222222,135975.08317499998,123359.34785714284,159640.65617379738,158647.50193862856,157246.11111111112,153651.22222222222,148014.44444444444,144305.33333333334,141142.44444444444,113130.91143798878,124111.06253603662,135794.1635108042,135479.4383149448,135308.77777777778,132176.33333333334,132427.33333333334,137621.6666666667,140596,137968.8888888889,141920.8888888889,139856.55555555556,140837,142422.33333333334,142014.8888888889,145661.11111111112,141040.11111111112,139581.22222222222,143764.22222222222,143407.79826705175,123816.33198731567,111054.75440690415,137800.2436053593,122972.56389615242,106915.02918645996,92444.35896824738,80096.7443053071,66021.11243487967,56935.795311984155,31616.50758835759,48744.125178389404,61746.556707179836,75306.07072816759,90612.25700120919,104662.10566085207,116516.8610969754,128233.66745478523,140684.22227181433,121760.853975,106017.66457142856,92573.68376666665,78885.99252,63692.315500000004,49538.69766666667,37736.4795,27150.657999999996,49532.046173340095,62517.24637607705,51239.6,51239.6,128848.22765851223,128848.22765851223,128848.22765851223,98997.3145157264,92404.58743805747,79568.83421704658
bytes_sent_rate,165459.44444444444,170689,167244.11111111112,190015.8888888889,220918.6666666667,248561.22222222225,260617.1111111111,287123.55555555556,322682.1111111111,325886.8888888889,363100.1111111111,396000.44444444444,391173.3333333334,380906.8888888889,377971.44444444444,386552.44444444444,396037.44444444444,375454.6666666667,394121.3333333334,380965.8888888889,370869.22222222225,373027.3333333334,390552.22222222225,389564.8888888889,387867.8888888889,387872.1111111111,403799.6666666667,392931.22222222225,397522.44444444444,394566.3333333334,395577.8888888889,399999.3333333334,380334.3333333334,382550.7777777778,383145.55555555556,378739,377117.1111111111,380804.44444444444,382351.7777777778,393056.3333333334,373804.1111111111,388582.3333333334,395668.7777777778,336120.69465,299482.5351428571,399022.7222345378,393527.19618921017,388539.55555555556,373606.1111111111,378765.1111111111,380002.22222222225,367510,303902.33634483884,331091.6969650915,361561.4836266429,369511.7574947063,366991.44444444444,378795.6666666667,363566.55555555556,369483.7777777778,373530.6666666667,361338.8888888889,384488.1111111111,379832.7777777778,359382.55555555556,403274,386908.55555555556,419639,419422.5555555556,436415.7777777778,453881.3333333334,455102.75494334585,400524.6481832667,378915.4357061248,458080.72195770126,419871.65059768397,369842.75157730054,325945.291670121,277829.93984297354,235479.73500372114,205515.77269725985,65447.61590436591,126177.57117737003,154326.23000225073,188569.30761610297,230862.03919790406,277147.58703734766,322134.9005786514,357908.04667169054,410453.9165364874,367213.458825,319598.6264285714,289567.91966666665,256155.97308,216143.55465,172208.35220000002,129594.972,101647.496,185293.8325392803,233870.01094779526,191681.6,191681.6,448274.255283741,448274.255283741,448274.255283741,344420.3171908803,309519.8991080277,266525.05272547074
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,27.333333333333336,27.666666666666668,28.444444444444446,76.55555555555556,124.77777777777779,184.33333333333334,243.11111111111114,290.55555555555554,344.44444444444446,396.22222222222223,443.2222222222223,498.11111111111114,499.2222222222223,503.55555555555554,503.55555555555554,499.2222222222223,508.33333333333337,499.6666666666667,495,510.2222222222223,518.7777777777778,527.8888888888889,544.6666666666667,539.7777777777778,546.2222222222223,546.2222222222223,559.8888888888889,565.5555555555555,563.8888888888889,556.3333333333334,552.7777777777778,546.3333333333334,539.3333333333334,530.6666666666667,532,520.3333333333334,524.2222222222223,511.33333333333337,506.11111111111114,523.7777777777778,526.8888888888889,547.7777777777778,550.7777777777778,476.25772500000005,432.2762857142857,560.2970516515186,556.3310069790629,550.2222222222223,535.2222222222223,516.1111111111111,503.7777777777778,489.6666666666667,387.31121279122135,429.15426798696416,468.3671196257519,464.72751588097617,465,453.11111111111114,459,471.44444444444446,481.55555555555554,475.7777777777778,486.6666666666667,481.33333333333337,492.11111111111114,495.55555555555554,495,506.88888888888886,493,487.11111111111114,506.44444444444446,505.9986669628971,437.34940327418144,389.80907495817524,483.55663824604136,431.9398206948076,372.30159579007255,321.35120626761733,281.5326177698271,227.88724882163234,194.15813799933971,109.53575883575884,174.5032619775739,216.82964213369345,262.18404215042904,315.9161386537686,357.85829140109587,399.49993023351243,440.37656210751067,490.069180986387,424.41795,366.2915428571428,321.167,274.91580000000005,221.62489999999997,179.16826666666668,138.4416,103.3214,162.7880892042575,205.46421692853522,168.4,168.4,466.1341321351306,466.1341321351306,466.1341321351306,358.14250707272424,349.42618929633295,300.88803270564915
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.9975615162935048,0.9970089730807578,1,1,1,1,1,0.8380768128403553,0.938042115818501,1.0024504343951883,1.0030090270812437,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9997778271495223,0.8621969507623094,0.7621965152813482,0.9965673790277931,0.8788195741501681,0.7821462096430095,0.687137290664898,0.5954581594116478,0.5121061771272637,0.4622812809508089,0.24126819126819127,0.3395005096839959,0.4389264010803512,0.5386420999495204,0.6384723901652559,0.7383596108688361,0.8382792301062911,0.9382190404420999,1.0042401249721045,0.8622,0.7621999999999999,0.6622,0.5622,0.4622,0.36219999999999997,0.2622,0.16219999999999998,0.38667004561581353,0.48803852002027376,0.4,0.4,0.9985022466300549,0.9985022466300549,0.9985022466300549,0.7671742386420368,0.7134786917740337,0.6143706640237859
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_instance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_tablespace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com analyze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com assign_to_keycache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com begin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com binlog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com call_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_master,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_repl_filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com checksum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com commit,0,0,0,4,7.888888888888888,12,16.555555555555557,20.11111111111111,24,28.111111111111114,32.55555555555556,37.22222222222222,37,37.44444444444444,37,36,36.66666666666667,36.44444444444444,35.77777777777778,35.88888888888889,35.55555555555556,35.111111111111114,35.66666666666667,35.44444444444444,35.66666666666667,36,35.77777777777778,36.44444444444444,35.77777777777778,35.77777777777778,36.111111111111114,35.88888888888889,35.77777777777778,35.77777777777778,35,35.44444444444444,35.44444444444444,35.55555555555556,34.66666666666667,35.22222222222222,34.88888888888889,35.88888888888889,36.22222222222222,31.470299999999998,27.983628571428568,36.023054755043226,36.11388058048078,36.77777777777778,36.44444444444444,35.77777777777778,35.111111111111114,35,29.811589485321214,32.479708260215595,35.754065493428385,35.773988632564354,35.333333333333336,35.66666666666667,35.44444444444444,36.333333333333336,36.88888888888889,36.111111111111114,37.111111111111114,36,35.111111111111114,36,35.44444444444444,36,35.22222222222222,34.77777777777778,34.66666666666667,34.21461897356143,29.530245563609093,26.676878034847185,34.54766913963016,30.648832648487115,27.151646991893045,23.935282291493948,20.483760683760686,18.051742743736046,16.64212611422912,9.168191268191269,12.052268093781857,15.216115237452172,18.448491923271074,22.346533655783958,26.7040059264229,29.459527229449655,32.48583427530771,33.92099977683553,28.668149999999997,25.370371428571424,22.07333333333333,18.77748,14.905949999999999,10.5038,7.6038,4.3793999999999995,14.113456664977193,17.813405980739994,14.6,14.6,31.119986686636707,31.119986686636707,31.119986686636707,23.910263771010147,20.334142715559956,17.5095639246779
com create_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_udf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
