,end_time,query_time,lock_time,rows_sent,rows_examined,sql_text,thread_id,start_time
3,1698302264229,1.275,0.0,0,0,COMMIT,1497514,1698302264227.725
4,1698302325763,1.324,0.0,0,0,COMMIT,1497517,1698302325761.676
5,1698302350273,1.091,0.0,0,0,COMMIT,1497518,1698302350271.909
6,1698302360937,2.428,0.105,1,392,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 3\
              AND OL_D_ID = 2\
              AND OL_O_ID < 36737\
              AND OL_O_ID >= 36717\
              AND S_W_ID = 3\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 14",1497520,1698302360934.572
7,1698302362276,1.238,0.0,0,0,COMMIT,1497519,1698302362274.762
8,1698302615096,1.081,0.0,0,0,COMMIT,1497516,1698302615094.919
9,1698302637581,1.021,0.0,0,0,COMMIT,1497521,1698302637579.979
10,1698302657020,1.044,0.0,0,0,COMMIT,1497526,1698302657018.956
11,1698302682712,1.238,0.0,0,0,COMMIT,1497527,1698302682710.762
12,1698302709227,1.036,0.0,0,0,COMMIT,1497531,1698302709225.964
13,1698302769990,1.141,0.0,0,0,COMMIT,1497533,1698302769988.859
14,1698301794653,9.135,0.062,0,0,"INSERT INTO order_line (OL_O_ID, OL_D_ID, OL_W_ID, OL_NUMBER, OL_I_ID, OL_SUPPLY_W_ID, OL_DELIVERY_D, OL_QUANTITY, OL_AMOUNT, OL_DIST_INFO) VALUES (36786, '09', 1, 13, 47119, 1, '2023-10-26 14:29:47.617793', 10, 305.30, 'uuMQoZG2cYbwZQ30pewCcpMQ')",1497522,1698301794643.865
15,1698301794767,3.087,0.066,0,0,"INSERT INTO order_line (OL_O_ID, OL_D_ID, OL_W_ID, OL_NUMBER, OL_I_ID, OL_SUPPLY_W_ID, OL_DELIVERY_D, OL_QUANTITY, OL_AMOUNT, OL_DIST_INFO) VALUES (37019, '01', 2, 7, 4566, 2, '2023-10-26 14:29:47.788142', 9, 492.30, 'w3NylxacsdEnfQUjdJFtq8qk')",1497528,1698301794763.913
16,1698301802179,1.334,0.0,0,0,COMMIT,1497528,1698301802177.666
17,1698301804048,1.412,0.0,0,0,COMMIT,1497524,1698301804046.588
18,1698301805572,2.221,0.082,1,372,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 7\
              AND OL_O_ID < 36961\
              AND OL_O_ID >= 36941\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",1497535,1698301805569.779
19,1698301918776,1.252,0.0,0,0,COMMIT,1497525,1698301918774.748
26,1698301997102,1.288,0.0,0,0,COMMIT,1497541,1698301997100.712
27,1698302002455,1.984,0.138,1,392,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 2\
              AND OL_O_ID < 36952\
              AND OL_O_ID >= 36932\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 16",1497543,1698302002453.016
28,1698302072533,1.067,0.0,0,0,COMMIT,1497544,1698302072531.933
29,1698302085299,1.045,0.0,0,0,COMMIT,1497530,1698302085297.955
30,1698302098182,1.156,0.0,0,0,ROLLBACK,1497534,1698302098180.844
31,1698302099009,1.356,0.0,0,0,COMMIT,1497545,1698302099007.644
32,1698302126051,1.05,0.0,0,0,COMMIT,1497547,1698302126049.95
33,1698302126742,1.371,0.0,0,0,COMMIT,1497536,1698302126740.629
34,1698302149307,1.372,0.0,0,0,COMMIT,1497537,1698302149305.628
35,1698302206833,1.373,0.0,0,0,COMMIT,1497553,1698302206831.627
36,1698302310123,1.223,0.0,0,0,COMMIT,1497559,1698302310121.777
37,1698302411820,16.025,0.0,0,0,COMMIT,1497557,1698302411803.975
38,1698302445096,23.975,0.0,0,0,COMMIT,1497542,1698302445072.025
39,1698302446946,25.285,0.0,0,0,COMMIT,1497562,1698302446920.715
40,1698302447010,7.733,0.0,0,0,COMMIT,1497556,1698302447002.267
41,1698302478202,14.714,0.0,0,0,ROLLBACK,1497561,1698302478187.286
42,1698302479011,8.555,0.0,0,0,COMMIT,1497558,1698302479002.445
43,1698302479014,2.35,0.0,0,0,ROLLBACK,1497564,1698302479011.65
44,1698302490131,1.317,0.0,0,0,COMMIT,1497563,1698302490129.683
45,1698302585493,1.03,0.0,0,0,COMMIT,1497574,1698302585491.97
46,1698302699863,2.961,0.0,0,0,COMMIT,1497577,1698302699860.039
47,1698302756265,1.147,0.0,0,0,COMMIT,1497583,1698302756263.853
48,1698301841283,1.168,0.0,0,0,COMMIT,1497582,1698301841281.832
49,1698301869908,1.055,0.0,0,0,COMMIT,1497588,1698301869906.945
50,1698301899062,1.088,0.0,0,0,COMMIT,1497590,1698301899060.912
51,1698301922367,1.058,0.0,0,0,COMMIT,1497593,1698301922365.942
57,1698302013347,1.339,0.0,0,0,COMMIT,1497589,1698302013345.661
58,1698302045346,1.013,0.0,0,0,COMMIT,1497586,1698302045344.987
59,1698302077661,1.104,0.0,0,0,COMMIT,1497599,1698302077659.896
60,1698302152782,2.521,0.094,1,444,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 8\
              AND OL_O_ID < 37035\
              AND OL_O_ID >= 37015\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",1497605,1698302152779.479
61,1698302169814,1.264,0.0,0,0,COMMIT,1497596,1698302169812.736
62,1698302219550,1.192,0.0,0,0,COMMIT,1497603,1698302219548.808
63,1698302247921,1.227,0.0,0,0,COMMIT,1497604,1698302247919.773
64,1698302328574,1.164,0.0,0,0,COMMIT,1497606,1698302328572.836
65,1698302348762,1.549,0.085,1,1,"SELECT O_ID, O_CARRIER_ID, O_ENTRY_D FROM orders WHERE O_W_ID = 2 AND O_D_ID = 1 AND O_C_ID = 1191 ORDER BY O_ID DESC LIMIT 1",1497615,1698302348760.451
66,1698302385840,1.844,0.0,0,0,COMMIT,1497617,1698302385838.156
67,1698302420265,9.276,0.0,0,0,COMMIT,1497611,1698302420255.724
68,1698302453544,1.857,0.0,0,0,COMMIT,1497612,1698302453542.143
69,1698302529749,2.053,0.081,1,470,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 4\
              AND OL_O_ID < 36921\
              AND OL_O_ID >= 36901\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 17",1497624,1698302529746.947
70,1698302634929,1.09,0.0,0,0,COMMIT,1497628,1698302634927.91
71,1698302638567,1.323,0.078,1,336,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 10\
              AND OL_O_ID < 36696\
              AND OL_O_ID >= 36676\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",1497629,1698302638565.677
72,1698301878701,1.037,0.0,0,0,COMMIT,1497634,1698301878699.963
73,1698301908553,1.062,0.0,0,0,COMMIT,1497631,1698301908551.938
79,1698301988908,1.127,0.0,0,0,COMMIT,1497635,1698301988906.873
80,1698302087569,1.282,0.0,0,0,COMMIT,1497637,1698302087567.718
81,1698302114455,1.898,0.105,1,396,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 4\
              AND OL_D_ID = 3\
              AND OL_O_ID < 36895\
              AND OL_O_ID >= 36875\
              AND S_W_ID = 4\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 19",1497650,1698302114453.102
82,1698302121703,1.006,0.0,0,0,COMMIT,1497641,1698302121701.994
83,1698302246181,1.93,0.081,1,440,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 2\
              AND OL_D_ID = 9\
              AND OL_O_ID < 36936\
              AND OL_O_ID >= 36916\
              AND S_W_ID = 2\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 20",1497657,1698302246179.07
84,1698302300433,1.066,0.0,0,0,COMMIT,1497655,1698302300431.934
85,1698302307305,1.539,0.088,1,402,"SELECT COUNT(DISTINCT(OL_I_ID)) FROM order_line, stock\
            WHERE OL_W_ID = 1\
              AND OL_D_ID = 9\
              AND OL_O_ID < 36789\
              AND OL_O_ID >= 36769\
              AND S_W_ID = 1\
              AND S_I_ID = OL_I_ID\
              AND S_QUANTITY < 13",1497660,1698302307303.461
