Avg Threads Running,2,2,2.9000000000000004,3.3,3.8000000000000003,4.2,4.5,5.800000000000001,6.1,6.3999999999999995,7.1000000000000005,7.6000000000000005,7.6000000000000005,7.499999999999999,7.9,7.699999999999999,7.8,6.9,7.3,7.6,7.4,7.5,7.3,7.6000000000000005,7,7.1000000000000005,7.3,7.6,7.6000000000000005,7.8,7.699999999999999,8,8.2,7.999999999999999,8.100000000000001,8.1,7.8999999999999995,8.1,7.7,7.4,7.3999999999999995,7.5,7.2,7.3,7.199999999999999,7.4,7.5,7.3,7.6,7.5,7.4,7.199999999999999,7.199999999999999,7.3,7.3,7,6.999999999999999,7,6.5,6.3999999999999995,6.3999999999999995,6.300000000000001,6.3999999999999995,6.222222222222222,6.375,6.714285714285714,6.666666666666667,9.166666666666668,10.4,11.75,14,16.5,24,24,24,24,24,36,36,36,36,36,36,36,36,36,36,20,20,20,20,20,20,20,20,20,20,32,30,30,30,30,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664,28.666666666666664
Peak Threads Connected,2,2,11,11,11,11,11,15,15,15,15,15,15,15,15,15,15,11,11,11,11,11,11,11,9,9,9,9,9,10,10,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,24,24,24,24,24,24,24,24,24,24,36,36,36,36,36,36,36,36,36,36,20,20,20,20,20,20,20,20,20,20,32,32,32,32,32,32,32,32,32,32
Peak Threads Running,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,16,16,16,16,16,16,16,16,16,16,8,8,8,8,8,8,8,8,8,8,15,15,15,15,15,15,15,15,15,15
Questions,39.44444444444444,38,57.55555555555556,199.88888888888889,352.55555555555554,491.88888888888886,651.7777777777778,786.5555555555555,903.8888888888889,1037.4444444444446,1165.4444444444446,1257.6666666666667,1248.111111111111,1204.6666666666667,1199.5555555555557,1143.888888888889,1121.3333333333335,1090.111111111111,1062.4444444444446,1027.888888888889,1038.5555555555557,1029,1024.7777777777778,1011.7777777777777,994.7777777777777,978.1111111111111,1020.6666666666667,1043.7777777777778,1054,1053.5555555555557,1039.3333333333335,1058.3333333333335,1054.7777777777778,1069.111111111111,1090.7777777777778,1103.2222222222222,1094.2222222222222,1128.888888888889,1087.888888888889,1117.5555555555557,1112.2222222222222,1108.4444444444446,1098.4444444444446,1105.888888888889,1082.111111111111,1099.2222222222222,1099.6666666666667,1141.6666666666667,1126.111111111111,1143.7777777777778,1164.888888888889,1185.5555555555557,1172.7777777777778,1197.888888888889,1169.888888888889,1147.111111111111,1151.4444444444446,1143.4444444444446,1091.888888888889,1097.7777777777778,1124.2222222222222,1130.6666666666667,1093.111111111111,949.7133,843.4287428571428,723.6742333333333,616.28364,1074.6367971609184,1045.2787825870025,838.546344591706,760.5141723450224,996.6115208291807,214.21622039134908,178.2,178.2,178.2,718.4657947284345,819.6439097444088,851.0091253993611,749.8310103833866,648.6528953674122
Threads Created,0,0,0,0,0,0,0,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.6666666666666667,0.6666666666666667,0.888888888888889,0.888888888888889,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.4444444444444445,0.22222222222222224,0.22222222222222224,0,0,0,0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.11111111111111112,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0,0,0,0,0,0,0,0,0,0,0,1.6635244538094711,1.8710240738430834,1.7760795211628904,1.9054138274887815,2.989834562487542,0,0,0,0,0.7089656549520766,0.8088059105431309,0.8397563897763579,0.7399161341853034,0.6400758785942492
Created Tmp Disk Tables,9,9.222222222222223,9,9,9.222222222222223,9.11111111111111,9.11111111111111,8.88888888888889,9.11111111111111,9,8.88888888888889,9.11111111111111,9.11111111111111,8.88888888888889,9,8.777777777777779,9.11111111111111,8.777777777777779,8.777777777777779,9.11111111111111,8.88888888888889,8.777777777777779,9.11111111111111,8.88888888888889,9,9.11111111111111,9.222222222222223,9,8.88888888888889,9.11111111111111,9,9,9.222222222222223,9.11111111111111,8.777777777777779,9,9.11111111111111,9,9.11111111111111,9.222222222222223,9,8.777777777777779,9.11111111111111,9.222222222222223,8.777777777777779,9.11111111111111,9,9,9,8.88888888888889,9,8.88888888888889,8.88888888888889,9.222222222222223,9,9.11111111111111,9,9,9,9,8.88888888888889,8.88888888888889,8.88888888888889,7.652025,6.750914285714285,5.849433333333333,4.947360000000001,8.983032050571143,9.105650492703006,7.577939290294998,6.986517367458866,8.969503687462627,2.1638002059732235,1.8,1.8,1.8,6.38069089456869,7.279253194888177,7.557807507987221,6.65924520766773,5.760682907348243
Created Tmp Files,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Full Range Join,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Range,0,0,0,1.2222222222222223,5.666666666666667,8.333333333333334,12.777777777777779,15,16.22222222222222,18.77777777777778,21.444444444444446,23.77777777777778,24,21.22222222222222,20.77777777777778,17.444444444444446,16.555555555555557,15.88888888888889,13.444444444444446,12.11111111111111,11.11111111111111,12,11.88888888888889,12.11111111111111,12,13.11111111111111,13,18.11111111111111,18.22222222222222,18.555555555555557,18.11111111111111,19,17,16.11111111111111,13.666666666666668,15.777777777777777,13.88888888888889,14.222222222222223,14.333333333333334,16.11111111111111,16.88888888888889,16.444444444444446,17.555555555555557,20.11111111111111,18,16.22222222222222,18.555555555555557,18.77777777777778,15.88888888888889,13.222222222222223,16.444444444444446,17,16,15.666666666666668,15.666666666666668,12.666666666666668,14.11111111111111,14.444444444444446,13.88888888888889,12.88888888888889,13.333333333333334,14.222222222222223,16.555555555555557,14.549625,13.610714285714284,10.374466666666667,9.44496,14.08450704225352,13.346638393413993,10.301261222744763,8.256793252451386,8.570859079130955,1.4425334706488155,1.2,1.2,1.2,9.925519169329073,11.323282747603832,11.75658945686901,10.35882587859425,8.961062300319488
Select Range Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select Scan,30.22222222222222,28.888888888888893,28.555555555555554,28.444444444444446,29.444444444444446,29.333333333333336,29.333333333333336,28.444444444444446,28.77777777777778,29,29.666666666666668,29.111111111111114,30.555555555555554,29.111111111111114,28.555555555555554,27.22222222222222,29.666666666666668,28.111111111111114,27.444444444444446,29.22222222222222,28.888888888888893,27.22222222222222,30.333333333333336,29.111111111111114,29.111111111111114,30,30.77777777777778,29.77777777777778,28.111111111111114,29.444444444444446,29.444444444444446,27.666666666666668,30.22222222222222,29.333333333333336,27.333333333333336,29.22222222222222,28.77777777777778,29.555555555555554,29,30.555555555555554,29.333333333333336,27.555555555555554,29.444444444444446,30.111111111111114,27,29.77777777777778,28.333333333333336,29.444444444444446,27.555555555555554,29.111111111111114,29.22222222222222,28.22222222222222,28.444444444444446,29.888888888888893,29.333333333333336,30.444444444444446,29.666666666666668,29.77777777777778,28.77777777777778,28.666666666666668,28.888888888888893,28.555555555555554,28.333333333333336,23.49495,20.797171428571424,17.658666666666665,15.179400000000001,29.27803038704669,30.185855058001742,25.220329200513042,23.246048695363136,30.496312537372926,5.529711637487127,4.6,4.6,4.6,19.99283146964856,22.80832667731629,23.681130191693292,20.865634984025554,18.050139776357828
Sort Rows,76,84.44444444444444,76,76,84.44444444444444,84.44444444444444,84.44444444444444,76,84.44444444444444,76,67.55555555555556,84.44444444444444,84.44444444444444,76,76,67.55555555555556,76,67.55555555555556,67.55555555555556,84.44444444444444,67.55555555555556,67.55555555555556,76,67.55555555555556,76,84.44444444444444,84.44444444444444,76,67.55555555555556,76,76,76,84.44444444444444,84.44444444444444,67.55555555555556,76,76,84.44444444444444,84.44444444444444,84.44444444444444,76,67.55555555555556,76,84.44444444444444,67.55555555555556,84.44444444444444,76,76,76,76,76,76,67.55555555555556,84.44444444444444,76,76,76,76,67.55555555555556,76,67.55555555555556,76,67.55555555555556,57.336299999999994,49.65188571428571,41.93933333333333,34.181760000000004,75.85671509371187,75.83884245977298,62.99162035057717,57.92458035565896,75.74247558301774,18.27209062821833,15.2,15.2,15.2,43.105111821086254,49.17539936102236,51.05718849840255,44.98690095846645,38.91661341853035
