Avg Threads Running,1,1,1.3,2,2.4,3,3.7,4.3,4.800000000000001,5.7,6.1,7.1000000000000005,7.444444444444445,7.375,7.7142857142857135,8.714285714285715,8.833333333333334,9.2,10,10,12.5,14,14,14,14,63,63,63,63,63,63,63,63,63,63,63,73.5,89,107,125.6,146.83333333333331,162,173.375,182.22222222222223,189.3,208.3,225.20000000000002,238.2,247.4,252.7,252.1,252.1,251.9,251.9,251.9,251.9,233.9,232.11111111111114,208.8888888888889,203.37500000000003,197.14285714285714,162.85714285714283,148.16666666666666,108.16666666666667,79.2,35.75,23.333333333333332,22,14.666666666666668,14.666666666666668,14.666666666666668,15.5,15.5,18,18,18,18,13,13,13,13,13,13,13,13,13,13
Peak Threads Connected,1,1,4,8,8,8,8,8,8,10,10,11,11,11,11,14,14,14,14,14,14,14,14,14,14,63,63,63,63,63,63,63,63,63,63,63,84,120,161,200,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,73,44,44,18,18,18,18,18,18,18,18,18,13,13,13,13,13,13,13,13,13,13
Peak Threads Running,1,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,42,42,42,42,42,42,42,42,42,42,55,75,113,156,196,242,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,59,24,24,10,10,10,10,10,10,10,10,10,2,2,2,2,2,2,2,2,2,2
table_open_cache_overflows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11117287381878822,0.22222222222222224,0.22222222222222224,0.33333333333333337,0.4444444444444445,0.4444444444444445,2.888888888888889,2.80215,2.881205673758865,2.7165823956701325,2.6416856492027336,2.6583961010190515,2.5649526656701545,2.4390243902439024,2.743142144638404,0,0,0,0,0,0,0,0
Sort Scan,1.1116051578479325,1,0.888888888888889,0.888888888888889,1.1111111111111112,1,1,0.888888888888889,1.1111111111111112,1,1.1111111111111112,1.1111111111111112,0.969975,0.7621999999999999,0.7725666666666666,1.1086474501108647,1.0036907730673317,0.7996652421652422,0.7121594684385382,0.6371513944223107,0.612139303482587,0,0.17011819116135665,0.43940936863543784,0.5390015205271161,0.5110068742418116,0.6150156836386043,0.838482579902102,0.9383966775736219,0.894254415381176,1,1,1,1,1.1111111111111112,1.1117287381878822,0.888888888888889,1,1,1.1111111111111112,1,0.888888888888889,0.754425,0.9973404255319149,0.8693063666144424,0.8805618830675778,0.9968985378821443,1.003677130044843,0.8869179600886918,0.9975062344139651,0.8288319088319088,0.5917534027221777,0.8894818768067602,0.8347245409015025,0.8347245409015025,0.6375208681135226,0.7142571285642823,0.614207103551776
Slow Queries,4.557581147176522,4.111111111111112,4.888888888888889,6.333333333333334,8.333333333333334,9.555555555555555,12.222222222222223,14.333333333333334,16.11111111111111,17.666666666666668,20,20.77777777777778,18.213974999999998,16.223971428571424,14.5684,20.39911308203991,17.731870324189522,15.993304843304845,14.243189368770762,12.488167330677289,11.936716417910448,1.9424947145877378,2.892009249743063,3.368805159538357,4.177261784085149,6.387585928022644,7.011178793480089,8.74417547612192,9.266667191039517,9.501453163424994,9.333333333333334,9.666666666666668,9.88888888888889,9.777777777777779,8.777777777777779,8.671484157865482,7.444444444444445,8.11111111111111,8.444444444444445,8.777777777777779,7.777777777777779,26.333333333333336,24.788249999999998,29.255319148936174,28.035130323315762,27.847769552012146,32.343819229065126,31.56006975585451,32.92682926829268,36.65835411471322,14.090142450142451,11.095376301040831,14.565265732710696,13.35559265442404,13.35559265442404,10.200333889816362,9.99959979989995,8.598899449724865
Aborted Connects (attempts),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aborted Clients (timeout),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Table Locks Immediate,60.24899955535794,56.55555555555556,129.55555555555557,269.77777777777777,419.33333333333337,545.3333333333334,665.2222222222223,818.1111111111111,983.1111111111111,1115.6666666666667,1222.4444444444446,1265.7777777777778,1085.5098,945.5635428571428,825.9841333333331,1269.7339246119734,1115.3234912718203,967.709180911681,854.3539756367661,790.3225896414342,778.4881592039801,199.10570824524314,273.72016957862286,320.6223693143245,368.40753928028386,441.7654427820461,462.9838066431413,460.4467195919542,463.21605996727914,455.73440643863177,375,308.8888888888889,276.22222222222223,270.22222222222223,244.44444444444443,269.816564758199,337.6666666666667,394.55555555555554,412.2222222222223,407.55555555555554,399.11111111111114,590.1111111111111,519.4755,783.133865248227,710.0059749323458,643.0303151100986,957.1333628710678,931.6354160438465,1200.2217294900222,1335.1620947630922,1030.474871794872,882.3043234587669,1186.1240827218148,1210.6844741235393,1210.6844741235393,924.6602671118532,839.9663831915959,722.3075537768885
Table Locks Waited,0,0,1.8888888888888888,3.8888888888888893,7.888888888888888,10.444444444444445,12.222222222222223,15.88888888888889,19.88888888888889,22.77777777777778,25,24.666666666666668,21.9861,18.292799999999996,16.003166666666665,27.272727272727273,23.754014962593512,20.22010683760684,17.92267995570321,16.69336653386454,17.905074626865673,0.7284355179704016,3.7426002055498464,4.833503054989817,5.255264825139382,6.770841083704004,7.38018820366325,7.306776767718316,7.27257425119557,6.930471719204114,6.555555555555555,4.777777777777778,3.666666666666667,3.444444444444444,3.2222222222222223,3.2240133407448583,4.111111111111112,5.111111111111112,5.888888888888889,5.888888888888889,5.777777777777778,25.333333333333336,24.1416,32.13652482269504,30.751712718985896,30.15924449506454,36.99601240584847,36.46693572496263,42.90465631929047,48.00498753117207,24.62814814814815,19.231985588470774,24.016010673782525,24.37395659432387,24.37395659432387,18.61560934891486,15.35652826413207,13.205452726363182
bytes_received_rate,12796.35393508226,12187.111111111111,20800.222222222223,37846.222222222226,56566.66666666667,71979.44444444445,86469.77777777778,104485.66666666667,124997.66666666667,140341.33333333334,153593.6666666667,158949.77777777778,136437.869025,118432.16039999998,103430.89423333333,158141.2416851441,139136.1873316708,120372.80923789174,106722.55623477297,98259.44916334661,96337.41233830845,19859.580338266383,27802.586099691678,32453.018329938895,37054.333280537256,44171.817464617874,46712.28621940291,47241.90530006993,48143.97234457589,47633.91459870333,40116.555555555555,33675.66666666667,30442.555555555555,29539.555555555555,26873.555555555555,28112.95163979989,33303.555555555555,38198,39701.444444444445,39637.555555555555,38460.444444444445,64318.777777777774,57506.476725,90579.34397163121,83928.48712434126,78247.38935079725,118939.63225520603,116488.8865869457,149916.40798226165,166978.4289276808,127569.42643874644,110481.83967173737,147571.82566155217,150963.10517529215,150963.10517529215,115298.0715776294,103647.81613306655,89129.28186593298
bytes_sent_rate,182271.67630057805,164046.11111111112,175729.22222222222,200322.8888888889,256965.33333333334,259226.44444444444,294982.1111111111,329505.3333333334,363607.6666666667,376119.1111111111,408958.5555555556,426831.3333333334,371792.06415,312688.1945714286,286132.3157,419517.5166297117,360914.4885785536,319690.85594017094,284261.3004651162,262792.073187251,240695.16358208953,76416.52801268498,119957.14131551902,160778.56975560082,201554.36333628994,219928.54380509505,250407.07968128612,306973.6231808646,317412.08969135414,334700.7601162531,333527.22222222225,339436.7777777778,349501.1111111111,329873.22222222225,371735.8888888889,379594.1078376876,340995.22222222225,378237.8888888889,392961.44444444444,387269.44444444444,362067.1111111111,380501.44444444444,345213.45584999997,383617.02127659577,334540.2762391397,318897.02693621867,403938.7461231723,359763.4949576482,417336.80709534365,442342.6433915212,343201.4143589744,301402.05082065647,398525.79497442744,393382.3038397329,393382.3038397329,300445.73455759604,276237.515957979,237543.3688844423
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,27.790128946198315,26.22222222222222,59,119.11111111111111,182.88888888888889,237.66666666666669,289.22222222222223,357.6666666666667,433.55555555555554,494.11111111111114,534.2222222222223,551.5555555555555,473.886675,414.09237142857137,362.22339999999997,557.9822616407982,488.685885286783,420.2812037037037,367.5929789590254,346.22806772908365,342.0328358208955,102.9522198731501,145.961408016444,181.18312966734555,216.94811201216422,256.0144439951476,264.825753374783,261.7263481551561,263.22026805940095,259.11021685669573,216.55555555555557,180.44444444444446,155,143.22222222222223,131.22222222222223,150.75041689827682,188.66666666666669,215.77777777777777,224.66666666666669,222.11111111111114,218.66666666666669,269.22222222222223,232.3629,335.32801418439715,293.6082253240279,256.24350797266516,383.36287106778906,368.79558545092175,486.91796008869176,537.9052369077307,439.1625071225071,377.68660928742986,514.0093395597065,532.0534223706177,532.0534223706177,406.3558013355593,369.6280640320161,317.8521760880441
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1.0004446420631392,1,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.6622,0.9977827050997783,0.8921695760598503,0.7996652421652422,0.7121594684385382,0.6371513944223107,0.612139303482587,0.24281183932346723,0.3402363823227133,0.43940936863543784,0.5390015205271161,0.6387585928022644,0.7380188203663252,0.838482579902102,0.9383966775736219,1.0060362173038229,1,1,1,1,1,1.000555864369094,1,1,1,1,1,1,0.8622,0.9973404255319149,0.8693063666144424,0.7704916476841306,0.9968985378821443,0.8921574489287494,0.9977827050997783,0.9975062344139651,0.8288319088319088,0.7396917534027221,1.0006671114076053,1.001669449081803,1.001669449081803,0.7650250417362271,0.7142571285642823,0.614207103551776
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_instance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_tablespace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com analyze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com assign_to_keycache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com begin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com binlog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com call_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_master,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_repl_filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com checksum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com commit,0,0,2,6.888888888888888,12.222222222222223,16.333333333333336,20.77777777777778,25.333333333333336,29.888888888888893,33.55555555555556,38.22222222222222,40.22222222222222,34.27245,29.399142857142852,25.71543333333333,38.35920177383592,34.01396508728179,30.158803418803423,27.418139534883714,24.084322709163345,23.414328358208955,4.127801268498943,4.2529547790339155,3.954684317718941,4.042511403953371,4.343558431055398,4.674119195653392,4.55176257661141,4.457384218474704,4.247708473060586,2.3333333333333335,1.5555555555555558,1.8888888888888888,2,1.6666666666666667,1.2229016120066705,1.8888888888888888,2.4444444444444446,2.666666666666667,2.666666666666667,2.555555555555556,12.11111111111111,11.316374999999999,23.49290780141844,23.03661871528272,22.67446848899013,37.992910943730614,38.028211260587945,46.45232815964523,52.24438902743142,38.83669515669516,32.54643714971977,40.916166333110965,37.729549248747915,37.729549248747915,28.815943238731222,26.427513756878444,22.72566283141571
com create_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
