Avg Threads Running,2,2,2.4,3.2,4.2,4.8,5,5.6,5.8,6.3,6.777777777777778,7.375,8,7.714285714285714,7,6.800000000000001,7.5,7.333333333333333,9,11,11,11,23,23,23,23,32.5,32.5,32.5,32.5,32.5,30.666666666666664,36.666666666666664,37.5,39.4,39.33333333333333,38.5,39,36.625,34.77777777777778,33.1,32.4,30.2,27.199999999999996,23.700000000000003,21.8,20.111111111111114,17.375,17,16.5,16.2,15.25,14,16,20,51,51,51,51,51,51,51,51,51,51
Peak Threads Connected,2,2,6,10,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,23,23,23,23,42,42,42,42,42,42,42,42,47,47,47,47,47,47,47,47,47,47,42,42,42,20,20,20,20,20,20,20,20,51,51,51,51,51,51,51,51,51,51
Peak Threads Running,1,1,1,2,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,4,4,4,4,10,10,10,10,10,10,22,22,30,30,30,30,30,30,30,30,30,30,20,20,20,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23,23,23,23
Table Locks Waited,0,0,0.7777777777777779,2.3333333333333335,5.333333333333334,7.777777777777779,10.222222222222223,11.666666666666668,14.333333333333334,16.555555555555557,16.058474999999998,15.461771428571428,23.849140321686075,20.652830110210022,18.54869565217391,16.49206982543641,15.602017281488866,13.700130759651307,13.402039800995023,18.201210287443267,26.727181038830054,26.727181038830054,26.727181038830054,19.035098335854762,24.48525319977741,35.70832638077757,38.516405135520685,42.33997244143806,47.756874095513744,53.71648148148148,52.16792084726867,56.881513087716414,60.39642453540934,59.57161981258366,50.61179087875417,48.924551432074,43.88888888888889,36.66666666666667,27.34548688305914,26.130786573146292,20.90605714285714,16.77573333333333,14.954520000000002,12.9416,8.6928,6.2928,3.5683999999999996
bytes_received_rate,12310.111111111111,11889.777777777777,21525.555555555555,37694.66666666667,56242.66666666667,74414.77777777778,89849.33333333334,104235.66666666667,119759.66666666667,139352.77777777778,134217.488475,125309.70877142856,160140.32168607874,138388.02323975877,120989.00739130433,107339.32362842893,94479.98078763709,81397.21427148195,69267.74950248757,100737.34568835098,147925.6177508825,147925.6177508825,147925.6177508825,105352.6249621785,146236.06010016697,138102.11913899548,136179.6005706134,131347.48841287737,126181.67650005566,65721.41333333333,71489.93674470457,88807.96875358988,106212.44854030637,117244.08746095494,123700.11123470523,130871.94918087595,138371.6666666667,147226.8888888889,150616.60738105825,139035.54462675352,122869.57991428571,106433.41939999998,92094.99396,75983.71565,56546.664000000004,39775.871100000004,22507.0342
bytes_sent_rate,169108.11111111112,171382.33333333334,183863.33333333334,212507.33333333334,234191.33333333334,276910.7777777778,314596,324947.8888888889,344436.44444444444,372656.22222222225,348139.33155,325877.0856,428118.02551303373,374394.17467144935,318179.40869565215,283492.1521882793,259666.874702559,221945.57534869242,203456.82835820894,269850.2851739788,396255.9253656076,396255.9253656076,396255.9253656076,282213.47004538577,413669.67167501396,408374.10312030703,394338.65905848786,387605.16096705495,386680.9529110542,218954.37537037037,240777.66309921962,283570.7485681464,325063.0560930437,348994.64524765726,366438.82091212453,375641.03421375237,377945.7777777778,389095.6666666667,398501.8897287684,360583.90688877756,319356.79125714285,279134.4068333333,244284.67032000003,196962.6013,158317.13706666668,124607.0103,76367.16619999999
qcache_hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_inserts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qcache_not_cached,27,26.333333333333336,60.777777777777786,116.77777777777779,184.88888888888889,246.55555555555557,298.77777777777777,351.11111111111114,403.33333333333337,473.88888888888886,457.39709999999997,426.28757142857137,552.9672767609538,476.2235028072364,419.0217391304348,374.0493059019119,329.071555333998,288.85509339975096,246.01215588723053,371.75113464447804,545.8900655572364,545.8900655572364,545.8900655572364,388.7829046898638,531.5525876460769,503.42065743367266,492.4393723252497,473.5062006764374,453.63464321496156,232.21851851851852,251.26525641025637,310.9921883974727,372.46416373681564,410.6425702811245,426.6963292547274,454.2516438203499,479.44444444444446,510.44444444444446,528.6794130724767,489.03443136272546,433.25625714285707,375.2466666666666,325.51380000000006,269.6937,200.2966,143.16119999999998,84.0196
qcache_lowmem_prunes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com admin_commands,1,1,1,1,1,1,1,1,1,1,0.8622,0.7621999999999999,0.9983361064891845,0.8788438344770222,0.7821739130434782,0.6871695760598504,0.5954968428049185,0.5121544209215443,0.462139303482587,0.6868381240544629,1.0085728693898133,1.0085728693898133,1.0085728693898133,0.718305597579425,1.001669449081803,1.0011680293675955,0.9985734664764623,1.0021295252411373,1.0018924635422466,0.637962962962963,0.7364882943143811,0.8382538770821368,0.9381968859869412,1.0040160642570282,1.0011123470522802,1.0030090270812437,1,1,1.0004446420631392,0.8638276553106212,0.7621999999999999,0.6622,0.5622,0.4622,0.36219999999999997,0.2622,0.16219999999999998
com alter_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_db_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_instance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_tablespace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com alter_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com analyze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com assign_to_keycache,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com begin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com binlog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com call_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_master,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com change_repl_filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com checksum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com commit,0,0,2.3333333333333335,6.666666666666667,11.555555555555555,17.22222222222222,22.11111111111111,26.444444444444446,31.666666666666668,36.44444444444444,35.3502,33.42791428571428,42.70660011092623,37.46071844458307,32.404347826086955,28.173952618453864,24.653569292123628,20.48617683686177,18.023432835820895,23.524205748865352,34.54362077660111,34.54362077660111,34.54362077660111,24.60196671709531,37.729549248747915,37.71066243951277,36.66191155492154,34.07240385819867,33.61905822108427,16.842222222222222,18.534955406911926,24.06986132764421,28.849554244098442,31.79384203480589,33.370411568409345,34.21375236821576,38.22222222222222,39.88888888888889,40.01778568252557,36.82065380761523,31.685742857142856,27.150199999999995,23.275080000000003,19.412399999999998,15.695333333333334,10.2258,5.3526
com create_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_udf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com create_view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com dealloc_sql,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com delete,0,0,1.1111111111111112,2.2222222222222223,2.2222222222222223,6.666666666666667,7.777777777777779,10,13.333333333333334,15.555555555555557,15.0885,14.155142857142854,19.966722129783694,19.773986275733,15.643478260869566,14.888674147963425,13.100930541708209,10.243088418430885,9.242786069651741,12.363086232980333,18.15431164901664,18.15431164901664,18.15431164901664,12.92950075642965,16.36060100166945,14.516936425830135,13.69472182596291,12.65188525616936,12.022709562506957,5.741666666666666,6.505646599777035,8.741790432427997,14.072953289804119,14.948683623382419,16.240266963292548,18.3884988298228,19.666666666666668,19.666666666666668,19.45309026233882,18.032402304609217,16.0062,11.036666666666665,9.66984,7.1640999999999995,4.104933333333333,2.2287,1.6219999999999999
com delete_multi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com do,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_compression_dictionary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_procedure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_user,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com drop_view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com empty_query,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com execute_sql,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
